claim,fact-check agency,time,orginated,label,poynter_url
A vaccine for COVID-19 has been found.,Teyit,2020/02/25 ,Turkey,False,https://www.poynter.org/?ifcn_misinformation=a-vaccine-for-covid-19-has-been-found-2
"The Philippines’ vaccine czar said Sinovac’s vaccine, which has an efficacy rate of 50.4%, is not enough for healthcare workers but will suffice to inoculate the poor.",VERA Files,2020/02/24 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=the-philippines-vaccine-czar-said-sinovacs-vaccine-which-has-an-efficacy-rate-of-50-4-is-not-enough-for-healthcare-workers-but-will-suffice-to-inoculate-the-poor
Vaccines kill millions of people.,VoxCheck,2020/02/21 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-kill-millions-of-people
A New York-based Filipina developed a blood abnormality after getting a jab of Moderna’s COVID-19 vaccine.,VERA Files,2020/02/20 ,Philippines,Needs Context,https://www.poynter.org/?ifcn_misinformation=a-new-york-based-filipina-developed-a-blood-abnormality-after-getting-a-jab-of-modernas-covid-19-vaccine
COVID-19 is the name of the vaccine against the novel coronavirus.,PesaCheck,2020/02/18 ,Kenya,Misleading,https://www.poynter.org/?ifcn_misinformation=covid-19-is-the-name-of-the-vaccine-against-the-novel-coronavirus
COVID-19 is the name of the vaccine against the novel coronavirus.,PesaCheck,2020/02/18 ,Kenya,Misleading,https://www.poynter.org/?ifcn_misinformation=covid-19-is-the-name-of-the-vaccine-against-the-novel-coronavirus-2
"The coronavirus has already existed, even in domestic animals, and there is a vaccine to fight it.",Colombiacheck,2020/02/07 ,Colombia,False,https://www.poynter.org/?ifcn_misinformation=the-coronavirus-has-already-existed-even-in-domestic-animals-and-there-is-a-vaccine-to-fight-it
Coronavirus is not new; there is a vaccine for dogs.,Maldita.es,2020/02/04 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=coronavirus-is-not-new-there-is-a-vaccine-for-dogs
Alibaba Group founder Jack Ma gave US$5 million to a Filipino student who developed a vaccine for novel coronavirus.,VERA Files,2020/02/04 ,Philippines,False,https://www.poynter.org/?ifcn_misinformation=alibaba-group-founder-jack-ma-gave-us5-million-to-a-filipino-student-who-developed-a-vaccine-for-novel-coronavirus
Alibaba Group founder Jack Ma gave US$5 million to a Filipino student who developed a vaccine for novel coronavirus.,VERA Files,2020/02/04 ,Philippines,False,https://www.poynter.org/?ifcn_misinformation=alibaba-group-founder-jack-ma-gave-us5-million-to-a-filipino-student-who-developed-a-vaccine-for-novel-coronavirus-2
Scientists from Australia create the first vaccine for novel coronavirus,LeadStories,2020/02/03 ,United States,False,https://www.poynter.org/?ifcn_misinformation=scientists-from-australia-create-the-first-vaccine-for-novel-coronavirus
A team of medical trainees from JKUAT (a university in Kenya) have developed and tested a vaccine successfully.,PesaCheck,2020/01/31 ,Kenya,False,https://www.poynter.org/?ifcn_misinformation=a-team-of-medical-trainees-from-jkuat-a-university-in-kenya-have-developed-and-tested-a-vaccine-successfully
Coronavirus was created in a lab in order to destroy the Chinese economy. A vaccine is already available.,Raskrinkavanje,2020/01/31 ,Bosnia and Herzegovina,False,https://www.poynter.org/?ifcn_misinformation=coronavirus-was-created-in-a-lab-in-order-to-destroy-the-chinese-economy-a-vaccine-is-already-available
A team of medical trainees from JKUAT (a university in Kenya) have developed and tested a vaccine successfully.,PesaCheck,2020/01/31 ,Kenya,False,https://www.poynter.org/?ifcn_misinformation=a-team-of-medical-trainees-from-jkuat-a-university-in-kenya-have-developed-and-tested-a-vaccine-successfully-2
A coronavirus vaccine was patented in 2004.,TjekDet.dk,2020/01/31 ,Denmark,False,https://www.poynter.org/?ifcn_misinformation=a-coronavirus-vaccine-was-patented-in-2004
