claim,fact-check agency,time,orginated,label,poynter_url
You can go without an appointment to get vaccinated against COVID-19 at the Doctor Negrín Hospital in Las Palmas de Gran Canaria,Maldita.es,2021/04/11 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=you-can-go-without-an-appointment-to-get-vaccinated-against-covid-19-at-the-doctor-negrin-hospital-in-las-palmas-de-gran-canaria
The vaccinated in the UK would represent 60 to 70% of the third wave of the Covid-19 epidemic,AFP,2021/04/11 ,"Belgium, United Kingdom, France",Missing Context,https://www.poynter.org/?ifcn_misinformation=the-vaccinated-in-the-uk-would-represent-60-to-70-of-the-third-wave-of-the-covid-19-epidemic
Micro-chip from Pfizer and Microsoft will reduce vaccination side effects.,VoxCheck,2021/04/11 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=micro-chip-from-pfizer-and-microsoft-will-reduce-vaccination-side-effects
A trial of the AstraZeneca vaccine on children was halted because several children who participated have died,Re:Check,2021/04/11 ,Latvia,FALSE,https://www.poynter.org/?ifcn_misinformation=a-trial-of-the-astrazeneca-vaccine-on-children-was-halted-because-several-children-who-participated-have-died
The WHO awarded the category of “excellence” to the Cuban vaccine,Animal Político,2021/04/11 ,Mexico,FALSE,https://www.poynter.org/?ifcn_misinformation=the-who-awarded-the-category-of-excellence-to-the-cuban-vaccine
The mRNA vaccine against COVID-19 reduces the life expectancy of those inoculated.,Animal Político,2021/04/11 ,Mexico,FALSE,https://www.poynter.org/?ifcn_misinformation=the-mrna-vaccine-against-covid-19-reduces-the-life-expectancy-of-those-inoculated
Former minster of health of Adjara has become unconscious and taken to the hospital in the capital after getting vaccination.,Myth Detector,2021/04/10 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=former-minster-of-health-of-adjara-has-become-unconscious-and-taken-to-the-hospital-in-the-capital-after-getting-vaccination
Bill Gates said that “The COVID-19 vaccines will give us global overpopulation control.”,Doğruluk Payı,2021/04/09 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-said-that-the-covid-19-vaccines-will-give-us-global-overpopulation-control
Bill Gates refused to give vaccines to his children,TEMPO,2021/04/09 ,"Indonesia, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-refused-to-give-vaccines-to-his-children
"Due to Pfizer, Moderna, and AstraZeneca vaccines, 3,964 people have died in Europe and 162,610 people have been adversely affected.",Doğruluk Payı,2021/04/09 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=due-to-pfizer-moderna-and-astrazeneca-vaccines-3964-people-have-died-in-europe-and-162610-people-have-been-adversely-affected
People between 60 and 65 years are being vaccinated without an appointment in Armilla (Granada),Maldita.es,2021/04/09 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=people-between-60-and-65-years-are-being-vaccinated-without-an-appointment-in-armilla-granada
Doctors and Nurses Administering COVID-19 Vaccine Could Go to Trial “for War Crimes Liability”,Maldita.es,2021/04/09 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=doctors-and-nurses-administering-covid-19-vaccine-could-go-to-trial-for-war-crimes-liability
"Fake tests give a fake infection, and that is a fake pandemic. People will really get sick from vaccines and masks. Since the beginning of the so-called Plandemia, I have not put a mask on my face, I am in contact with hundreds of people every day, I shake hands and hug, why am I not getting sick, why am I not dieing??",Vistinomer,2021/04/09 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=fake-tests-give-a-fake-infection-and-that-is-a-fake-pandemic-people-will-really-get-sick-from-vaccines-and-masks-since-the-beginning-of-the-so-called-plandemia-i-have-not-put-a-mask-on-my-face-i
"Vaccines are weapons of mass destruction, they «turn off the immunity» of a person",StopFake.org,2021/04/09 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-are-weapons-of-mass-destruction-they-turn-off-the-immunity-of-a-person
Video of a cardiologist claiming that there is no reason for healthy people under the age of 50 or those who have recovered from Covid-19 to be vaccinated against the virus,AFP,2021/04/09 ,France,FALSE,https://www.poynter.org/?ifcn_misinformation=video-of-a-cardiologist-claiming-that-there-is-no-reason-for-healthy-people-under-the-age-of-50-or-those-who-have-recovered-from-covid-19-to-be-vaccinated-against-the-virus
