claim,fact-check agency,time,orginated,label,poynter_url
São Paulo state paid R$ 400 million for billboards in other states celebrating “João Doria’s vaccine”,Agência Lupa,2021/02/10 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=sao-paulo-state-paid-r-400-million-for-billboards-in-other-states-celebrating-joao-dorias-vaccine
Dangerous ingredients inside the covid-19 vaccine,Fatabyyano,2021/02/10 ,"Middle East, North Africa",FALSE,https://www.poynter.org/?ifcn_misinformation=dangerous-ingredients-inside-the-covid-19-vaccine
The video shows Nigerian students jumping from the second floor of a school building to avoid receiving a school-mandated COVID-19 vaccine.,Check Your Fact,2021/02/10 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=the-video-shows-nigerian-students-jumping-from-the-second-floor-of-a-school-building-to-avoid-receiving-a-school-mandated-covid-19-vaccine
"The Prime Minister should be brought to the European Court for the compulsory vaccination, this is violation of human rights and a geonocide",Re:Check,2021/02/10 ,Latvia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-prime-minister-should-be-brought-to-the-european-court-for-the-compulsory-vaccination-this-is-violation-of-human-rights-and-a-geonocide
"CDC data shows more than 500 deaths and more than 10,000 adverse events from Covid-19 vaccine",Aos Fatos,2021/02/10 ,Brazil,MISLEADING,https://www.poynter.org/?ifcn_misinformation=cdc-data-shows-more-than-500-deaths-and-more-than-10000-adverse-events-from-covid-19-vaccine
Ingredients of AstraZeneca vaccines,Vistinomer,2021/02/10 ,North Macedonia,partly false,https://www.poynter.org/?ifcn_misinformation=ingredients-of-astrazeneca-vaccines-chimpanzee-adenovirus-genetically-modified-kidney-cells-of-an-aborted-human-embryo-usually-using-a-14-week-old-fetus-and-therefore-stored-below-70-c
A video from the USA shows that the needle of a syringe disappears after vaccination.,Correctiv,2021/02/10 ,"Germany, United States",Missing context,https://www.poynter.org/?ifcn_misinformation=a-video-from-the-usa-shows-that-the-needle-of-a-syringe-disappears-after-vaccination
"There is no vaccination against HIV, cancer and no functioning vaccine against influenza after years of research but suddenly there is a vaccine against Covid-19.",Correctiv,2021/02/10 ,Germany,Partly false,https://www.poynter.org/?ifcn_misinformation=there-is-no-vaccination-against-hiv-cancer-and-no-functioning-vaccine-against-influenza-after-years-of-research-but-suddenly-there-is-a-vaccine-against-covid-19
US distributes ivermectin and condensed milk to those vaccinated,Estadão Verifica,2021/02/10 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=us-distributes-ivermectin-and-condensed-milk-to-those-vaccinated
Nigerian students refuse COVID-19 vaccine by jumping off a two-storey school building,GhanaFact,2021/02/10 ,Ghana,FALSE,https://www.poynter.org/?ifcn_misinformation=nigerian-students-refuse-covid-19-vaccine-by-jumping-off-a-two-storey-school-building
Colombia will not pay for the vaccines purchased through the Covax program.,Colombiacheck,2021/02/10 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=colombia-will-not-pay-for-the-vaccines-purchased-through-the-covax-program
Vaccination is chipping proves video depicting syringe without a needle after a person was vaccinated,Myth Detector,2021/02/10 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccination-is-chipping-proves-video-depicting-syringe-without-a-needle-after-a-person-was-vaccinated
A TV report says an elderly woman died minutes after being vaccinated against COVID-19,Agência Lupa,2021/02/09 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-tv-report-says-an-elderly-woman-died-minutes-after-being-vaccinated-against-covid-19
There is no reason to get COVID-19 vaccines because vaccinated people can still get sick and are still required to wear masks,Science Feedback,2021/02/09 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=there-is-no-reason-to-get-covid-19-vaccines-because-vaccinated-people-can-still-get-sick-and-are-still-required-to-wear-masks
U.S. doctor Shallenberger proves that mRNA vaccines are dangerous.,VoxCheck,2021/02/09 ,"Ukraine, United States",NO EVIDENCE,https://www.poynter.org/?ifcn_misinformation=u-s-doctor-shallenberger-proves-that-mrna-vaccines-are-dangerous
