claim,fact-check agency,time,orginated,label,poynter_url
In Australia the vaccine is causing AIDS in people,Maldita.es,2020/12/28 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=in-australia-the-vaccine-is-causing-aids-in-people
A photo circulating and rumours making rounds suggest the COVID-19 vaccine leads to penis enlargement,Dubawa,2020/12/28 ,"Ghana, Nigeria, Sierra Leone",FALSE,https://www.poynter.org/?ifcn_misinformation=a-photo-circulating-and-rumours-making-rounds-suggest-the-covid-19-vaccine-leads-to-penis-enlargement
A former Pfizer employee said that vaccines are not needed to end the COVID-19 pandemic,TheJournal.ie,2020/12/28 ,Ireland,FALSE,https://www.poynter.org/?ifcn_misinformation=a-former-pfizer-employee-said-that-vaccines-are-not-needed-to-end-the-covid-19-pandemic
"CNN quote, people should not be worried if people die after vaccine.",Correctiv,2020/12/27 ,Germany,Partly false,https://www.poynter.org/?ifcn_misinformation=cnn-quote-people-should-not-be-worried-if-people-die-after-vaccine
Authorities will delay vaccines in Andalusia. They bought millions of syringes that will not work to distribute the COVID-19 vaccine,Maldita.es,2020/12/27 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=authorities-will-delay-vaccines-in-andalusia-they-bought-millions-of-syringes-that-will-not-work-to-distribute-the-covid-19-vaccine
Vaccination in Israel is demonstrative – there is no needle on the syringe.,VoxCheck,2020/12/27 ,"Ukraine, Israel",MISLEADING,https://www.poynter.org/?ifcn_misinformation=vaccination-in-israel-is-demonstrative-there-is-no-needle-on-the-syringe
A greek doctor stated that the color of the vaccine as it appears in photos of articles is different than the one given to the greek prime minister which proves that the prime minister actually received a fake vaccine.,Ellinika Hoaxes,2020/12/27 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=a-greek-doctor-stated-that-the-color-of-the-vaccine-as-it-appears-in-photos-of-articles-is-different-than-the-one-given-to-the-greek-prime-minister-which-proves-that-the-prime-minister-actually-receiv
WHO says vaccines are not effective against the disease,Teyit,2020/12/26 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=who-says-vaccines-are-not-effective-against-the-disease
"A registered nurse in Nashville, Tenn., developed Bell’s Palsy after receiving the COVID-19 vaccine.",PolitiFact,2020/12/26 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=a-registered-nurse-in-nashville-tenn-developed-bells-palsy-after-receiving-the-covid-19-vaccine
Six people died due to Pfizer and BioNTech vaccine trials,Teyit,2020/12/25 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=six-people-died-due-to-pfizer-and-biontech-vaccine-trials
Video shows the syringe needle lost during Covid-19 vaccine,Teyit,2020/12/25 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=video-shows-the-syringe-needle-lost-during-covid-19-vaccine
Covid-19 vaccine caused Bell’s palsy and lung damage in the US and South Korea,FactCheck Georgia,2020/12/25 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccine-caused-bells-palsy-and-lung-damage-in-the-us-and-south-korea
"A video titled “Bil Gates on Vaccines and the Balkans” has been released, featuring questions from a person who does not appear in the video, as well as answers from billionaire Bill Gates. In addition, the video has subtitles that should be a translation of what Gates is saying.",Vistinomer,2020/12/25 ,North Macedonia,Misleading,https://www.poynter.org/?ifcn_misinformation=a-video-titled-bil-gates-on-vaccines-and-the-balkans-has-been-released-featuring-questions-from-a-person-who-does-not-appear-in-the-video-as-well-as-answers-from-billionaire-bill-gates-in-additio
The risk of death from COVID-19 is lower than the risk of side effects from the vaccine.,VoxCheck,2020/12/24 ,Ukraine,MISLEADING,https://www.poynter.org/?ifcn_misinformation=the-risk-of-death-from-covid-19-is-lower-than-the-risk-of-side-effects-from-the-vaccine
"1,000 deaths discovered after vaccination against COVID-19 in England",Newtral.es,2020/12/24 ,"Spain, United Kingdom",FALSE,https://www.poynter.org/?ifcn_misinformation=1000-deaths-discovered-after-vaccination-against-covid-19-in-england
