claim,fact-check agency,time,orginated,label,poynter_url
Those who have the COVID-19 vaccine are not taken to MRI.,Teyit,2021/06/22 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=those-who-have-the-covid-19-vaccine-are-not-taken-to-mri
A study proves that messenger RNA vaccines can alter our DNA.,Maldita.es,2021/06/22 ,Spain,FALSO,https://www.poynter.org/?ifcn_misinformation=a-study-proves-that-messenger-rna-vaccines-can-alter-our-dna
COVID-19 vaccines are toxic.,Teyit,2021/06/22 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-are-toxic
Vaccines and covid tests contaminate with graphene and magnetize patients.,EFE Verifica,2021/06/22 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-and-covid-tests-contaminate-with-graphene-and-magnetize-patients
There are no more COVID-19 patients in Slovenia,StopFake.org,2021/06/22 ,"Ukraine, Slovenia",Fake,https://www.poynter.org/?ifcn_misinformation=there-are-no-more-covid-19-patients-in-slovenia-masks-quarantines-and-vaccinations-have-been-cancelled
Four British Airways pilots and five Air India pilots died after getting COVID-19 vaccines.,Factcheck.org,2021/06/22 ,United States,NO EVIDENCE,https://www.poynter.org/?ifcn_misinformation=four-british-airways-pilots-and-five-air-india-pilots-died-after-getting-covid-19-vaccines
Vaccines against the COVID-19 provide to infertility.,Demagog,2021/06/22 ,Poland,FAŁSZ,https://www.poynter.org/?ifcn_misinformation=vaccines-against-the-covid-19-provide-to-infertility
Pakistan health minister saying she will not get vaccinated for Covid-19 because of the possible side effects.,AFP,2021/06/22 ,Pakistan,FALSE,https://www.poynter.org/?ifcn_misinformation=pakistan-health-minister-saying-she-will-not-get-vaccinated-for-covid-19-because-of-the-possible-side-effects
The AstraZeneca vaccine donated by Japan was originally produced by problematic American factory Emergent BioSolutions. Stop injecting people with that batch of vaccine.,Taiwan FactCheck Center,2021/06/22 ,Taiwan,FALSE,https://www.poynter.org/?ifcn_misinformation=the-astrazeneca-vaccine-donated-by-japan-was-originally-produced-by-problematic-american-factory-emergent-biosolutions-stop-injecting-people-with-that-batch-of-vaccine
Canadian immunologist claims that widely used the Covid-19 vaccines are dangerous.,AFP,2021/06/22 ,Germany,FALSE,https://www.poynter.org/?ifcn_misinformation=canadian-immunologist-claims-that-widely-used-the-covid-19-vaccines-are-dangerous
“The World Health Organization recently reversed its stance on children getting the Covid vaccine.”,PolitiFact,2021/06/22 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=the-world-health-organization-recently-reversed-its-stance-on-children-getting-the-covid-vaccine
Vaccines cause magnetism in the body.,Colombiacheck,2021/06/22 ,Colombia,Falso,https://www.poynter.org/?ifcn_misinformation=vaccines-cause-magnetism-in-the-body
Four British Airways pilots and five Air India pilots died after getting COVID-19 vaccines.,Factcheck.org,2021/06/22 ,United States,NO EVIDENCE,https://www.poynter.org/?ifcn_misinformation=four-british-airways-pilots-and-five-air-india-pilots-died-after-getting-covid-19-vaccines-2
A German study proves that the Pfizer/BioNTech vaccine is ineffective and even dangerous because the autopsy of an 86-year-old vaccinated man revealed the presence of Sars-Cov-2 RNA and protein S “spike” in his body.,AFP,2021/06/21 ,"France, Germany",FALSE,https://www.poynter.org/?ifcn_misinformation=a-german-study-proves-that-the-pfizer-biontech-vaccine-is-ineffective-and-even-dangerous-because-the-autopsy-of-an-86-year-old-vaccinated-man-revealed-the-presence-of-sars-cov-2-rna-and-protein-s-spi
"It’s wrong to have your injected arm akimbo when receiving a covid jab. The correct way is to have your arm down naturally since covid vaccine should be administered intramuscularly, not subcutaneous injection.",Taiwan FactCheck Center,2021/06/21 ,Taiwan,PARTY FALSE,https://www.poynter.org/?ifcn_misinformation=its-wrong-to-have-your-injected-arm-akimbo-when-receiving-a-covid-jab-the-correct-way-is-to-have-your-arm-down-naturally-since-covid-vaccine-should-be-administered-intramuscularly-not-subcu
