claim,fact-check agency,time,orginated,label,poynter_url
Pfizer data reveals that all pregnant women who were part of the clinical trial for the vaccine experienced a miscarriage.,Vistinomer,2022/01/27 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=pfizer-data-reveals-that-all-pregnant-women-who-were-part-of-the-clinical-trial-for-the-vaccine-experienced-a-miscarriage
COVID-19 vaccines are ineffective against the Omicron variant.,Estadão Verifica,2022/01/27 ,Brazil,MISLEADING,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-are-ineffective-against-the-omicron-variant
An order has been issued to seize and stop the operation of all vaccine vaccination centers in the UK.,Vistinomer,2022/01/27 ,"North Macedonia, United Kingdom",FALSE,https://www.poynter.org/?ifcn_misinformation=an-order-has-been-issued-to-seize-and-stop-the-operation-of-all-vaccine-vaccination-centers-in-the-uk
The video of an anti-vaccine protest by the French police.,AFP,2022/01/26 ,"Germany, South Korea",FALSE,https://www.poynter.org/?ifcn_misinformation=the-video-of-an-anti-vaccine-protest-by-the-french-police
A convoy heading to Canada’s capital to protest the Covid-19 vaccine mandates for truckers set a Guinness World Record for being the longest.,AFP,2022/01/26 ,Canada,FALSE,https://www.poynter.org/?ifcn_misinformation=a-convoy-heading-to-canadas-capital-to-protest-the-covid-19-vaccine-mandates-for-truckers-set-a-guinness-world-record-for-being-the-longest
US government data reveals there are problematic batches of Covid-19 shots that are responsible for all deaths caused by the vaccines.,AFP,2022/01/26 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=us-government-data-reveals-there-are-problematic-batches-of-covid-19-shots-that-are-responsible-for-all-deaths-caused-by-the-vaccines
"There is no complete genetic sequencing of the Sars-CoV-2, and that is why vaccines are worthless.",Estadão Verifica,2022/01/26 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=there-is-no-complete-genetic-sequencing-of-the-sars-cov-2-and-that-is-why-vaccines-are-worthless
The Spanish flu was caused by vaccination against meningitis.,Agência Lupa,2022/01/25 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=the-spanish-flu-was-caused-by-vaccination-against-meningitis
A young girl was arrested at the Natural History Museum in New York City for refusing to show proof of vaccination.,AFP,2022/01/25 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=a-young-girl-was-arrested-at-the-natural-history-museum-in-new-york-city-for-refusing-to-show-proof-of-vaccination
An 8-year-old boy dies in Fuente Álamo (Murcia) from the COVID-19 vaccine.,Maldita.es,2022/01/25 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=an-8-year-old-boy-dies-in-fuente-alamo-murcia-from-the-covid-19-vaccine
A 15-years-old in Paraiba state died due to vaccination against the COVID-19.,Estadão Verifica,2022/01/24 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-15-years-old-in-paraiba-state-died-due-to-vaccination-against-the-covid-19
Dalila Jakupovic could not continue the tennis match due to the heart problem caused by the COVID-19 vaccine.,Doğruluk Payı,2022/01/24 ,"Turkey, Slovakia",FALSE,https://www.poynter.org/?ifcn_misinformation=dalila-jakupovic-could-not-continue-the-tennis-match-due-to-the-heart-problem-caused-by-the-covid-19-vaccine
The publication on a vaccine patent against the coronavirus with graphene oxide is misleading.,Chequeado,2022/01/24 ,Argentina,MISLEADING,https://www.poynter.org/?ifcn_misinformation=the-publication-on-a-vaccine-patent-against-the-coronavirus-with-graphene-oxide-is-misleading
The video of Nigerian authorities destroying one million doses of Covid-19 vaccines.,AFP,2022/01/24 ,South Korea,MISLEADING,https://www.poynter.org/?ifcn_misinformation=the-video-of-nigerian-authorities-destroying-one-million-doses-of-covid-19-vaccines
The video shows a desperate man in a hospital claiming his son was murdered by the doctors. The subtitle claims his child died because of COVID-19 vaccines.,Agência Lupa,2022/01/24 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=the-video-shows-a-desperate-man-in-a-hospital-claiming-his-son-was-murdered-by-the-doctors-the-subtitle-claims-his-child-died-because-of-covid-19-vaccines
