claim,fact-check agency,time,orginated,label,poynter_url
The Czech Republic have suspended COVID-19 vaccination after 5 deaths,StopFake.org,2021/02/22 ,"Ukraine, Czech Republic",FALSE,https://www.poynter.org/?ifcn_misinformation=the-czech-republic-have-suspended-covid-19-vaccination-after-5-deaths
Vaccines change DNA and cause sterility,AFP,2021/02/22 ,France,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-change-dna-and-cause-sterility
Pope Francis said that “the unvaccinated will not be allowed to paradise”,StopFake.org,2021/02/22 ,"Ukraine, Italy",FALSE,https://www.poynter.org/?ifcn_misinformation=pope-francis-said-that-the-unvaccinated-will-not-be-allowed-to-paradise
Australian Prime Minister Scott Morrision faked receiving the COVID-19 vaccine,Facta,2021/02/22 ,"Italy, Australia",FALSE,https://www.poynter.org/?ifcn_misinformation=australian-prime-minister-scott-morrision-faked-receiving-the-covid-19-vaccine-2
"The COVID vaccine contains messenger RNA, which can “modify our DNA” and cause us “genetic damage” in the long term.",Animal Político,2021/02/21 ,Mexico,FALSE,https://www.poynter.org/?ifcn_misinformation=the-covid-vaccine-contains-messenger-rna-which-can-modify-our-dna-and-cause-us-genetic-damage-in-the-long-term
Ukrainians are getting low-quality vaccine like CoviShield and not getting other kinds like AstraZeneca.,VoxCheck,2021/02/21 ,Ukraine,MISLEADING,https://www.poynter.org/?ifcn_misinformation=ukrainians-are-getting-low-quality-vaccine-like-covishield-and-not-getting-other-kinds-like-astrazeneca
An EU publication claims that an Italian doctor died after receiving the second dose of the Pfizer vaccine,Chequeado,2021/02/21 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=an-eu-publication-claims-that-an-italian-doctor-died-after-receiving-the-second-dose-of-the-pfizer-vaccine
CDC data shows 70% of US vaccine deaths are attributed to COVID-19 vaccines,StopFake.org,2021/02/20 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=cdc-data-shows-70-of-us-vaccine-deaths-are-attributed-to-covid-19-vaccines
761 elderly people die in Spain after receiving the Corona vaccine,Fatabyyano,2021/02/20 ,"Middle East, North Africa",Misleading,https://www.poynter.org/?ifcn_misinformation=761-elderly-people-die-in-spain-after-receiving-the-corona-vaccine
"In Israel, the mortality rate of the vaccinated elderly population exceeded the death rate of those without vaccination",Myth Detector,2021/02/19 ,"Georgia, Israel",FALSE,https://www.poynter.org/?ifcn_misinformation=in-israel-the-mortality-rate-of-the-vaccinated-elderly-population-exceeded-the-death-rate-of-those-without-vaccination
Colombia is the last country in South America to start vaccination and the first vaccines that arrived to the country were from Covax,La Silla Vacía,2021/02/19 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=colombia-is-the-last-country-in-south-america-to-start-vaccination-and-the-first-vaccines-that-arrived-to-the-country-were-from-covax
The photo depicts damaged parts of the leg after the COVID vaccination in Israel,Myth Detector,2021/02/19 ,"Georgia, Israel",FALSE,https://www.poynter.org/?ifcn_misinformation=the-photo-depicts-damaged-parts-of-the-leg-after-the-covid-vaccination-in-israel
Only three countries in Asia have started their vaccination rollouts as of Feb. 2,VERA Files,2021/02/19 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=only-three-countries-in-asia-have-started-their-vaccination-rollouts-as-of-feb-2
Austria has refused to use AstraZeneca vaccine,FactCheck Georgia,2021/02/19 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=austria-has-refused-to-use-astrazeneca-vaccine
Vaccine adjuvants harm human body and can cause illnesses.,VoxCheck,2021/02/19 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccine-adjuvants-harm-human-body-and-can-cause-illnesses
