claim,fact-check agency,time,orginated,label,poynter_url
920 women lose their unborn babies after getting vaccinated.,Science Feedback,2021/06/08 ,United States,Misleading,https://www.poynter.org/?ifcn_misinformation=920-women-lose-their-unborn-babies-after-getting-vaccinated-4
"The citizens were vaccinated with AstraZeneca, Sinopharm, Sputnik V, Pfizer, and soon with Sinovac. There was a lot of speculation about the composition of the vaccines, so some vaccinated citizens decided to do an interesting experiment. A woman from Skopje who received the Sputnik V vaccine decided to try an experiment that is circulating on social networks. At first, she thought it was a joke, but when she saw it with her own eyes she was amazed. She took a teaspoon and brought it close to the place where she was vaccinated as if there was a magnet under the skin that immediately attracted the teaspoon. And after this, the question remains what is really in this Russian vaccine. – I didn’t believe what I saw, the spoon was standing on my hand as if it was attached to something, as if they had put a magnet in my hand, says the woman from Skopje who was shocked after the experiment.",Vistinomer,2021/06/08 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-citizens-were-vaccinated-with-astrazeneca-sinopharm-sputnik-v-pfizer-and-soon-with-sinovac-there-was-a-lot-of-speculation-about-the-composition-of-the-vaccines-so-some-vaccinated-citizens-de
Vaccines contain substances that turn your arm into a magnet.,Estadão Verifica,2021/06/08 ,Brazil,FALSO,https://www.poynter.org/?ifcn_misinformation=vaccines-contain-substances-that-turn-your-arm-into-a-magnet
Metal in the vaccines.,Vistinomer,2021/06/07 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=metal-in-the-vaccines
Zuckerberg and Fauci exchanged emails on vaccines before the pandemic.,AFP,2021/06/07 ,France,FALSE,https://www.poynter.org/?ifcn_misinformation=zuckerberg-and-fauci-exchanged-emails-on-vaccines-before-the-pandemic
Reported results of injections (not vaccines!) In the USA,Vistinomer,2021/06/07 ,North Macedonia,misleading,https://www.poynter.org/?ifcn_misinformation=reported-results-of-injections-not-vaccines-in-the-usa-5165-deaths-51133-seek-medical-attention-39121-admitted-to-the-emergency-center-17619-hospitalized-1565-paralyzes-of-the-face-1342-deve
Graphic shows vaccines against the COVID-19 are stocked in a cardboard box.,Demagog,2021/06/07 ,Poland,FAŁSZ,https://www.poynter.org/?ifcn_misinformation=graphic-shows-vaccines-against-the-covid-19-are-stocked-in-a-cardboard-box
920 women lose their unborn babies after getting vaccinated.,FactCheck.org,2021/06/07 ,United States,Misleading,https://www.poynter.org/?ifcn_misinformation=920-women-lose-their-unborn-babies-after-getting-vaccinated
The Philippines ranks 2nd in COVID-19 vaccine rollout in Southeast Asia in terms of the number of vaccines administered.,VERA Files,2021/06/07 ,Philippines,NEEDS CONTEXT,https://www.poynter.org/?ifcn_misinformation=the-philippines-ranks-2nd-in-covid-19-vaccine-rollout-in-southeast-asia-in-terms-of-the-number-of-vaccines-administered
920 women lose their unborn babies after getting vaccinated.,FactCheck.org,2021/06/07 ,United States,Misleading,https://www.poynter.org/?ifcn_misinformation=920-women-lose-their-unborn-babies-after-getting-vaccinated-3
"If you want to be magnetized, do not hesitate, go get vaccinated and then revaccinated. And let the globalists share the profit.",Vistinomer,2021/06/07 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=if-you-want-to-be-magnetized-do-not-hesitate-go-get-vaccinated-and-then-revaccinated-and-let-the-globalists-share-the-profit
A photo purported to be an AstraZeneca vial which shows it expires in May 2021; along with the photo the claim says the AstraZeneca vaccines Japan provided to Taiwan in June were expired.,Taiwan FactCheck Center,2021/06/06 ,Taiwan,FALSE,https://www.poynter.org/?ifcn_misinformation=a-photo-purported-to-be-an-astrazeneca-vial-which-shows-it-expires-in-may-2021-along-with-the-photo-the-claim-says-the-astrazeneca-vaccines-japan-provided-to-taiwan-in-june-were-expired
A video purported to be a protest against the government’s vaccine policy. Posts circulating along with the video claim that Taiwan media didn’t report that protest.,Taiwan FactCheck Center,2021/06/06 ,Taiwan,Partly false,https://www.poynter.org/?ifcn_misinformation=a-video-purported-to-be-a-protest-against-the-governments-vaccine-policy-posts-circulating-along-with-the-video-claim-that-taiwan-media-didnt-report-that-protest
Wearing face mask and face shield provides the same protection from COVID-19 as getting inoculated with the vaccine.,VERA Files,2021/06/06 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=wearing-face-mask-and-face-shield-provides-the-same-protection-from-covid-19-as-getting-inoculated-with-the-vaccine
A Colombian variant of the coronavirus raises concern in the community of Madrid due to its resistance to vaccines.,EFE Verifica,2021/06/05 ,"Spain, Colombia",FALSE,https://www.poynter.org/?ifcn_misinformation=a-colombian-variant-of-the-coronavirus-raises-concern-in-the-community-of-madrid-due-to-its-resistance-to-vaccines
