claim,fact-check agency,time,orginated,label,poynter_url
Vaccines killed 181 people in the United States,Agência Lupa,2021/02/05 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-killed-181-people-in-the-united-states
The SARS-Cov-2 strain found in Manaus is 70% more deadly than other strains and vaccines are not effective against it,Agência Lupa,2021/02/05 ,Brazil,Unsustainable,https://www.poynter.org/?ifcn_misinformation=the-sars-cov-2-strain-found-in-manaus-is-70-more-deadly-than-other-strains-and-vaccines-are-not-effective-against-it
Rio Grande do Norte state government let 4 thousand doses of COVID-19 vaccines rot,Agência Lupa,2021/02/05 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=rio-grande-do-norte-state-government-let-4-thousand-doses-of-covid-19-vaccines-rot
Old woman died after being vaccinated against COVID-19,Estadão Verifica,2021/02/04 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=old-woman-died-after-being-vaccinated-against-covid-19
A photo of Astrazeneca vaccine of march proves that coronavirus was planned,La Silla Vacía,2021/02/04 ,Colombia,Misleading,https://www.poynter.org/?ifcn_misinformation=a-photo-of-astrazeneca-vaccine-of-march-proves-that-coronavirus-was-planned
ARNm vaccines change DNA,La Silla Vacía,2021/02/04 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=arnm-vaccines-change-dna
Astrazeneca/Oxford COVID-19 vaccine is produced to change DNA.,Doğruluk Payı,2021/02/04 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=astrazeneca-oxford-covid-19-vaccine-is-produced-to-change-dna
"Vaccine mRNA, which creates foreign proteins in our body, modifies our DNA",Newtral.es,2021/02/04 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccine-mrna-which-creates-foreign-proteins-in-our-body-modifies-our-dna
Israel has vaccinated 50% of their population.,VERA Files,2021/02/04 ,Philippines,Misleading,https://www.poynter.org/?ifcn_misinformation=israel-has-vaccinated-50-of-their-population
"An Assemblies of God pastor named Venceslau died after taking a COVID-19 vaccine, in Araguaína, Tocantins state",Agência Lupa,2021/02/04 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=an-assemblies-of-god-pastor-named-venceslau-died-after-taking-a-covid-19-vaccine-in-araguaina-tocantins-state
"João Doria, governor of São Paulo, refused to send vaccines to Bauru, because of a political strife with the local mayor. The mayor visited Brasília and President Jair Bolsonaro decided to send vaccines to the city",Agência Lupa,2021/02/04 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=joao-doria-governor-of-sao-paulo-refused-to-send-vaccines-to-bauru-because-of-a-political-strife-with-the-local-mayor-the-mayor-visited-brasilia-and-president-jair-bolsonaro-decided-to-send-vaccin
the video shows Thailand’s health minister crying while receiving a COVID-19 vaccine injection,Check Your Fact,2021/02/04 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=the-video-shows-thailands-health-minister-crying-while-receiving-a-covid-19-vaccine-injection
"Albert Bourla, Pfizer’s CEO, said he would not take the company’s vaccine",Agência Lupa,2021/02/04 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=albert-bourla-pfizers-ceo-said-he-would-not-take-the-companys-vaccine
"A collage of different video footages, depicting vaccination process, fake syringes, a retractable syringe with a tube inside, as well as, mannequins lying in a hospital bed shows that people don’t actually receive vaccines and that it’s mannequins lying in hospital beds instead of patients.",Myth Detector,2021/02/03 ,Georgia,MISLEADING,https://www.poynter.org/?ifcn_misinformation=a-collage-of-different-video-footages-depicting-vaccination-process-fake-syringes-a-retractable-syringe-with-a-tube-inside-as-well-as-mannequins-lying-in-a-hospital-bed-shows-that-people-dont-ac
The COVID-19 mRNA vaccine is not a vaccine,Newtral.es,2021/02/03 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=the-covid-19-mrna-vaccine-is-not-a-vaccine
