claim,fact-check agency,time,orginated,label,poynter_url
Vaccinated grandpa arrested for not wearing a facemask,AFP,2021/04/09 ,Australia,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccinated-grandpa-arrested-for-not-wearing-a-facemask
"A range of false claims about masks, testing and vaccines shard by an Irish Instagram influencer.",TheJournal.ie,2021/04/08 ,Ireland,FALSE,https://www.poynter.org/?ifcn_misinformation=a-range-of-false-claims-about-masks-testing-and-vaccines-shard-by-an-irish-instagram-influencer
Two people collapsed after receiving the vaccine in “Boris Trajkovski”,Vistinomer,2021/04/08 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=two-people-collapsed-after-receiving-the-vaccine-in-boris-trajkovski
Steven Hotz says that mRNA vaccines modify DNA,La Silla Vacía,2021/04/08 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=steven-hotz-says-that-mrna-vaccines-modify-dna
"The vaccine killed Krzysztof Krawczyk, popular singer",Demagog,2021/04/08 ,Poland,FALSE,https://www.poynter.org/?ifcn_misinformation=the-vaccine-killed-krzysztof-krawczyk-popular-singer
"Johnson & Johnson decided to stop the production of the AstraZeneca vaccine, as 15 million doses of the vaccine went bad due to a technical error at the factory.",Myth Detector,2021/04/08 ,Georgia,MISLEADING,https://www.poynter.org/?ifcn_misinformation=johnson-johnson-decided-to-stop-the-production-of-the-astrazeneca-vaccine-as-15-million-doses-of-the-vaccine-went-bad-due-to-a-technical-error-at-the-factory
A wrapping cloth depicted in the photo will be used for mandatory vaccination.,Myth Detector,2021/04/08 ,Georgia,MISLEADING,https://www.poynter.org/?ifcn_misinformation=a-wrapping-cloth-depicted-in-the-photo-will-be-used-for-mandatory-vaccination
A picture of a big blue bruise on the hand after the AstraZeneca vaccination.,VoxCheck,2021/04/08 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=a-picture-of-a-big-blue-bruise-on-the-hand-after-the-astrazeneca-vaccination
"If citizens do not get vaccinated voluntarily, employers will ensure their forced vaccination by threatening to fire them.",Myth Detector,2021/04/08 ,Georgia,MISLEADING,https://www.poynter.org/?ifcn_misinformation=if-citizens-do-not-get-vaccinated-voluntarily-employers-will-ensure-their-forced-vaccination-by-threatening-to-fire-them
Tal Zacks said that mRna vaccines can altern human dna,Facta,2021/04/08 ,Italy,FALSE,https://www.poynter.org/?ifcn_misinformation=tal-zacks-said-that-mrna-vaccines-can-altern-human-dna
Posts claim the AstraZeneca vaccine is being “questioned” by Australian authorities.,AFP,2021/04/08 ,New Zealand,Misleading,https://www.poynter.org/?ifcn_misinformation=posts-claim-the-astrazeneca-vaccine-is-being-questioned-by-australian-authorities
People become more prone to Covid-19 infection after they receive their first of two vaccine doses.,AFP,2021/04/08 ,Indonesia,Misleading,https://www.poynter.org/?ifcn_misinformation=people-become-more-prone-to-covid-19-infection-after-they-receive-their-first-of-two-vaccine-doses
"Vaccination in Ukraine is unpopular, as only two people got a second COVID-19.",VoxCheck,2021/04/07 ,Ukraine,MISLEADING,https://www.poynter.org/?ifcn_misinformation=vaccination-in-ukraine-is-unpopular-as-only-two-people-got-a-second-covid-19
Macedonians rush in,Vistinomer,2021/04/07 ,North Macedonia,MISSING CONTEXT,https://www.poynter.org/?ifcn_misinformation=macedonians-rush-in-vaccination-in-serbia-without-an-appointment
"A UK health authority reports 403,469 vaccine-confirmed adverse effects",La Silla Vacía,2021/04/07 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=a-uk-health-authority-reports-403469-vaccine-confirmed-adverse-effects
