claim,fact-check agency,time,orginated,label,poynter_url
UNSAM’s coronavirus vaccine investigation is about to start phase III,Chequeado,2021/02/25 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=unsams-coronavirus-vaccine-investigation-is-about-to-start-phase-iii
Rallies against vaccination were held in Israel and Greece on 14-15 February,Myth Detector,2021/02/25 ,"Georgia, Israel, Greece",FALSE,https://www.poynter.org/?ifcn_misinformation=rallies-against-vaccination-were-held-in-israel-and-greece-on-14-15-february
Bill Gates wants to depopulate the planet through vaccines.,FactCheck.org,2021/02/25 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-wants-to-depopulate-the-planet-through-vaccines
Covishield vaccines are transported without following a cold chain protocol.,VoxCheck,2021/02/25 ,Ukraine,NO EVIDENCE,https://www.poynter.org/?ifcn_misinformation=covishield-vaccines-are-transported-without-following-a-cold-chain-protocol
"Australian Prime Minister Scott Morrison’s COVID-19 vaccination was faked, presenting as evidence that the needle involved was not typically used for inoculations.",AAP FactCheck,2021/02/25 ,Australia,FALSE,https://www.poynter.org/?ifcn_misinformation=australian-prime-minister-scott-morrisons-covid-19-vaccination-was-faked-presenting-as-evidence-that-the-needle-involved-was-not-typically-used-for-inoculations
Million protesters marched against Covid-19 vaccination in Australia,FactCheck Georgia,2021/02/25 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=million-protesters-marched-against-covid-19-vaccination-in-australia
A message on COVID-19 vaccine registrations for the elderly through the Covid Vaccine Intelligence Work app (Co-WIN) is being circulated on Whatsapp. It includes the steps that are involved in registering for the vaccine including PAN and SMS confirmation.,Newschecker,2021/02/25 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=a-message-on-covid-19-vaccine-registrations-for-the-elderly-through-the-covid-vaccine-intelligence-work-app-co-win-is-being-circulated-on-whatsapp-it-includes-the-steps-that-are-involved-in-registe
"Health officials are “pushing” pregnant women to get COVID-19 vaccines, despite the potential increase in the risk of infertility, miscarriage, and autism",Science Feedback,2021/02/25 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=health-officials-are-pushing-pregnant-women-to-get-covid-19-vaccines-despite-the-potential-increase-in-the-risk-of-infertility-miscarriage-and-autism
"Vaccines that need to be stored at -80ºC are not vaccines, but biological weapons that can change your DNA",Estadão Verifica,2021/02/24 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-that-need-to-be-stored-at-80oc-are-not-vaccines-but-biological-weapons-that-can-change-your-dna-2
Pfizer vaccine was rated as “experimental” in the US,StopFake.org,2021/02/24 ,"Ukraine, United States",Misleading,https://www.poynter.org/?ifcn_misinformation=pfizer-vaccine-was-rated-as-experimental-in-the-us
WHO admits vaccine ineffectiveness but insists on vaccination.,VoxCheck,2021/02/24 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=who-admits-vaccine-ineffectiveness-but-insists-on-vaccination
A video that went viral on social media shows a woman in Latin America having seizures due to a COVID-19 vaccine.,Ellinika Hoaxes,2021/02/24 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-that-went-viral-on-social-media-shows-a-woman-in-latin-america-having-seizures-due-to-a-covid-19-vaccine
Ukrainians are being exterminated by mandatory vaccination and low-quality tests.,VoxCheck,2021/02/24 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=ukrainians-are-being-exterminated-by-mandatory-vaccination-and-low-quality-tests
All doctors from Chernihiv refused to get vaccinated.,VoxCheck,2021/02/24 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=all-doctors-from-chernihiv-refused-to-get-vaccinated
The mRNA vaccine by Pfizer/BioNTech has caused more deaths than the virus itself in Israel.,Ellinika Hoaxes,2021/02/24 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=the-mrna-vaccine-by-pfizer-biontech-has-caused-more-deaths-than-the-virus-itself-in-israel
