claim,fact-check agency,time,orginated,label,poynter_url
The video shows a flight passenger refusing to seat next to an unvaccinated person.,Myth Detector,2021/11/15 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-video-shows-a-flight-passenger-refusing-to-seat-next-to-an-unvaccinated-person
The document in the image belongs to the Pfizer patent application and all vaccinated people will be monitored remotely.,Doğruluk Payı,2021/11/15 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=the-document-in-the-image-belongs-to-the-pfizer-patent-application-and-all-vaccinated-people-will-be-monitored-remotely
"“Covid ‘vaccine’ spike proteins destroy DNA repair pathways, paving the way for cancer.”",Science Feedback,2021/11/15 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-vaccine-spike-proteins-destroy-dna-repair-pathways-paving-the-way-for-cancer
Ukraine introduces mandatory bracelets with labels for vaccinated people.,StopFake.org,2021/11/15 ,Ukraine,MISLEADING,https://www.poynter.org/?ifcn_misinformation=ukraine-introduces-mandatory-bracelets-with-labels-for-vaccinated-people
"5% of vaccines produced by Pfizer are deadly poison, and according to Clinicaltrials.gov, testing of Pfizer vaccines is still ongoing and will only end in May 2023.",Myth Detector,2021/11/15 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=5-of-vaccines-produced-by-pfizer-are-deadly-poison-and-according-to-clinicaltrials-gov-testing-of-pfizer-vaccines-is-still-ongoing-and-will-only-end-in-may-2023
The Merriam-Webster dictionary changed its definition of the word “vaccine” to remove any mention of “immunity.”,Check Your Fact,2021/11/15 ,United States,MISLEADING,https://www.poynter.org/?ifcn_misinformation=the-merriam-webster-dictionary-changed-its-definition-of-the-word-vaccine-to-remove-any-mention-of-immunity
Johnson&Johnson vaccine has a new side-effect.,StopFake.org,2021/11/14 ,Ukraine,MISLEADING,https://www.poynter.org/?ifcn_misinformation=johnsonjohnson-vaccine-has-a-new-side-effect
"A new medical diagnosis code has been designated for people who decline vaccines, and it will be used to help determine who will go into “education camps.”",PolitiFact,2021/11/14 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=a-new-medical-diagnosis-code-has-been-designated-for-people-who-decline-vaccines-and-it-will-be-used-to-help-determine-who-will-go-into-education-camps
The COVID-19 vaccines “failed miserably” in animal trials and are “a type of gene therapy that several top scientists warn will kill you.”,PolitiFact,2021/11/14 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=the-covid-19-vaccines-failed-miserably-in-animal-trials-and-are-a-type-of-gene-therapy-that-several-top-scientists-warn-will-kill-you
"Emergency rooms in Ontario, Canada, were filled with patients vaccinated against the coronavirus.",Chequeado,2021/11/14 ,"Argentina, Canada",FALSE,https://www.poynter.org/?ifcn_misinformation=emergency-rooms-in-ontario-canada-were-filled-with-patients-vaccinated-against-the-coronavirus
"If the vaccine protects them, why do I have to receive it, they are PROTECTED right, If it does not protect them, then also why do I have to receive it ??? Why do countries with 90% of the vaccinated population have a huge number of patients ??? Why 80% of the double vaccinated are in intensive care ???",Vistinomer,2021/11/12 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=if-the-vaccine-protects-them-why-do-i-have-to-receive-it-they-are-protected-right-if-it-does-not-protect-them-then-also-why-do-i-have-to-receive-it-why-do-countries-with-90-of-the-vaccinated-p
The video allegedly shows 13 South African children who died after taking the COVID-19 vaccine.,Agência Lupa,2021/11/12 ,"Brazil, South Africa",FALSE,https://www.poynter.org/?ifcn_misinformation=the-video-allegedly-shows-13-south-african-children-who-died-after-taking-the-covid-19-vaccine
Pfizer vaccine caused a girl’s fainting in public in Israel.,Myth Detector,2021/11/12 ,"Georgia, Israel",FALSE,https://www.poynter.org/?ifcn_misinformation=pfizer-vaccine-caused-a-girls-fainting-in-public-in-israel
Croatian President stopped national vaccination.,La Silla Vacía,2021/11/12 ,"Colombia, Croatia",FALSE,https://www.poynter.org/?ifcn_misinformation=croatian-president-stopped-national-vaccination
"In Australia, unvaccinated people are not allowed to sing, dance, or drink alcohol while standing.",VoxCheck,2021/11/12 ,"Ukraine, Australia",MISLEADING,https://www.poynter.org/?ifcn_misinformation=in-australia-unvaccinated-people-are-not-allowed-to-sing-dance-or-drink-alcohol-while-standing
