claim,fact-check agency,time,orginated,label,poynter_url
The goal of vaccination is to cause collective AIDS.,StopFake.org,2021/10/28 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=the-goal-of-vaccination-is-to-cause-collective-aids
The video shows a vaccinated individual collapsing in front of Britain’s Prince Charles.,Doğruluk Payı,2021/10/28 ,"Turkey, United Kingdom",FALSE,https://www.poynter.org/?ifcn_misinformation=the-video-shows-a-vaccinated-individual-collapsing-in-front-of-britains-prince-charles
The Covid-19 vaccine is a gene therapy that modifies human DNA and contains luciferase.,Vistinomer,2021/10/28 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-covid-19-vaccine-is-a-gene-therapy-that-modifies-human-dna-and-contains-luciferase
Truck drivers in Italy blocked all roads to protest the vaccination.,VoxCheck,2021/10/28 ,Ukraine,MISLEADING,https://www.poynter.org/?ifcn_misinformation=truck-drivers-in-italy-blocked-all-roads-to-protest-the-vaccination
Vaccinated people have a 99 percent chance of getting infected with the Covid-19.,Vistinomer,2021/10/28 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccinated-people-have-a-99-percent-chance-of-getting-infected-with-the-covid-19
A study published by the CDC established that COVID-19 vaccines can cause HIV.,Agência Lupa,2021/10/28 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-study-published-by-the-cdc-established-that-covid-19-vaccines-can-cause-hiv
People who have tested for Covid-19 have unknowingly been vaccinated.,AFP,2021/10/28 ,Kenya,FALSE,https://www.poynter.org/?ifcn_misinformation=people-who-have-tested-for-covid-19-have-unknowingly-been-vaccinated
Video of a mandatory vaccination campaign in Russia.,AFP,2021/10/28 ,"Hong Kong, Russia",MISLEADING,https://www.poynter.org/?ifcn_misinformation=video-of-a-mandatory-vaccination-campaign-in-russia
The COVID-19 vaccine contains unknown “marking elements” that special scanners can detect.,VoxCheck,2021/10/28 ,"Ukraine, Russia",FALSE,https://www.poynter.org/?ifcn_misinformation=the-covid-19-vaccine-contains-unknown-marking-elements-that-special-scanners-can-detect
Video of indigenous Australians defending themselves with bows and arrows against compulsory Covid-19 vaccinations.,AFP,2021/10/27 ,Hong Kong,FALSE,https://www.poynter.org/?ifcn_misinformation=video-of-indigenous-australians-defending-themselves-with-bows-and-arrows-against-compulsory-covid-19-vaccinations
The COVID-19 vaccination causes Parkinson’s disease.,StopFake.org,2021/10/27 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=the-covid-19-vaccination-causes-parkinsons-disease
There’s no evidence that either of the mRNA COVID-19 vaccines used in the United States — Pfizer and Moderna — cause blood clots.,PolitiFact,2021/10/27 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=theres-no-evidence-that-either-of-the-mrna-covid-19-vaccines-used-in-the-united-states-pfizer-and-moderna-cause-blood-clots
Aborted foetus cells in Covid-19 mRNA vaccines.,Doğruluk Payı,2021/10/27 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=aborted-foetus-cells-in-covid-19-mrna-vaccines
Polish doctor Franc Zalewski found a live organism in Pfizer’s vaccine.,Aos Fatos,2021/10/27 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=polish-doctor-franc-zalewski-found-a-live-organism-in-pfizers-vaccine
Hopkins University data prove that vaccination exacerbated the COVID-19 pandemic.,StopFake.org,2021/10/27 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=hopkins-university-data-prove-that-vaccination-exacerbated-the-covid-19-pandemic
