claim,fact-check agency,time,orginated,label,poynter_url
COVID-19 vaccines for children are based on rat studies and have not been tested in humans.,EFE Verifica,2021/11/26 ,"Spain, Canada, Ecuador",FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-for-children-are-based-on-rat-studies-and-have-not-been-tested-in-humans
The contract between Pfizer and the European Commission says that the pharmaceutical company owns an electronic device that has been inserted into those vaccinated against the COVID-19.,Maldita.es,2021/11/26 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=the-contract-between-pfizer-and-the-european-commission-says-that-the-pharmaceutical-company-owns-an-electronic-device-that-has-been-inserted-into-those-vaccinated-against-the-covid-19
Bill Gates said forced vaccination is a carbon neutral solution to depopulate the planet.,Agência Lupa,2021/11/26 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-said-forced-vaccination-is-a-carbon-neutral-solution-to-depopulate-the-planet
"Japan replaced vaccines for ivermectin, and cases suddenly ended.",Agência Lupa,2021/11/26 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=japan-replaced-vaccines-for-ivermectin-and-cases-suddenly-ended
"In Germany, a doctor committed suicide because of the “lie about vaccination.”",StopFake.org,2021/11/25 ,"Ukraine, Germany",FALSE,https://www.poynter.org/?ifcn_misinformation=in-germany-a-doctor-committed-suicide-because-of-the-lie-about-vaccination
"In Sweden, 87% of COVID deaths are people fully vaccinated.",StopFake.org,2021/11/25 ,"Ukraine, Sweden",MISLEADING,https://www.poynter.org/?ifcn_misinformation=in-sweden-87-of-covid-deaths-are-people-fully-vaccinated
"From December 1, unvaccinated people in Greece will no longer be allowed in supermarkets without coronavirus testing, and parents who refuse to vaccinate their children will lose custody.",Myth Detector,2021/11/25 ,"Georgia, Greece",FALSE,https://www.poynter.org/?ifcn_misinformation=from-december-1-unvaccinated-people-in-greece-will-no-longer-be-allowed-in-supermarkets-without-coronavirus-testing-and-parents-who-refuse-to-vaccinate-their-children-will-lose-custody
The photo depicts a protest rally in Vienna against mandatory vaccination.,Myth Detector,2021/11/25 ,"Georgia, Austria, Russia",FALSE,https://www.poynter.org/?ifcn_misinformation=the-photo-depicts-a-protest-rally-in-vienna-against-mandatory-vaccination
The Council of Europe voted for a resolution that prohibits States from imposing compulsory vaccination.,Maldita.es,2021/11/25 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=the-council-of-europe-voted-for-a-resolution-that-prohibits-states-from-imposing-compulsory-vaccination
Video of a woman who does not want to sit on a plane with an unvaccinated man.,Animal Político,2021/11/25 ,Mexico,MISLEADING,https://www.poynter.org/?ifcn_misinformation=video-of-a-woman-who-does-not-want-to-sit-on-a-plane-with-an-unvaccinated-man
The head nurse of the hospital University Medical Center of Ljubljana (Slovenia) claims that there are vials of the vaccine against COVID-19 that are a placebo.,Maldita.es,2021/11/25 ,"Spain, Slovenia",FALSE,https://www.poynter.org/?ifcn_misinformation=the-head-nurse-of-the-hospital-university-medical-center-of-ljubljana-slovenia-claims-that-there-are-vials-of-the-vaccine-against-covid-19-that-are-a-placebo
Bill Gates admitted that Covid-19 vaccines don’t work well.,Doğruluk Payı,2021/11/25 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-admitted-that-covid-19-vaccines-dont-work-well
The genetic structures of vegetables are being made to contain the Covid-19 mRNA vaccine.,Doğruluk Payı,2021/11/25 ,Turkey,PARTLY FALSE,https://www.poynter.org/?ifcn_misinformation=the-genetic-structures-of-vegetables-are-being-made-to-contain-the-covid-19-mrna-vaccine
The WHO concluded that vaccinated people can transmit diseases to unvaccinated ones.,Agência Lupa,2021/11/25 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=the-who-concluded-that-vaccinated-people-can-transmit-diseases-to-unvaccinated-ones
Vaccinees can transmit the virus through the skin and cause viciousness – Pfizer.,StopFake.org,2021/11/25 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccinees-can-transmit-the-virus-through-the-skin-and-cause-viciousness-pfizer
