claim,fact-check agency,time,orginated,label,poynter_url
Henry Kissinger has promoted mandatory vaccination to reduce the population,Re:Check,2021/02/01 ,Lativa,FALSE,https://www.poynter.org/?ifcn_misinformation=henry-kissinger-has-promoted-mandatory-vaccination-to-reduce-the-population
Old video of a Chinese man portrayed as a scared Thailand Health Minister while taking COVID-19 vaccine,Factly,2021/01/31 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=old-video-of-a-chinese-man-portrayed-as-a-scared-thailand-health-minister-while-taking-covid-19-vaccine
A viral video depicts a young girl having violent seizures after taking a COVID-19 vaccines,Ellinika Hoaxes,2021/01/31 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=a-viral-video-depicts-a-young-girl-having-violent-seizures-after-taking-a-covid-19-vaccines
The immunity produced by the COVID-19 vaccine only works for six months.,Colombiacheck,2021/01/31 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-immunity-produced-by-the-covid-19-vaccine-only-works-for-six-months
"According to Dr. Carrie Madej mRNA vaccines introduce foreign genes to our DNA. Also, when they develop their vaccines they get luminescent nanocrystals in them. This patented material is called luciferase and in reality it is a method of introducing microscopic robots in the vaccines in order to gather biometric data from the people that get vaccinated.",Ellinika Hoaxes,2021/01/31 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=according-to-dr-carrie-madej-mrna-vaccines-introduce-foreign-genes-to-our-dna-also-when-they-develop-their-vaccines-they-get-luminescent-nanocrystals-in-them-this-patented-material-is-called-luci
A publication that claims that the Pfizer vaccine causes sterility in women,Chequeado,2021/01/31 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=a-publication-that-claims-that-the-pfizer-vaccine-causes-sterility-in-women
“The Biden administration lost 20 million COVID vaccines.”,PolitiFact,2021/01/31 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=the-biden-administration-lost-20-million-covid-vaccines
People are getting fake vaccinations on camera.,VoxCheck,2021/01/30 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=people-are-getting-fake-vaccinations-on-camera
The President of Slovakia was vaccinated with a fake syringe.,VoxCheck,2021/01/30 ,"Ukraine, Slovakia",NO EVIDENCE,https://www.poynter.org/?ifcn_misinformation=the-president-of-slovakia-was-vaccinated-with-a-fake-syringe
"AstraZeneca vaccine contains pieces of laboratory monkeys, rats and clots of aborted baby.",Istinomer,2021/01/30 ,Serbia,FALSE,https://www.poynter.org/?ifcn_misinformation=astrazeneca-vaccine-contains-pieces-of-laboratory-monkeys-rats-and-clots-of-aborted-baby
A document by the European Commission stated that the use of a face mask is not mandatory and that vaccination for COVID-19 constitutes a direct violation of human rights. These statements are legally binding decisions that every nation state in the European Union must abide by.,Ellinika Hoaxes,2021/01/30 ,Greece,Misleading,https://www.poynter.org/?ifcn_misinformation=a-document-by-the-european-commission-stated-that-the-use-of-a-face-mask-is-not-mandatory-and-that-vaccination-for-covid-19-constitutes-a-direct-violation-of-human-rights-these-statements-are-legally
"The image of an AstraZeneca vaccine dated March 15, 2020 that supposedly shows that it was all planned",Newtral.es,2021/01/30 ,Spain,Partially false,https://www.poynter.org/?ifcn_misinformation=the-image-of-an-astrazeneca-vaccine-dated-march-15-2020-that-supposedly-shows-that-it-was-all-planned
Video of people fainting after receiving Covid-19 vaccines in Indonesia.,AFP,2021/01/29 ,Indonesia,FALSE,https://www.poynter.org/?ifcn_misinformation=video-of-people-fainting-after-receiving-covid-19-vaccines-in-indonesia
Hundreds of children falling sick after receiving Covid-19 vaccines in Indonesia.,AFP,2021/01/29 ,Indonesia,FALSE,https://www.poynter.org/?ifcn_misinformation=hundreds-of-children-falling-sick-after-receiving-covid-19-vaccines-in-indonesia
Pfizer’s chief executive Albert Bourla refused to take the Covid-19 vaccine manufactured by his company because “my type is not recommended”.,AFP,2021/01/29 ,Nigeria,Misleading,https://www.poynter.org/?ifcn_misinformation=pfizers-chief-executive-albert-bourla-refused-to-take-the-covid-19-vaccine-manufactured-by-his-company-because-my-type-is-not-recommended
