claim,fact-check agency,time,orginated,label,poynter_url
"The Sinovac vaccine generated increases in COVID-19 cases in Chile, Hong Kong, Turkey and Pakistan.",Colombiacheck,2021/04/15 ,"Colombia, Argentina",Partly False,https://www.poynter.org/?ifcn_misinformation=the-sinovac-vaccine-generated-increases-in-covid-19-cases-in-chile-hong-kong-turkey-and-pakistan
Supreme Court in US prohibited vaccination,La Silla Vacía,2021/04/15 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=supreme-court-in-us-prohibited-vaccination
EU planned to implement vaccination passports 20 months before COVID-19.,VoxCheck,2021/04/15 ,Ukraine,MISLEADING,https://www.poynter.org/?ifcn_misinformation=eu-planned-to-implement-vaccination-passports-20-months-before-covid-19
COVID-19 vaccine is a deadly experiment,Demagog,2021/04/15 ,Poland,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccine-is-a-deadly-experiment
Bill Gates claims that you stop believing in God after vaccine,Demagog,2021/04/15 ,Poland,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-claims-that-you-stop-believing-in-god-after-vaccine
"Tanja Erichsen, head of Denmark’s medicines agency fainted right after she received her COVID-19 vaccine and died shortly after from the vaccine.",Ellinika Hoaxes,2021/04/15 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=tanja-erichsen-head-of-denmarks-medicines-agency-fainted-right-after-she-received-her-covid-19-vaccine-and-died-shortly-after-from-the-vaccine
All viruses mutate in 23 days; that is why vaccination is ineffective.,VoxCheck,2021/04/15 ,Ukraine,NO EVIDENCE,https://www.poynter.org/?ifcn_misinformation=all-viruses-mutate-in-23-days-that-is-why-vaccination-is-ineffective
The Polish Bishops’ Conference published a statement in which we read that aborted fetuses are used in the production of vaccines,Demagog,2021/04/15 ,Poland,Missleading,https://www.poynter.org/?ifcn_misinformation=the-polish-bishops-conference-published-a-statement-in-which-we-read-that-aborted-fetuses-are-used-in-the-production-of-vaccines
COVID-19 vaccines are actually “genetically modified organisms” so that the person is modified and can be controlled,Newtral.es,2021/04/15 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-are-actually-genetically-modified-organisms-so-that-the-person-is-modified-and-can-be-controlled
Covid vaccination appointments can be booked through WhatsApp.,Newsmeter.in,2021/04/15 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-vaccination-appointments-can-be-booked-through-whatsapp
The Covid-19 Sinovac vaccine is illegal because it does not have a WHO certificate,TEMPO,2021/04/14 ,Indonesia,Misleading,https://www.poynter.org/?ifcn_misinformation=the-covid-19-sinovac-vaccine-is-illegal-because-it-does-not-have-a-who-certificate
"Albert Bourla, CEO of Pfizer, did not want to give his own vaccine",Maldita.es,2021/04/14 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=albert-bourla-ceo-of-pfizer-did-not-want-to-give-his-own-vaccine
"Margaret Harris, a spokesperson for the WHO, does not and will not support immunity passports needed for traveling, because in her opinion, there is no proof whether or not vaccination stops the spread of the virus.",Myth Detector,2021/04/14 ,Georgia,MISLEADING,https://www.poynter.org/?ifcn_misinformation=margaret-harris-a-spokesperson-for-the-who-does-not-and-will-not-support-immunity-passports-needed-for-traveling-because-in-her-opinion-there-is-no-proof-whether-or-not-vaccination-stops-the-sprea
"Georgian soldiers are forced to get vaccinated, otherwise they are threatened with dismissal or lockup.",Myth Detector,2021/04/14 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=georgian-soldiers-are-forced-to-get-vaccinated-otherwise-they-are-threatened-with-dismissal-or-lockup
Pfizer plans to integrate invisible liquid Microsoft chips into the COVID-19 vaccines.,Myth Detector,2021/04/14 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=pfizer-plans-to-integrate-invisible-liquid-microsoft-chips-into-the-covid-19-vaccines
