claim,fact-check agency,time,orginated,label,poynter_url
Compulsory vaccination against the COVID-19 is taking place in Ukraine.,VoxCheck,2021/10/27 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=compulsory-vaccination-against-the-covid-19-is-taking-place-in-ukraine
The babies in this video are “transhuman” because their mothers have been vaccinated against the COVID-19 and their genes belong to pharmaceutical companies.,Maldita.es,2021/10/27 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=the-babies-in-this-video-are-transhuman-because-their-mothers-have-been-vaccinated-against-the-covid-19-and-their-genes-belong-to-pharmaceutical-companies
COVID-19 vaccines haven’t changed the numbers of hospitalizations and deaths in Israel or the U.S.,FactCheck.org,2021/10/27 ,United States,MISLEADING,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-havent-changed-the-numbers-of-hospitalizations-and-deaths-in-israel-or-the-u-s
“Pfizer confirms COVID-vaccinated people can ‘shed’ spike proteins and harm the unvaccinated”,PolitiFact,2021/10/27 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=pfizer-confirms-covid-vaccinated-people-can-shed-spike-proteins-and-harm-the-unvaccinated
It is false that the blood of vaccinated people contains graphene and that it is not suitable for donating to the Red Cross.,Chequeado,2021/10/27 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=it-is-false-that-the-blood-of-vaccinated-people-contains-graphene-and-that-it-is-not-suitable-for-donating-to-the-red-cross
German researchers found nickel and chromium in the COVID-19 vaccine.,VoxCheck,2021/10/27 ,"Ukraine, Germany",NO EVIDENCE,https://www.poynter.org/?ifcn_misinformation=german-researchers-found-nickel-and-chromium-in-the-covid-19-vaccine
COVID-19 vaccines haven’t changed the numbers of hospitalizations and deaths in Israel or U.S.,FactCheck.org,2021/10/27 ,"United States, Israel",MISLEADING,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-havent-changed-the-numbers-of-hospitalizations-and-deaths-in-israel-or-u-s
"Video of two Australian women using a magnet to trap particles of black beach sand, which they claim is graphene that ends up in vaccines, food, and other items.",AFP,2021/10/27 ,"South Africa, Australia",FALSE,https://www.poynter.org/?ifcn_misinformation=video-of-two-australian-women-using-a-magnet-to-trap-particles-of-black-beach-sand-which-they-claim-is-graphene-that-ends-up-in-vaccines-food-and-other-items
COVID-19 vaccines contain a parasite called Polypodium hydriforme.,Check Your Fact,2021/10/26 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-contain-a-parasite-called-polypodium-hydriforme
Vaccinated against the Covid-19 die.,Vistinomer,2021/10/26 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccinated-against-the-covid-19-die
UK Official COVID-19 Vaccine Reports show vaccinees are developing AIDS.,Maldita.es,2021/10/26 ,"Spain, United Kingdom",FALSE,https://www.poynter.org/?ifcn_misinformation=uk-official-covid-19-vaccine-reports-show-vaccinees-are-developing-aids
"Mass vaccination against COVID-19 is planned to harm human health within 6 months. Vaccination will reduce the world population to 1 billion, after which a common global governance will be established and a common global currency will take effect.",Myth Detector,2021/10/26 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=mass-vaccination-against-covid-19-is-planned-to-harm-human-health-within-6-months-vaccination-will-reduce-the-world-population-to-1-billion-after-which-a-common-global-governance-will-be-established
"No, it is not the director of the European Medicines Agency who faints in a video, nor was the incident caused by the coronavirus vaccine.",Chequeado,2021/10/26 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=no-it-is-not-the-director-of-the-european-medicines-agency-who-faints-in-a-video-nor-was-the-incident-caused-by-the-coronavirus-vaccine
Vaccines are dangerous and cupping treatment ensures that the vaccine is expelled from the body.,Doğruluk Payı,2021/10/25 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-are-dangerous-and-cupping-treatment-ensures-that-the-vaccine-is-expelled-from-the-body
Exame magazine said that vaccines against Covid-19 cause AIDS.,Aos Fatos,2021/10/25 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=exame-magazine-said-that-vaccines-against-covid-19-cause-aids
