claim,fact-check agency,time,orginated,label,poynter_url
Patent application for Chinese COVID-19 vaccine demonstrates vaccines with graphene oxide,Newtral.es,2021/07/20 ,"Spain, China",FALSE,https://www.poynter.org/?ifcn_misinformation=patent-application-for-chinese-covid-19-vaccine-demonstrates-vaccines-with-graphene-oxide
"Vaccines alter the human genome, make people “humanoids” and deprive them of their human rights",Teyit,2021/07/20 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-alter-the-human-genome-make-people-humanoids-and-deprive-them-of-their-human-rights
Poster with false claims about the effects of COVID-19 vaccines in children,Newtral.es,2021/07/19 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=poster-with-false-claims-about-the-effects-of-covid-19-vaccines-in-children
Photo shows millions protesting COVID-19 vaccines.,FactCheck.org,2021/07/18 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=photo-shows-millions-protesting-covid-19-vaccines
Those who are vaccinated need to use blood thinners,Teyit,2021/07/17 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=those-who-are-vaccinated-need-to-use-blood-thinners
The protein S generated by COVID-19 vaccines is toxic and damages many tissues in our body,Maldita.es,2021/07/16 ,Spain,FALSO,https://www.poynter.org/?ifcn_misinformation=the-protein-s-generated-by-covid-19-vaccines-is-toxic-and-damages-many-tissues-in-our-body
"The CDC has manipulated data to justify vaccinating pregnant women. Their study indicated that only 12% of women had a miscarriage after vaccination, the actual figure was 82%.",Newtral.es,2021/07/16 ,"Spain, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=the-cdc-has-manipulated-data-to-justify-vaccinating-pregnant-women-their-study-indicated-that-only-12-of-women-had-a-miscarriage-after-vaccination-the-actual-figure-was-82
"Pablo Casado, leader of the opposition in Spain, has been vaccinated with the needle cap in place",Newtral.es,2021/07/16 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=pablo-casado-leader-of-the-opposition-in-spain-has-been-vaccinated-with-the-needle-cap-in-place
Actress Mayim Bialik “refuses to vaccinate” against COVID-19.,FactCheck.org,2021/07/14 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=actress-mayim-bialik-refuses-to-vaccinate-against-covid-19
"Fully vaccinated people are 885% more likely to die from COVID-19 than unvaccinated people, according to official data",Newtral.es,2021/07/14 ,"Spain, United Kingdom",PARTY FALSE,https://www.poynter.org/?ifcn_misinformation=fully-vaccinated-people-are-885-more-likely-to-die-from-covid-19-than-unvaccinated-people-according-to-official-data
"SARS-CoV-2 is graphene, vaccines carry graphene and 5G will kill tens of thousands of Spaniards",Newtral.es,2021/07/14 ,Spain,FALSO,https://www.poynter.org/?ifcn_misinformation=sars-cov-2-is-graphene-vaccines-carry-graphene-and-5g-will-kill-tens-of-thousands-of-spaniards
Those who contacted with vaccineted ones are also exposed to the vaccine.,Teyit,2021/07/14 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=those-who-contacted-with-vaccineted-ones-are-also-exposed-to-the-vaccine
"Increased body magnetism after vaccination, worldwide ….",Vistinomer,2021/07/13 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=increased-body-magnetism-after-vaccination-worldwide
The Covid-19 shots are dangerous and governments should rethink their vaccination campaigns.,AFP,2021/07/13 ,United States,Misleading,https://www.poynter.org/?ifcn_misinformation=the-covid-19-shots-are-dangerous-and-governments-should-rethink-their-vaccination-campaigns
Vaccination failed to prevent severe delta variant cases in Israel,Teyit,2021/07/13 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccination-failed-to-prevent-severe-delta-variant-cases-in-israel
