claim,fact-check agency,time,orginated,label,poynter_url
The video shows a nurse pretending to give actor Anthony Hopkins a COVID-19 vaccination before squirting the liquid on the ground,Check Your Fact,2021/03/11 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=the-video-shows-a-nurse-pretending-to-give-actor-anthony-hopkins-a-covid-19-vaccination-before-squirting-the-liquid-on-the-ground
Anvisa registers 26 new deaths due to vaccines in the last 24 hours,Agência Lupa,2021/03/11 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=anvisa-registers-26-new-deaths-due-to-vaccines-in-the-last-24-hours
"Corona vaccine causes Guillain-Barré syndrome, and the death rate due to the Pfizer vaccine is 4%",Fatabyyano,2021/03/11 ,"Middle East, North Africa",FALSE,https://www.poynter.org/?ifcn_misinformation=corona-vaccine-causes-guillain-barre-syndrome-and-the-death-rate-due-to-the-pfizer-vaccine-is-4
Residents at a camp for asylum seekers in Ireland have received the COVID-19 vaccine ahead of other people in the vaccine queue,TheJournal.ie,2021/03/11 ,Ireland,FALSE,https://www.poynter.org/?ifcn_misinformation=residents-at-a-camp-for-asylum-seekers-in-ireland-have-received-the-covid-19-vaccine-ahead-of-other-people-in-the-vaccine-queue
Oxford / AstraZeneca (Covishield) vaccine can modify human DNA,StopFake.org,2021/03/11 ,Ukraine,MISLEADING,https://www.poynter.org/?ifcn_misinformation=oxford-astrazeneca-covishield-vaccine-can-modify-human-dna
Historical cases of unethical medical conduct to suggest that COVID-19 vaccines are unsafe for Black people.,FactCheck.org,2021/03/11 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=historical-cases-of-unethical-medical-conduct-to-suggest-that-covid-19-vaccines-are-unsafe-for-black-people
"In the Navarra region, union members have been vaccinated without permission",Maldita.es,2021/03/11 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=in-the-navarra-region-union-members-have-been-vaccinated-without-permission
“FDA documents” show that COVID-19 “mRNA vaccines cause death and other side effects.”,FactCheck.org,2021/03/10 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=fda-documents-show-that-covid-19-mrna-vaccines-cause-death-and-other-side-effects
2 Claims,Myth Detector,2021/03/10 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=2-claims-1-vaccine-has-not-passed-the-required-stages-for-testing-including-animal-testing-the-society-serves-as-a-lab-rat-in-the-process-of-covid-19-vaccination-2-the-agreement-between-pfizer
“Vaccines cause autoimmune disease”; COVID-19 vaccine will “change your genes”; aborted fetal tissue is in vaccines,Science Feedback,2021/03/10 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-cause-autoimmune-disease-covid-19-vaccine-will-change-your-genes-aborted-fetal-tissue-is-in-vaccines
Street vendors of the Mexico City Metro sell vaccines against COVID-19,Animal Político,2021/03/10 ,Mexico,FALSE,https://www.poynter.org/?ifcn_misinformation=street-vendors-of-the-mexico-city-metro-sell-vaccines-against-covid-19
"The government of Colombia paid 1,300,000 pesos for each covid vaccine",La Silla Vacía,2021/03/10 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-government-of-colombia-paid-1300000-pesos-for-each-covid-vaccine
“FDA documents” show that COVID-19 “mRNA vaccines cause death and other side effects.”,FactCheck.org,2021/03/10 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=fda-documents-show-that-covid-19-mrna-vaccines-cause-death-and-other-side-effects-2
The vaccine formula for the new coronavirus “is confidential”,Poligrafo,2021/03/10 ,Portugal,FALSE,https://www.poynter.org/?ifcn_misinformation=the-vaccine-formula-for-the-new-coronavirus-is-confidential
The WHO said the end of the pandemic is near and vaccination is not necessary.,Colombiacheck,2021/03/10 ,"Colombia, Spain",FALSE,https://www.poynter.org/?ifcn_misinformation=the-who-said-the-end-of-the-pandemic-is-near-and-vaccination-is-not-necessary
