claim,fact-check agency,time,orginated,label,poynter_url
Vaccines authorized in Brazil did not pass through all clinical tests.,Estadão Verifica,2021/06/18 ,Brazil,FALSO,https://www.poynter.org/?ifcn_misinformation=vaccines-authorized-in-brazil-did-not-pass-through-all-clinical-tests
G7 countries came out for forced vaccination and against a healthy lifestyle.,StopFake.org,2021/06/18 ,Ukraine,Fake,https://www.poynter.org/?ifcn_misinformation=g7-countries-came-out-for-forced-vaccination-and-against-a-healthy-lifestyle
Soccer player Eriksen collapsed as a result of a COVID-19 vaccine.,EFE Verifica,2021/06/18 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=soccer-player-eriksen-collapsed-as-a-result-of-a-covid-19-vaccine
Coronavirus vaccines and PCR swabs contain graphene and generate magnetism.,Maldita.es,2021/06/18 ,Spain,FALSO,https://www.poynter.org/?ifcn_misinformation=coronavirus-vaccines-and-pcr-swabs-contain-graphene-and-generate-magnetism
Pierre Gilbert predicted that we would be forced to take vaccines to control ourselves through liquid crystals.,Newtral.es,2021/06/18 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=pierre-gilbert-predicted-that-we-would-be-forced-to-take-vaccines-to-control-ourselves-through-liquid-crystals
The video shows the São Paulo mayor thanking Jair Bolsonaro for the Covid-19 vaccines.,Aos Fatos,2021/06/18 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=the-video-shows-the-sao-paulo-mayor-thanking-jair-bolsonaro-for-the-covid-19-vaccines
Airlines discuss the possibility of prohibiting vaccinated people from flying by plane.,Aos Fatos,2021/06/18 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=airlines-discuss-the-possibility-of-prohibiting-vaccinated-people-from-flying-by-plane
WHO recommends that children be vaccinated without the explicit consent of their parents.,AFP,2021/06/18 ,Belgium,Missing context,https://www.poynter.org/?ifcn_misinformation=who-recommends-that-children-be-vaccinated-without-the-explicit-consent-of-their-parents
The protein created by anti-Covid vaccines and used to make antibodies is toxic for humans.,AFP,2021/06/18 ,"France, Germany",FALSE,https://www.poynter.org/?ifcn_misinformation=the-protein-created-by-anti-covid-vaccines-and-used-to-make-antibodies-is-toxic-for-humans
A 12-year-old boy died in Israel after being vaccinated against COVID-19.,VoxCheck,2021/06/17 ,"Ukraine, Israel",FALSE,https://www.poynter.org/?ifcn_misinformation=a-12-year-old-boy-died-in-israel-after-being-vaccinated-against-covid-19
The Deccan Chronicle has recently reported that vaccine hesitancy is as high as 74.53%.,Newschecker,2021/06/17 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=the-deccan-chronicle-has-recently-reported-that-vaccine-hesitancy-is-as-high-as-74-53
Vaccines against the COVID-19 produce toxic protein.,Demagog,2021/06/17 ,Poland,FAŁSZ,https://www.poynter.org/?ifcn_misinformation=vaccines-against-the-covid-19-produce-toxic-protein
"COVID-19 vaccines cause 13 thousand deaths, according to European regulators.",Agência Lupa,2021/06/17 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-cause-13-thousand-deaths-according-to-european-regulators
Most vaccinated people will die by 2025.,VoxCheck,2021/06/16 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=most-vaccinated-people-will-die-by-2025
483% more miscarriages are registered after the COVID-19 vaccination in Israel.,StopFake.org,2021/06/16 ,"Ukraine, Israel",Fake,https://www.poynter.org/?ifcn_misinformation=483-more-miscarriages-are-registered-after-the-covid-19-vaccination-in-israel
