claim,fact-check agency,time,orginated,label,poynter_url
Hugo Maradona died because of the Covid-19 vaccine.,EFE Verifica,2022/01/05 ,"Argentina, Italy",FALSE,https://www.poynter.org/?ifcn_misinformation=hugo-maradona-died-because-of-the-covid-19-vaccine
A purported government health agency message said that people with the Covid-19 who had not received a booster shot would be classed as “unvaccinated infections.”,AFP,2022/01/05 ,South Korea,FALSE,https://www.poynter.org/?ifcn_misinformation=a-purported-government-health-agency-message-said-that-people-with-the-covid-19-who-had-not-received-a-booster-shot-would-be-classed-as-unvaccinated-infections
A study found that mRNA Covid-19 vaccines increase the chances of infection with the Omicron variant.,AFP,2022/01/05 ,"Brazil, Canada",MISLEADING,https://www.poynter.org/?ifcn_misinformation=a-study-found-that-mrna-covid-19-vaccines-increase-the-chances-of-infection-with-the-omicron-variant
"The video shows a father crying about the death of his children, who was a victim of vaccines.",Agência Lupa,2022/01/05 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=the-video-shows-a-father-crying-about-the-death-of-his-children-who-was-a-victim-of-vaccines
Vaccines against the Covid-19 lost effectiveness.,EFE Verifica,2022/01/04 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-against-the-covid-19-lost-effectiveness
The number of aircraft accidents caused by vaccinated pilots is increasing around the world.,StopFake.org,2022/01/04 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=the-number-of-aircraft-accidents-caused-by-vaccinated-pilots-is-increasing-around-the-world
A news report claimed the health department warned the vaccines were dangerous.,AFP,2022/01/04 ,Philippines,MISLEADING,https://www.poynter.org/?ifcn_misinformation=a-news-report-claimed-the-health-department-warned-the-vaccines-were-dangerous
The video produced by a group claiming to represent Canadian doctors and health care professionals alleges that the Pfizer-BioNTech Covid-19 vaccine is dangerous.,AFP,2022/01/04 ,Canada,FALSE,https://www.poynter.org/?ifcn_misinformation=the-video-produced-by-a-group-claiming-to-represent-canadian-doctors-and-health-care-professionals-alleges-that-the-pfizer-biontech-covid-19-vaccine-is-dangerous
Newspaper front page stating that Pedro Sánchez has declared that he has been extorted to vaccinate the population against the COVID-19.,Maldita.es,2022/01/03 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=newspaper-front-page-stating-that-pedro-sanchez-has-declared-that-he-has-been-extorted-to-vaccinate-the-population-against-the-covid-19
"Vaccines will contain liquid crystals, which will remain in your brain cells and turn into micro-receivers of electromagnetic fields, which, in turn, will be sent by ultrasonic dams at very low frequencies. Those dams will stop you from thinking and will make you a zombie. Remember what happened in Rwanda in 1994. Massacre of 1 million people in 3 months with axes, knives, and hoes. And finally, there are concentration camps built by the United Nations. I have pictures of the camps in North America, says Pier Gilbert.",Vistinomer,2022/01/03 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-will-contain-liquid-crystals-which-will-remain-in-your-brain-cells-and-turn-into-micro-receivers-of-electromagnetic-fields-which-in-turn-will-be-sent-by-ultrasonic-dams-at-very-low-freque
World Health Organization (WHO) chief Tedros Adhanom Ghebreyesus warned some countries were administering vaccine booster shots in order to “kill children.”,AFP,2021/12/31 ,"Finland, Australia",FALSE,https://www.poynter.org/?ifcn_misinformation=world-health-organization-who-chief-tedros-adhanom-ghebreyesus-warned-some-countries-were-administering-vaccine-booster-shots-in-order-to-kill-children
"After the COVID-19 vaccination, an epidemic of heart attacks and strokes began in the United States.",VoxCheck,2021/12/30 ,"Ukraine, United States",MISLEADING,https://www.poynter.org/?ifcn_misinformation=after-the-covid-19-vaccination-an-epidemic-of-heart-attacks-and-strokes-began-in-the-united-states
The video shows police violence against unvaccinated people in France.,Doğruluk Payı,2021/12/29 ,"Turkey, France",FALSE,https://www.poynter.org/?ifcn_misinformation=the-video-shows-police-violence-against-unvaccinated-people-in-france
"In Italy, after the Covid-19 vaccines were made compulsory for the police, a fire broke out in a military warehouse where the vaccines were kept.",Doğruluk Payı,2021/12/28 ,"Turkey, Italy",FALSE,https://www.poynter.org/?ifcn_misinformation=in-italy-after-the-covid-19-vaccines-were-made-compulsory-for-the-police-a-fire-broke-out-in-a-military-warehouse-where-the-vaccines-were-kept
Former Pfizer employer stated that the pandemic is over and the vaccine is not needed.,VoxCheck,2021/12/28 ,Ukraine,MISLEADING,https://www.poynter.org/?ifcn_misinformation=former-pfizer-employer-stated-that-the-pandemic-is-over-and-the-vaccine-is-not-needed
