claim,fact-check agency,time,orginated,label,poynter_url
A Louisiana federal judge has blocked a vaccination mandate in 50 states.,VoxCheck,2021/12/06 ,"Ukraine, United States",MISLEADING,https://www.poynter.org/?ifcn_misinformation=a-louisiana-federal-judge-has-blocked-a-vaccination-mandate-in-50-states
“SHOCKING,PolitiFact,2021/12/05 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=shocking-in-the-wake-of-austrias-drastic-lockdown-of-unvaccinated-people-eu-chief-calls-for-throwing-out-nuremberg-code
2.5 million casualties after thee COVID-19 vaccination – WHO statistics.,StopFake.org,2021/12/05 ,Ukraine,MISLEADING,https://www.poynter.org/?ifcn_misinformation=2-5-million-casualties-after-thee-covid-19-vaccination-who-statistics
The President of the European Commission calls for the abandonment of the Nuremberg Code in favor of compulsory vaccination.,VoxCheck,2021/12/04 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=the-president-of-the-european-commission-calls-for-the-abandonment-of-the-nuremberg-code-in-favor-of-compulsory-vaccination
A vaccinated person has the same risk as a not vaccinated.,La Silla Vacía,2021/12/03 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=a-vaccinated-person-has-the-same-risk-as-a-not-vaccinated
Celine Dion was paralyzed after the vaccination against the COVID-19.,VoxCheck,2021/12/03 ,Ukraine,NO EVIDENCE,https://www.poynter.org/?ifcn_misinformation=celine-dion-was-paralyzed-after-the-vaccination-against-the-covid-19
"Thomas Jendges, director of a health center in Chemnitz (Germany), committed suicide after denouncing that the vaccination campaign is a scam.",EFE Verifica,2021/12/03 ,"Spain, Germany",FALSE,https://www.poynter.org/?ifcn_misinformation=thomas-jendges-director-of-a-health-center-in-chemnitz-germany-committed-suicide-after-denouncing-that-the-vaccination-campaign-is-a-scam
COVID-19 vaccines are dangerous because they cause myocarditis and pericarditis.,VoxCheck,2021/12/03 ,Ukraine,MISLEADING,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-are-dangerous-because-they-cause-myocarditis-and-pericarditis
"In Latvia, one of the vaccination managers was vaccinated against COVID-19 past the shoulder.",VoxCheck,2021/12/03 ,"Ukraine, Latvia",FALSE,https://www.poynter.org/?ifcn_misinformation=in-latvia-one-of-the-vaccination-managers-was-vaccinated-against-covid-19-past-the-shoulder
"Albert Bourla, Pfizer director, was arrested because of corrupt vaccination.",La Silla Vacía,2021/12/02 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=albert-bourla-pfizer-director-was-arrested-because-of-corrupt-vaccination
27.11.2021 China. 3 vaccinated children died.,Vistinomer,2021/12/02 ,"North Macedonia, China",FALSE,https://www.poynter.org/?ifcn_misinformation=27-11-2021-china-3-vaccinated-children-died
People die in Berlin nursing home after being pressured to get vaccine.,Correctiv,2021/12/02 ,Germany,Partly false,https://www.poynter.org/?ifcn_misinformation=people-die-in-berlin-nursing-home-after-being-pressured-to-get-vaccine
28.11.2021 Celine Dion was allegedly paralyzed by the vaccine.,Vistinomer,2021/12/02 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=28-11-2021-celine-dion-was-allegedly-paralyzed-by-the-vaccine
"No, coronavirus vaccines do not contain graphene, nor are vaccinated people detected by Bluetooth.",Chequeado,2021/12/02 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=no-coronavirus-vaccines-do-not-contain-graphene-nor-are-vaccinated-people-detected-by-bluetooth
Protest in Austria over the vaccine.,Animal Político,2021/12/02 ,"Mexico, Austria",MISLEADING,https://www.poynter.org/?ifcn_misinformation=protest-in-austria-over-the-vaccine
