claim,fact-check agency,time,orginated,label,poynter_url
"Two people died during trials for Pfizer-BioNTech’s Covid-19 vaccine, according to US government records.",AFP,2020/12/15 ,Philippines,Misleading,https://www.poynter.org/?ifcn_misinformation=two-people-died-during-trials-for-pfizer-biontechs-covid-19-vaccine-according-to-us-government-records
"CoronaVac, a chinese vaccine candidate being tested in Brazil, causes 10 types of cancer and suicidal thoughts",Agência Lupa,2020/12/15 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavac-a-chinese-vaccine-candidate-being-tested-in-brazil-causes-10-types-of-cancer-and-suicidal-thoughts
"The picture shows the Mayor of London – Sadiq Aman Khan, being vaccinated in front of a camera – with an unopened needle cap and a white shirt.",Vistinomer,2020/12/15 ,"North Macedonia, United Kingdom",FALSE,https://www.poynter.org/?ifcn_misinformation=the-picture-shows-the-mayor-of-london-sadiq-aman-khan-being-vaccinated-in-front-of-a-camera-with-an-unopened-needle-cap-and-a-white-shirt
FDA warns that vaccines against Covid-19 can cause heart attacks,Aos Fatos,2020/12/15 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=fda-warns-that-vaccines-against-covid-19-can-cause-heart-attacks
One of the first nurses to receive the vaccine in AL is now dead.,PolitiFact,2020/12/15 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=one-of-the-first-nurses-to-receive-the-vaccine-in-al-is-now-dead
Doctors from all over the world warn people against COVID -19 vaccination.,VoxCheck,2020/12/15 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=doctors-from-all-over-the-world-warn-people-against-covid-19-vaccination
Another misleading image about vaccine and covid,La Silla Vacía,2020/12/15 ,Colombia,MISLEADING,https://www.poynter.org/?ifcn_misinformation=another-misleading-image-about-vaccine-and-covid
Covid vaccine has already killed six people and that the U.S. Food and Drug Administration (FDA) had to admit it. Prince Charles refused to get the coronavirus vaccine.,Myth Detector,2020/12/15 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-vaccine-has-already-killed-six-people-and-that-the-u-s-food-and-drug-administration-fda-had-to-admit-it-prince-charles-refused-to-get-the-coronavirus-vaccine
"4 participants, enrolled in the Pfizer vaccine testing, developed Bell’s palsy. Great Britain’s regulatory committee advised people with allergies, not to get vaccinated with coronavirus vaccine, to avoid developing Bell’s palsy.",Myth Detector,2020/12/15 ,"Georgia, United States, United Kingdom",MISLEADING,https://www.poynter.org/?ifcn_misinformation=4-participants-enrolled-in-the-pfizer-vaccine-testing-developed-bells-palsy-great-britains-regulatory-committee-advised-people-with-allergies-not-to-get-vaccinated-with-coronavir
Six people died after receiving Pfizer’s vaccine,Estadão Verifica,2020/12/15 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=six-people-died-after-receiving-pfizers-vaccine
"87,000 Dutch nurses refused to be vaccinated against COVID-19.",VoxCheck,2020/12/15 ,"Ukraine, Netherlands",FALSE,https://www.poynter.org/?ifcn_misinformation=87000-dutch-nurses-refused-to-be-vaccinated-against-covid-19
The COVID-19 pandemic is over and a vaccine for the disease is no longer needed.,Rappler,2020/12/15 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=the-covid-19-pandemic-is-over-and-a-vaccine-for-the-disease-is-no-longer-needed
Vaccines cause genetic mutations,Estadão Verifica,2020/12/15 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-cause-genetic-mutations
4 Pfizer COVID-19 vaccine trial participants developed facial paralysis,FactCheck Georgia,2020/12/14 ,Georgia,Missing context,https://www.poynter.org/?ifcn_misinformation=4-pfizer-covid-19-vaccine-trial-participants-developed-facial-paralysis
Formaldehyde in vaccines is linked to leukemia among children,AFP,2020/12/14 ,Australia,FALSE,https://www.poynter.org/?ifcn_misinformation=formaldehyde-in-vaccines-is-linked-to-leukemia-among-children
