claim,fact-check agency,time,orginated,label,poynter_url
MRNA vaccines can cause irreparable genetic damage or change our genetic information,Colombiacheck,2020/11/13 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=mrna-vaccines-can-cause-irreparable-genetic-damage-or-change-our-genetic-information
Joe Biden’s Covid-19 taskforce member recommends withholding food stamps and rent assistance from those who refuse coronavirus vaccines,FactCheck.org,2020/11/12 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=joe-bidens-covid-19-taskforce-member-recommends-withholding-food-stamps-and-rent-assistance-from-those-who-refuse-coronavirus-vaccines
Ticketmaster is planning mandatory COVID vaccine identification for concert attendance.,PolitiFact,2020/11/12 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=ticketmaster-is-planning-mandatory-covid-vaccine-identification-for-concert-attendance
The risk of non-flu infection increases by 4.4 times in those who have the flu vaccine.,Doğruluk Payı,2020/11/12 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=the-risk-of-non-flu-infection-increases-by-4-4-times-in-those-who-have-the-flu-vaccine
A doctor who was volunteering in clinical tests was killed by the vaccine produced by Oxford/AstraZeneca,Estadão Verifica,2020/11/12 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-doctor-who-was-volunteering-in-clinical-tests-was-killed-by-the-vaccine-produced-by-oxford-astrazeneca
mRNA vaccines may alter our DNA,Correctiv,2020/11/12 ,Germany,No evidence,https://www.poynter.org/?ifcn_misinformation=mrna-vaccines-may-alter-our-dna
"Boris Johnson confessed that Pfizer’s vaccine is not a vaccine, but a virus to kill people",Estadão Verifica,2020/11/12 ,Brazil,Misleading,https://www.poynter.org/?ifcn_misinformation=boris-johnson-confessed-that-pfizers-vaccine-is-not-a-vaccine-but-a-virus-to-kill-people
"The some media articles claim that after the application of the vaccine that Russia is developing against the coronavirus, Sputnik V, it will not be possible to drink alcohol for 42 days.",Chequeado,2020/11/12 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=the-some-media-articles-claim-that-after-the-application-of-the-vaccine-that-russia-is-developing-against-the-coronavirus-sputnik-v-it-will-not-be-possible-to-drink-alcohol-for-42-days
Peru is already vaccinating its population against COVID-19,Agência Lupa,2020/11/11 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=peru-is-already-vaccinating-its-population-against-covid-19
The World Health Organization (WHO) has designated the Russian Covid-19 vaccine as the official inoculation against the coronavirus.,AFP,2020/11/11 ,Myanmar,Misleading,https://www.poynter.org/?ifcn_misinformation=the-world-health-organization-who-has-designated-the-russian-covid-19-vaccine-as-the-official-inoculation-against-the-coronavirus
RNAm vaccines serve to modify our DNA,Animal Político,2020/11/11 ,Mexico,FALSE,https://www.poynter.org/?ifcn_misinformation=rnam-vaccines-serve-to-modify-our-dna
Photos shows mandatory vaccination against Covid-19 in Peru,Aos Fatos,2020/11/10 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=photos-shows-mandatory-vaccination-against-covid-19-in-peru
Document supposedly says that COVID-19 vaccine provokes sterilization,Maldita.es,2020/11/10 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=document-supposedly-says-that-covid-19-vaccine-provokes-sterilization
An experimental Covid vaccine creating a polio epidemic in Africa?,Détecteur de rumeurs,2020/11/10 ,"Canada, France, Gabon",FALSE,https://www.poynter.org/?ifcn_misinformation=an-experimental-covid-vaccine-creating-a-polio-epidemic-in-africa
"CoronaVac vaccine killed more than 2,000 volunteers in clinical trials",Estadão Verifica,2020/11/09 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavac-vaccine-killed-more-than-2000-volunteers-in-clinical-trials-2
