claim,fact-check agency,time,orginated,label,poynter_url
30 percent of vaccinated people will die,La Silla Vacía,2021/03/30 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=30-percent-of-vaccinated-people-will-die
Four claims by American Doctor Steve Hotze,Myth Detector,2021/03/30 ,"Georgia, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=four-claims-by-american-doctor-steve-hotze-1-the-so-called-covid-19-vaccine-actually-operates-differently-from-the-traditional-vaccine-and-is-experimental-gene-therapy-2-covid-19-vaccines-don
Bavaria Prime Minister was vaccinated from COVID-19 at least seven times,StopFake.org,2021/03/30 ,"Ukraine,Germany",FALSE,https://www.poynter.org/?ifcn_misinformation=bavaria-prime-minister-was-vaccinated-from-covid-19-at-least-seven-times
"Infections and deaths surged after massive and intensive vaccination campaign started in Israël, UK and UAE",AFP,2021/03/30 ,"France, Israel, United Kingdom, United Arab Emirates",FALSE,https://www.poynter.org/?ifcn_misinformation=infections-and-deaths-surged-after-massive-and-intensive-vaccination-campaign-started-in-israel-uk-and-uae
Calls COVID-19 vaccine a “non-FDA-approved experimental agent.”,PolitiFact,2021/03/30 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=calls-covid-19-vaccine-a-non-fda-approved-experimental-agent
Doctor died after she took diclofenac which reacted with the covid-19 vaccine,BOOM FactCheck,2021/03/30 ,India,Misleading,https://www.poynter.org/?ifcn_misinformation=doctor-died-after-she-took-diclofenac-which-reacted-with-the-covid-19-vaccine
mRNA vaccines will kill 30% of the people immunized.,Estadão Verifica,2021/03/29 ,"Brazil, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=mrna-vaccines-will-kill-30-of-the-people-immunized
"“Per the CDC, there are nearly twice as many vaccine-related deaths so far in 2021 (1,755) than all the vaccine deaths this past decade (994).”",PolitiFact,2021/03/29 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=per-the-cdc-there-are-nearly-twice-as-many-vaccine-related-deaths-so-far-in-2021-1755-than-all-the-vaccine-deaths-this-past-decade-994
"A vaccine is not at all necessary to develop immunity against the coronavirus, and mass vaccination would be tantamount to genocide against humanity.",Myth Detector,2021/03/29 ,Georgia,MISLEADING,https://www.poynter.org/?ifcn_misinformation=a-vaccine-is-not-at-all-necessary-to-develop-immunity-against-the-coronavirus-and-mass-vaccination-would-be-tantamount-to-genocide-against-humanity
Only vaccinated people in masks can be in the center of German city Leipzig,StopFake.org,2021/03/29 ,"Ukraine,Germany",FALSE,https://www.poynter.org/?ifcn_misinformation=only-vaccinated-people-in-masks-can-be-in-the-center-of-german-city-leipzig
“Not one [COVID-19] vaccine is FDA approved. […] They are all experimental. You are in the experiment.”,Science Feedback,2021/03/29 ,United States,Misleading,https://www.poynter.org/?ifcn_misinformation=not-one-covid-19-vaccine-is-fda-approved-they-are-all-experimental-you-are-in-the-experiment
Vaccines against Covid-19 will kill 30% of those immunized.,Aos Fatos,2021/03/29 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-against-covid-19-will-kill-30-of-those-immunized
COVID-19 vaccines are dangerous; they cause an overreaction of the immune system; they suppress the NK cells of the immune system; they promote virus lethality,Science Feedback,2021/03/29 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-are-dangerous-they-cause-an-overreaction-of-the-immune-system-they-suppress-the-nk-cells-of-the-immune-system-they-promote-virus-lethality
mRNA vaccines will be used for depopulation in coming months,Newtral.es,2021/03/29 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=mrna-vaccines-will-be-used-for-depopulation-in-coming-months
List of “Adverse Reactions” to Pfizer’s COVID-19 Vaccine in the UK,Maldita.es,2021/03/29 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=list-of-adverse-reactions-to-pfizers-covid-19-vaccine-in-the-uk
