claim,fact-check agency,time,orginated,label,poynter_url
"The COVID-19 vaccines’ “spike protein is very dangerous, it’s cytotoxic.”",PolitiFact,2021/06/13 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=the-covid-19-vaccines-spike-protein-is-very-dangerous-its-cytotoxic
Says professional soccer player Christian Eriksen received the Pfizer vaccine days before he collapsed during a game.,PolitiFact,2021/06/13 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=says-professional-soccer-player-christian-eriksen-received-the-pfizer-vaccine-days-before-he-collapsed-during-a-game
Christian Eriksen had a heart attack because he got a vaccine against the COVID-19.,Demagog,2021/06/13 ,Poland,FAŁSZ,https://www.poynter.org/?ifcn_misinformation=christian-eriksen-had-a-heart-attack-because-he-got-a-vaccine-against-the-covid-19
Deformation of the body of a child and a pig due to vaccines.,VoxCheck,2021/06/13 ,Ukraine,NO EVIDENCE,https://www.poynter.org/?ifcn_misinformation=deformation-of-the-body-of-a-child-and-a-pig-due-to-vaccines
Spike protein produced by RNA vaccines is toxic and harms stays in the organism.,Re:Check,2021/06/13 ,Latvia,FALSE,https://www.poynter.org/?ifcn_misinformation=spike-protein-produced-by-rna-vaccines-is-toxic-and-harms-stays-in-the-organism
The magnetic therapy patch removes the graphite contained in the vaccines from under the skin.,VoxCheck,2021/06/13 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=the-magnetic-therapy-patch-removes-the-graphite-contained-in-the-vaccines-from-under-the-skin
The first case of postmortem study of patient vaccinated against SARS-CoV-2; viral RNA found in every organ of the body.,FactCheck.org,2021/06/13 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=the-first-case-of-postmortem-study-of-patient-vaccinated-against-sars-cov-2-viral-rna-found-in-every-organ-of-the-body
Danish footballer Christian Eriksen had a heart attack due to the Pfizer vaccine.,VoxCheck,2021/06/13 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=danish-footballer-christian-eriksen-had-a-heart-attack-due-to-the-pfizer-vaccine
The statements of doctor Chinda Brandolino about the vaccines against the coronavirus are false.,Chequeado,2021/06/12 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=the-statements-of-doctor-chinda-brandolino-about-the-vaccines-against-the-coronavirus-are-false
The claims about coronavirus vaccines in this infographic are false.,Chequeado,2021/06/12 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=the-claims-about-coronavirus-vaccines-in-this-infographic-are-false
A post circulated along with a photo of Kaohsiung’s official document says it is mandatory to get vaccinated with the domestic vaccine. Violators will be fined NTD $3000-15000.,Taiwan FactCheck Center,2021/06/12 ,Taiwan,FALSE,https://www.poynter.org/?ifcn_misinformation=a-post-circulated-along-with-a-photo-of-kaohsiungs-official-document-says-it-is-mandatory-to-get-vaccinated-with-the-domestic-vaccine-violators-will-be-fined-ntd-3000-15000
"In Germany, more than 500 people have died after being vaccinated against COVID-19.",VoxCheck,2021/06/12 ,"Ukraine, Germany",MISLEADING,https://www.poynter.org/?ifcn_misinformation=in-germany-more-than-500-people-have-died-after-being-vaccinated-against-covid-19
Vaccinated people will never be able to donate blood.,Re:Check,2021/06/12 ,Latvia,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccinated-people-will-never-be-able-to-donate-blood
"The vaccines have graphene, which is a superconductor with magnetic activity.",Newtral.es,2021/06/12 ,Spain,FALSO,https://www.poynter.org/?ifcn_misinformation=the-vaccines-have-graphene-which-is-a-superconductor-with-magnetic-activity
It is the first time that children will be vaccinated for a disease that is not infantile.,AFP,2021/06/12 ,France,FALSE,https://www.poynter.org/?ifcn_misinformation=it-is-the-first-time-that-children-will-be-vaccinated-for-a-disease-that-is-not-infantile
