claim,fact-check agency,time,orginated,label,poynter_url
FDA has not fully approved Pfizer- BioNTech COVID-19 vaccine.,Doğruluk Payı,2021/08/27 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=fda-has-not-fully-approved-pfizer-biontech-covid-19-vaccine
Covid-19 vaccines produce the virus variants.,La Silla Vacía,2021/08/27 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-produce-the-virus-variants
A former Pfizer employee confirms that the vaccine contains graphene oxide nanoparticles.,Maldita.es,2021/08/27 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=a-former-pfizer-employee-confirms-that-the-vaccine-contains-graphene-oxide-nanoparticles
Table comparing COVID-19 data of 2020 (without vaccines) to that of 2021. (with vaccines),Maldita.es,2021/08/27 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=table-comparing-covid-19-data-of-2020-without-vaccines-to-that-of-2021-with-vaccines
The video collage contains information about the deaths after the COVID-19 vaccination in different countries.,Myth Detector,2021/08/26 ,"Georgia, United States, Mexico, Austria",MISLEADING,https://www.poynter.org/?ifcn_misinformation=the-video-collage-contains-information-about-the-deaths-after-the-covid-19-vaccination-in-different-countries
An archpriest in Georgia died from the Pfizer vaccine.,Myth Detector,2021/08/26 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=an-archpriest-in-georgia-died-from-the-pfizer-vaccine
Question to the EXPERTS about the vaccines against covid,Vistinomer,2021/08/26 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=question-to-the-experts-about-the-vaccines-against-covid-how-can-we-the-unvaccinated-protect-ourselves-and-not-get-infected-by-the-vaccinated-we-know-that-everyone-who-is-vaccinated-is-infected-by
The video showcasing a person who passed out in a hospital claims it was a 15-year-old adolescent who died minutes after taking the vaccine in Israel.,Myth Detector,2021/08/25 ,"Georgia, Israel",FALSE,https://www.poynter.org/?ifcn_misinformation=the-video-showcasing-a-person-who-passed-out-in-a-hospital-claims-it-was-a-15-year-old-adolescent-who-died-minutes-after-taking-the-vaccine-in-israel
"Claudia López, inaccurate on vaccination priorities due to the effect of the delta on herd immunity.",Colombiacheck,2021/08/25 ,Colombia,MISLEADING,https://www.poynter.org/?ifcn_misinformation=claudia-lopez-inaccurate-on-vaccination-priorities-due-to-the-effect-of-the-delta-on-herd-immunity
An Australian politician contracted Bell’s palsy as a result of vaccination against the COVID-19.,VoxCheck,2021/08/25 ,"Ukraine, Australia",FALSE,https://www.poynter.org/?ifcn_misinformation=an-australian-politician-contracted-bells-palsy-as-a-result-of-vaccination-against-the-covid-19
The CDC has confirmed that the COVID-19 vaccine infects with the coronavirus.,VoxCheck,2021/08/25 ,"Ukraine, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=the-cdc-has-confirmed-that-the-covid-19-vaccine-infects-with-the-coronavirus
"In a post posted on Facebook, there is a video from an anti-vaxxer protest held in Skopje, in which it is claimed that the coronavirus does not exist, and vaccines are a method for microchipping the population and monitoring it.",Vistinomer,2021/08/25 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=in-a-post-posted-on-facebook-there-is-a-video-from-an-anti-vaxxer-protest-held-in-skopje-in-which-it-is-claimed-that-the-coronavirus-does-not-exist-and-vaccines-are-a-method-for-microchipping-the-p
A study shows that people who get infected with the COVID-19 after being vaccinated have a higher viral load than those who are not vaccinated.,Agência Lupa,2021/08/25 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-study-shows-that-people-who-get-infected-with-the-covid-19-after-being-vaccinated-have-a-higher-viral-load-than-those-who-are-not-vaccinated
The petition to clergy says that pandemic isn’t dangerous and vaccines cause problems with health.,Demagog,2021/08/25 ,Poland,FALSE,https://www.poynter.org/?ifcn_misinformation=the-petition-to-clergy-says-that-pandemic-isnt-dangerous-and-vaccines-cause-problems-with-health
"Vaccination is not mandatory in the White House, FDA, CDC, WHO, Pfizer, Moderna, Johnson&Johnson, and the Russian State Duma.",Myth Detector,2021/08/24 ,"Georgia, United States, Russia",PARTLY FALSE,https://www.poynter.org/?ifcn_misinformation=vaccination-is-not-mandatory-in-the-white-house-fda-cdc-who-pfizer-moderna-johnsonjohnson-and-the-russian-state-duma
