claim,fact-check agency,time,orginated,label,poynter_url
A participant of the COVID-19 vaccine trial has died in Brazil.,VoxCheck,2020/10/21 ,"Ukraine, Brazil",MISLEADING,https://www.poynter.org/?ifcn_misinformation=a-participant-of-the-covid-19-vaccine-trial-has-died-in-brazil
The scientific journal Peer J. published relevant data that all those who were vaccinated with the flu vaccine were infected with the so-called Covid-19 and their condition got worse by hospital “treatments”.,Vistinomer,2020/10/20 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-scientific-journal-peer-j-published-relevant-data-that-all-those-who-were-vaccinated-with-the-flu-vaccine-were-infected-with-the-so-called-covid-19-and-their-condition-got-worse-by-hospital-trea
Vaccines contain nanorrobots that can alter human DNA,Agência Lupa,2020/10/20 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-contain-nanorrobots-that-can-alter-human-dna
A post claims that a new law will require obligatory COVID-19 vaccination and will shield laboratories creating the vaccine from legal liability.,Chequeado,2020/10/19 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=a-post-claims-that-a-new-law-will-require-obligatory-covid-19-vaccination-and-will-shield-laboratories-creating-the-vaccine-from-legal-liability
Governor of São Paulo said that whoever fails to take CoronaVac can transmit COVID-19 to those already vaccinated,Aos Fatos,2020/10/19 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=governor-of-sao-paulo-said-that-whoever-fails-to-take-coronavac-can-transmit-covid-19-to-those-already-vaccinated
"People with metabolic desease have biggest risk, age doesn’t matter; Moderna’s vaccine candidate caused serious adverse effects to 20% of participants; taking the influenza vaccine makes you predisposed to corona infection",Faktabaari/FactBar,2020/10/19 ,Finland,FALSE,https://www.poynter.org/?ifcn_misinformation=people-with-metabolic-desease-have-biggest-risk-age-doesnt-matter-modernas-vaccine-candidate-caused-serious-adverse-effects-to-20-of-participants-taking-the-influenza-vaccine-makes-you-predispose
Bill Gates implements a plan of compulsory vaccination of the world’s population.,VoxCheck,2020/10/19 ,Ukraine,No evidence,https://www.poynter.org/?ifcn_misinformation=bill-gates-implements-a-plan-of-compulsory-vaccination-of-the-worlds-population
The “mayor” of Yalta – a city in Crimea – died from a Russian vaccine against coronavirus.,VoxCheck,2020/10/19 ,Ukraine,No evidence,https://www.poynter.org/?ifcn_misinformation=the-mayor-of-yalta-a-city-in-crimea-died-from-a-russian-vaccine-against-coronavirus
"João Doria, governor of São Paulo, said that people who didn’t take the COVID-19 vaccine can contaminate those who took",Agência Lupa,2020/10/19 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=joao-doria-governor-of-sao-paulo-said-that-people-who-didnt-take-the-covid-19-vaccine-can-contaminate-those-who-took
"COVID-19 vaccine has a 33% mortality index, while COVID-19 has a 0.6% mortality rate",Animal Político,2020/10/17 ,Mexico,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccine-has-a-33-mortality-index-while-covid-19-has-a-0-6-mortality-rate
"A Coronavac volunteer was admitted in an ICU at a hospital in Barretos, right after receiving the vaccine",Agência Lupa,2020/10/16 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-coronavac-volunteer-was-admitted-in-an-icu-at-a-hospital-in-barretos-right-after-receiving-the-vaccine
"Larry Romanoff’s statements claiming WHO has taken part in creating various viruses in the laboratories. The organization has spread the new coronavirus in the world, so that the pharmaceutical companies can make money by developing vaccines, which, for its part, will reduce the world population.",FactCheck Georgia,2020/10/16 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=larry-romanoffs-statements-claiming-who-has-taken-part-in-creating-various-viruses-in-the-laboratories-the-organization-has-spread-the-new-coronavirus-in-the-world-so-that-the-pharmaceutica
Flu vaccine raises the odds of getting a coronavirus by 36%,AFP,2020/10/16 ,France,FALSE,https://www.poynter.org/?ifcn_misinformation=flu-vaccine-raises-the-odds-of-getting-a-coronavirus-by-36
The coronavirus pandemic is “effectively over” in the United Kingdom and “there is absolutely no need for vaccines.”,PolitiFact,2020/10/16 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=the-coronavirus-pandemic-is-effectively-over-in-the-united-kingdom-and-there-is-absolutely-no-need-for-vaccines
"A video shows ophthalmologist Mariano Arriaga criticizing the vaccine law, in which he claims that this law gives “legal protection to the laboratories that produce the COVID vaccine” and that, in the event of adverse effects, they will be free from lawsuits.",Chequeado,2020/10/16 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-shows-ophthalmologist-mariano-arriaga-criticizing-the-vaccine-law-in-which-he-claims-that-this-law-gives-legal-protection-to-the-laboratories-that-produce-the-covid-vaccine-and-that-in-the
