claim,fact-check agency,time,orginated,label,poynter_url
The video shows a protest in France against vaccine passports.,AFP,2021/08/24 ,Australia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-video-shows-a-protest-in-france-against-vaccine-passports
Covid-19 vaccines lead to virus mutations and say vaccinated people are responsible for variants.,AFP,2021/08/24 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-lead-to-virus-mutations-and-say-vaccinated-people-are-responsible-for-variants
Thousands of children in Australia are being forcibly vaccinated without parental consent.,StopFake.org,2021/08/24 ,"Ukraine, Australia",FALSE,https://www.poynter.org/?ifcn_misinformation=thousands-of-children-in-australia-are-being-forcibly-vaccinated-without-parental-consent
"Info USA Dr. Sean Brooks, an internal medicine specialist with over 23 years of experience, sends a terrible warning about the experimental vaccine against the Covid-19, how many more specialists will be ignored? Vaccinated will die from 6 months to 3-5 years. All are sterilized. They cannot have children.",Vistinomer,2021/08/24 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=info-usa-dr-sean-brooks-an-internal-medicine-specialist-with-over-23-years-of-experience-sends-a-terrible-warning-about-the-experimental-vaccine-against-the-covid-19-how-many-more-specialists-will
“[V]accinated individuals carry 251 times the load of COVID-19 viruses in their nostrils compared to the unvaccinated.”,Science Feedback,2021/08/24 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccinated-individuals-carry-251-times-the-load-of-covid-19-viruses-in-their-nostrils-compared-to-the-unvaccinated
Dr. Robert Malone is the inventor of mRNA vaccines.,Science Feedback,2021/08/24 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=dr-robert-malone-is-the-inventor-of-mrna-vaccines
The COVID-19 booster means that the initial vaccination didn’t work.,Science Feedback,2021/08/24 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=the-covid-19-booster-means-that-the-initial-vaccination-didnt-work
The video shows that children with COVID-19 are separated from their parents or forced to get vaccinated in Australia.,Animal Político,2021/08/24 ,"Mexico, Australia",FALSE,https://www.poynter.org/?ifcn_misinformation=the-video-shows-that-children-with-covid-19-are-separated-from-their-parents-or-forced-to-get-vaccinated-in-australia
"For the Covid-19 vaccines currently approved in Germany, there are no clinical studies that prove their efficacy and safety; moreover, no one is liable for vaccine damage.",Correctiv,2021/08/24 ,Germany,FALSE,https://www.poynter.org/?ifcn_misinformation=for-the-covid-19-vaccines-currently-approved-in-germany-there-are-no-clinical-studies-that-prove-their-efficacy-and-safety-moreover-no-one-is-liable-for-vaccine-damage
"In Germany, classes were canceled due to protests by parents against vaccination and testing.",VoxCheck,2021/08/24 ,"Ukraine, Germany",FALSE,https://www.poynter.org/?ifcn_misinformation=in-germany-classes-were-canceled-due-to-protests-by-parents-against-vaccination-and-testing
Vaccines against the COVID-19 are experiments.,Demagog,2021/08/24 ,Poland,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-against-the-covid-19-are-experiments
Vaccines are still experimental.,Estadão Verifica,2021/08/24 ,Brazil,MISLEADING,https://www.poynter.org/?ifcn_misinformation=vaccines-are-still-experimental-3
It was revealed that the Deputy Head of Georgia’s NCDC and his mother were vaccinated with a special “extract” vaccine which is not available for ordinary people.,Myth Detector,2021/08/23 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=it-was-revealed-that-the-deputy-head-of-georgias-ncdc-and-his-mother-were-vaccinated-with-a-special-extract-vaccine-which-is-not-available-for-ordinary-people
"A person called one to confirm he is vaccinated in a phone call. Afterward, his cell phone got hacked.",Taiwan FactCheck Center,2021/08/23 ,Taiwan,FALSE,https://www.poynter.org/?ifcn_misinformation=a-person-called-one-to-confirm-he-is-vaccinated-in-a-phone-call-afterward-his-cell-phone-got-hacked
A post in which a photo is shared with a text in which without sources and evidence it is claimed that pregnancy should not be planned from 6 months to two years after vaccination.,Vistinomer,2021/08/23 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=a-post-in-which-a-photo-is-shared-with-a-text-in-which-without-sources-and-evidence-it-is-claimed-that-pregnancy-should-not-be-planned-from-6-months-to-two-years-after-vaccination
