claim,fact-check agency,time,orginated,label,poynter_url
"The Facebook post claims that covid-19 vaccines contain graphene oxide. The post is accompanied by a video that allegedly shows a lung image of a person vaccinated against covid, in which the presence of graphene oxide was found.",Vistinomer,2021/11/09 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-facebook-post-claims-that-covid-19-vaccines-contain-graphene-oxide-the-post-is-accompanied-by-a-video-that-allegedly-shows-a-lung-image-of-a-person-vaccinated-against-covid-in-which-the-presence
“Bill Gates just admitted that the Pfizer and Moderna mRNA vaccines don’t work well.”,PolitiFact,2021/11/09 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-just-admitted-that-the-pfizer-and-moderna-mrna-vaccines-dont-work-well
"The post claims that if you vaccinate your child against the Covid-19, you are committing a crime, that the risk of seasonal flu is greater than the risk of Covid, that the vaccine is experimental, and that the Covid vaccine is 50 times more likely to kill than the virus itself.",Vistinomer,2021/11/09 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-post-claims-that-if-you-vaccinate-your-child-against-the-covid-19-you-are-committing-a-crime-that-the-risk-of-seasonal-flu-is-greater-than-the-risk-of-covid-that-the-vaccine-is-experimental-an
13 children died in Africa after being inoculated with Pfizer’s coronavirus vaccine.,Chequeado,2021/11/09 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=13-children-died-in-africa-after-being-inoculated-with-pfizers-coronavirus-vaccine
US patent registration document shows Pfizer’s Covid-19 vaccine has been approved to be used for “remote contact tracing of all vaccinated humans worldwide.”,AFP,2021/11/09 ,"Australia, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=us-patent-registration-document-shows-pfizers-covid-19-vaccine-has-been-approved-to-be-used-for-remote-contact-tracing-of-all-vaccinated-humans-worldwide
French rescuers quit their jobs due to forced vaccination.,Myth Detector,2021/11/08 ,"Georgia, France",MISLEADING,https://www.poynter.org/?ifcn_misinformation=french-rescuers-quit-their-jobs-due-to-forced-vaccination
"In Wales, most people hospitalized with the COVID-19 are vaccinated.",StopFake.org,2021/11/08 ,"Ukraine, United Kingdom",MISLEADING,https://www.poynter.org/?ifcn_misinformation=in-wales-most-people-hospitalized-with-the-covid-19-are-vaccinated
"The post claims that vaccines are poisonous, and given the context of mass immunization against covid, it can be concluded that these vaccines are alluded to.",Vistinomer,2021/11/08 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-post-claims-that-vaccines-are-poisonous-and-given-the-context-of-mass-immunization-against-covid-it-can-be-concluded-that-these-vaccines-are-alluded-to
Luciferase is in the COVID-19 vaccines to tag and track people.,Science Feedback,2021/11/08 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=luciferase-is-in-the-covid-19-vaccines-to-tag-and-track-people
Ukraine provides fines for unvaccinated people.,StopFake.org,2021/11/07 ,Ukraine,MISLEADING,https://www.poynter.org/?ifcn_misinformation=ukraine-provides-fines-for-unvaccinated-people
"A banner for COVID-19 vaccines says, “Don’t forget to donate your childrens organs.”",PolitiFact,2021/11/07 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=a-banner-for-covid-19-vaccines-says-dont-forget-to-donate-your-childrens-organs
A video in which a man claims that Sinovac Biotech’s vaccine confers almost no protection because his antibody test result was ‘indeterminate.’,Estadão Verifica,2021/11/06 ,Brazil,Misleading,https://www.poynter.org/?ifcn_misinformation=a-video-in-which-a-man-claims-that-sinovac-biotechs-vaccine-confers-almost-no-protection-because-his-antibody-test-result-was-indeterminate
“There is no added safety to the public if you’re vaccinated.”,PolitiFact,2021/11/06 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=there-is-no-added-safety-to-the-public-if-youre-vaccinated
13 children have died from vaccines against the COVID-19 in South Africa.,StopFake.org,2021/11/05 ,"Ukraine, South Africa",FALSE,https://www.poynter.org/?ifcn_misinformation=13-children-have-died-from-vaccines-against-the-covid-19-in-south-africa
"The Pfizer-BioNTech COVID-19 vaccine for children contains tromethamine, “a heart attack medication” with “a lot of potentially serious side effects.”",Science Feedback,2021/11/05 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=the-pfizer-biontech-covid-19-vaccine-for-children-contains-tromethamine-a-heart-attack-medication-with-a-lot-of-potentially-serious-side-effects
