claim,fact-check agency,time,orginated,label,poynter_url
Vaccines against the COVID-19 contain parasites and graphene.,Demagog,2021/10/06 ,Poland,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-against-the-covid-19-contain-parasites-and-graphene
“The California study finds that vaccinated individuals are more susceptible to COVID variant infections than unvaccinated.”,Science Feedback,2021/10/06 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=the-california-study-finds-that-vaccinated-individuals-are-more-susceptible-to-covid-variant-infections-than-unvaccinated
"Pfizer made $19 billion in the second quarter alone, or $211 million a day. Some known risks of their Covid-19 vaccines include blood clots and cardiomyopathy. Fortunately, they make the drug Elixir for the treatment of blood clots – sales increased by 13 percent. They also do Windakwell to treat cardiomyopathy – sales increase by 77 percent!",Vistinomer,2021/10/06 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=pfizer-made-19-billion-in-the-second-quarter-alone-or-211-million-a-day-some-known-risks-of-their-covid-19-vaccines-include-blood-clots-and-cardiomyopathy-fortunately-they-make-the-drug-elixir-f
"“If you are vaccinated against the COVID-19, you face no conceivable danger whatsoever from people who have not been vaccinated.”",Science Feedback,2021/10/06 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=if-you-are-vaccinated-against-the-covid-19-you-face-no-conceivable-danger-whatsoever-from-people-who-have-not-been-vaccinated
"A church on the island of Crete, where a vaccination center was set up on September 6th, was destroyed by an earthquake. The author of the post notes that “the answer from God was not delayed,” implying that vaccination is sacrilegious.",Myth Detector,2021/10/06 ,"Georgia, Greece",FALSE,https://www.poynter.org/?ifcn_misinformation=a-church-on-the-island-of-crete-where-a-vaccination-center-was-set-up-on-september-6th-was-destroyed-by-an-earthquake-the-author-of-the-post-notes-that-the-answer-from-god-was-not-delayed
"Post claiming that vaccination is faster in Brazil than in Germany. Brazil reached 11% of the population vaccinated in 138 days, against 140 days in Germany.",Estadão Verifica,2021/10/06 ,"Brazil, Germany",Misleading,https://www.poynter.org/?ifcn_misinformation=post-claiming-that-vaccination-is-faster-in-brazil-than-in-germany-brazil-reached-11-of-the-population-vaccinated-in-138-days-against-140-days-in-germany
Pfizer vaccine is not recommended to adolescents aged between 12 and 16.,Agência Lupa,2021/10/05 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=pfizer-vaccine-is-not-recommended-to-adolescents-aged-between-12-and-16
"In the United Kingdom, “81% of COVID-19 deaths are among the vaccinated.”",PolitiFact,2021/10/05 ,"United States, United Kingdom",FALSE,https://www.poynter.org/?ifcn_misinformation=in-the-united-kingdom-81-of-covid-19-deaths-are-among-the-vaccinated
"More and more young people in Belgium are becoming ill, vaccines are rubbish and a 15-year-old child in Belgium has died.",Vistinomer,2021/10/05 ,"North Macedonia, Belgium",FALSE,https://www.poynter.org/?ifcn_misinformation=more-and-more-young-people-in-belgium-are-becoming-ill-vaccines-are-rubbish-and-a-15-year-old-child-in-belgium-has-died
"1 in 1,000 children vaccinated against COVID-19 dies.",Science Feedback,2021/10/05 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=1-in-1000-children-vaccinated-against-covid-19-dies
"Comparison of fatalities, last year and this year. Last year we did not have a vaccine and now we have a vaccine. Will they dare to admit that the excess fatality is due to vaccines? Unfortunately, this is the case in Britain, the United States, and Australia. How long will we allow this to happen?",Vistinomer,2021/10/05 ,"North Macedonia, United States, United Kingdom, Australia",FALSE,https://www.poynter.org/?ifcn_misinformation=comparison-of-fatalities-last-year-and-this-year-last-year-we-did-not-have-a-vaccine-and-now-we-have-a-vaccine-will-they-dare-to-admit-that-the-excess-fatality-is-due-to-vaccines-unfortunately-th
German scientists have discovered nanotechnologies and electronic chips in the Pfizer and Jonson & Jonson vaccines. German scientists also examined those killed by the vaccine and found traces of chips in their bodies.,Myth Detector,2021/10/05 ,Georgia,NO EVIDENCE,https://www.poynter.org/?ifcn_misinformation=german-scientists-have-discovered-nanotechnologies-and-electronic-chips-in-the-pfizer-and-jonson-jonson-vaccines-german-scientists-also-examined-those-killed-by-the-vaccine-and-found-traces-of-chip
"BCG vaccines contain merthiolate, phenol, formalin, and aborted cells.",VoxCheck,2021/10/05 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=bcg-vaccines-contain-merthiolate-phenol-formalin-and-aborted-cells
Images of Turkish news clips spread online showing photos purported to abnormal babies who were given birth by mRNA vaccinated Moms.,Taiwan FactCheck Center,2021/10/05 ,"Taiwan, Turkey",FALSE,https://www.poynter.org/?ifcn_misinformation=images-of-turkish-news-clips-spread-online-showing-photos-purported-to-abnormal-babies-who-were-given-birth-by-mrna-vaccinated-moms
The smartphone reads the barcode at the point of injection with the vaccine.,StopFake.org,2021/10/04 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=the-smartphone-reads-the-barcode-at-the-point-of-injection-with-the-vaccine
