claim,fact-check agency,time,orginated,label,poynter_url
Video of vaccination error in India.,AFP,2021/05/07 ,Hong Kong,Missing Context,https://www.poynter.org/?ifcn_misinformation=video-of-vaccination-error-in-india
"There have been more than 4,000 deaths in the US from the COVID-19 vaccines.",Ellinika Hoaxes,2021/05/07 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=there-have-been-more-than-4000-deaths-in-the-us-from-the-covid-19-vaccines
The SPI-M-O prognosis shows that the third wave of COVID-19 will result in hospitalization and death of 60-70% of people who receive both doses of the vaccine.,Myth Detector,2021/05/07 ,Georgia,MISLEADING,https://www.poynter.org/?ifcn_misinformation=the-spi-m-o-prognosis-shows-that-the-third-wave-of-covid-19-will-result-in-hospitalization-and-death-of-60-70-of-people-who-receive-both-doses-of-the-vaccine
The Pfizer vaccine overtook AstraZeneca in mortality and side effects.,Myth Detector,2021/05/07 ,Georgia,MISLEADING,https://www.poynter.org/?ifcn_misinformation=the-pfizer-vaccine-overtook-astrazeneca-in-mortality-and-side-effects
Fox News host Tucker Carlson claims US government figures show the “apparent death rate” from Covid-19 vaccines.,AFP,2021/05/07 ,United States,Missing context,https://www.poynter.org/?ifcn_misinformation=fox-news-host-tucker-carlson-claims-us-government-figures-show-the-apparent-death-rate-from-covid-19-vaccines
"Leonardo González Bayona, a member of the denial group ‘Doctors for Truth’ in Argentina, says that COVID-19 vaccines have not been tested on animals.",Maldita.es,2021/05/07 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=leonardo-gonzalez-bayona-a-member-of-the-denial-group-doctors-for-truth-in-argentina-says-that-covid-19-vaccines-have-not-been-tested-on-animals
"A 2-year-old toddler died during the Pfizer vaccine tests on children, in the United States.",Agência Lupa,2021/05/07 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-2-year-old-toddler-died-during-the-pfizer-vaccine-tests-on-children-in-the-united-states
"Soberana 2, a vaccine against COVID-19 developed in Cuba, was given an “excellence certificate” by the WHO.",Agência Lupa,2021/05/07 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=soberana-2-a-vaccine-against-covid-19-developed-in-cuba-was-given-an-excellence-certificate-by-the-who
"More than 3,000 Americans have died after getting COVID-19 vaccines.",FactCheck.org,2021/05/06 ,United States,MISSING CONTEXT,https://www.poynter.org/?ifcn_misinformation=more-than-3000-americans-have-died-after-getting-covid-19-vaccines
"Several Israeli women reported irregular menstruation and abnormal bleeding after receiving the Pfizer vaccine against KOVID19. Thousands of other women also reported irregularities in their menstrual cycle after receiving the coronavirus vaccine, according to research from the University of Illinois. Such testimonies are shared daily in groups on social networks whose members share their experience after receiving a vaccine against the SARS-COV-2 virus. Although top experts have warned of a possible link between mRNA vaccines and female fertility, the mainstream media is once again silent on these side effects.",Vistinomer,2021/05/06 ,North Macedonia,Missing context,https://www.poynter.org/?ifcn_misinformation=several-israeli-women-reported-irregular-menstruation-and-abnormal-bleeding-after-receiving-the-pfizer-vaccine-against-kovid19-thousands-of-other-women-also-reported-irregularities-in-their-menstrual
Australian government classified the COVID-19 vaccine as poison.,VoxCheck,2021/05/06 ,"Ukraine, Australia",MISLEADING,https://www.poynter.org/?ifcn_misinformation=australian-government-classified-the-covid-19-vaccine-as-poison
Three thousand people died from vaccination in the U.S.,VoxCheck,2021/05/06 ,"Ukraine, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=three-thousand-people-died-from-vaccination-in-the-u-s
The Pope set vaccination as a requirement to get into heaven.,Myth Detector,2021/05/06 ,"Georgia, Vatican",FALSE,https://www.poynter.org/?ifcn_misinformation=the-pope-set-vaccination-as-a-requirement-to-get-into-heaven
Women should avoid receiving the Covid-19 vaccine on specific dates during their menstrual cycle.,AFP,2021/05/06 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=women-should-avoid-receiving-the-covid-19-vaccine-on-specific-dates-during-their-menstrual-cycle
"None of the vaccines work against the South African, Brazilian and Indian strains",Myth Detector,2021/05/06 ,Georgia,No Evidence,https://www.poynter.org/?ifcn_misinformation=none-of-the-vaccines-work-against-the-south-african-brazilian-and-indian-strains
