claim,fact-check agency,time,orginated,label,poynter_url
The COVID-19 vaccine could produce sterility and mass extermination,Colombiacheck,2020/11/09 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-covid-19-vaccine-could-produce-sterility-and-mass-extermination
The new infection protection law will bring indirect coercion for vaccination because travelers can only return to Germany if they are vaccinated,Correctiv,2020/11/06 ,Germany,No evidence,https://www.poynter.org/?ifcn_misinformation=the-new-infection-protection-law-will-bring-indirect-coercion-for-vaccination-because-travelers-can-only-return-to-germany-if-they-are-vaccinated
"The number of COVID-19 deaths is higher in regions, where people were previously vaccinated against influenza.",VoxCheck,2020/11/05 ,Ukraine,MISLEADING,https://www.poynter.org/?ifcn_misinformation=the-number-of-covid-19-deaths-is-higher-in-regions-where-people-were-previously-vaccinated-against-influenza
Mass extermination through vaccine consists of two strategies,Vistinomer,2020/11/05 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=mass-extermination-through-vaccine-consists-of-two-strategies-binding-vaccines-to-new-viral-strains-of-bio-weapons-to-ensure-that-the-outbreak-narrative-continues-remarkably-this-requires-only-le
"The New England Journal of Medicine (NEJM), a prestigious medical journal, has published a plan developed by Bill Gates on carrying out mandatory vaccination and establishing total control over the world population. According to the plan, an RNA molecule experimental vaccine should be created “to reprogram” the immune system and make human body vaccine dependent. Vaccination will become mandatory, while vaccine rejection will lead to compulsory vaccination through use of force, restriction of the right to free movement or work.",Myth Detector,2020/11/04 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-new-england-journal-of-medicine-nejm-a-prestigious-medical-journal-has-published-a-plan-developed-by-bill-gates-on-carrying-out-mandatory-vaccination-and-establishing-total-control-over-the-wo
"According to the “New England Journal of Medicine”, Bill Gates is aiming for forced vaccinations around the world",FactCheck Georgia,2020/11/03 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=according-to-the-new-england-journal-of-medicine-bill-gates-is-aiming-for-forced-vaccinations-around-the-world
Having a shot of the CoronaVac vaccine can be worst than having the disease,Estadão Verifica,2020/11/03 ,Brazil,Misleading,https://www.poynter.org/?ifcn_misinformation=having-a-shot-of-the-coronavac-vaccine-can-be-worst-than-having-the-disease
"Without the necessary testing, vaccines can destroy humanity. So, people should be aware of the COVID-19 vaccine danger.",VoxCheck,2020/11/03 ,Ukraine,MISLEADING,https://www.poynter.org/?ifcn_misinformation=without-the-necessary-testing-vaccines-can-destroy-humanity-so-people-should-be-aware-of-the-covid-19-vaccine-danger
48 people died in Singapore after taking part in COVID-19 vaccine test,Agência Lupa,2020/11/02 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=48-people-died-in-singapore-after-taking-part-in-covid-19-vaccine-test
Luciferase and quantum dots in vaccines will extract all the information from humans.,VoxCheck,2020/11/02 ,Ukraine,NO EVIDENCE,https://www.poynter.org/?ifcn_misinformation=luciferase-and-quantum-dots-in-vaccines-will-extract-all-the-information-from-humans
Thalidomide was a “rapid approved drug” introduced in 1957 that caused birth defects; be careful of the coming COVID-19 vaccines,Science Feedback,2020/11/02 ,United States,Misleading,https://www.poynter.org/?ifcn_misinformation=thalidomide-was-a-rapid-approved-drug-introduced-in-1957-that-caused-birth-defects-be-careful-of-the-coming-covid-19-vaccines
Scientists discovered the mechanism of autism development caused by vaccination.,VoxCheck,2020/11/01 ,Ukraine,NO EVIDENCE,https://www.poynter.org/?ifcn_misinformation=scientists-discovered-the-mechanism-of-autism-development-caused-by-vaccination
"Canada’s “Strategic Planning” committee is making plans for stricter lockdowns, “total debt forgiveness” with the International Monetary Fund, and vaccinations against “COVID-21.”",Rappler,2020/10/30 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=canadas-strategic-planning-committee-is-making-plans-for-stricter-lockdowns-total-debt-forgiveness-with-the-international-monetary-fund-and-vaccinations-against-covid-21
H1N1 vaccine in Brazil is made in China,Estadão Verifica,2020/10/30 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=h1n1-vaccine-in-brazil-is-made-in-china
A doctor died in China as a result of a COVID-19 vaccine,Agência Lupa,2020/10/29 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=a-doctor-died-in-china-as-a-result-of-a-covid-19-vaccine
