claim,fact-check agency,time,orginated,label,poynter_url
“Doctor warns – Vaccinated will die of heart failure in a few years.”,Vistinomer,2021/07/26 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=doctor-warns-vaccinated-will-die-of-heart-failure-in-a-few-years
The United Nations banned vaccination in 1997.,StopFake.org,2021/07/26 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=the-united-nations-banned-vaccination-in-1997
"There are no sick or dead patients from the COVID-19 in the Dutch city of Urk, there are only 2% are vaccinated.",StopFake.org,2021/07/26 ,"Ukraine, Netherlands",FALSE,https://www.poynter.org/?ifcn_misinformation=there-are-no-sick-or-dead-patients-from-the-covid-19-in-the-dutch-city-of-urk-there-are-only-2-are-vaccinated
"Vaccines are ineffective. Mortality rates have risen in the UK since vaccination. Haiti was the only country where vaccination did not begin and its president was assassinated. Tests will not detect the virus, its creator said. Masks do not protect against infection, this was confirmed by the published correspondence of Fauci.",Myth Detector,2021/07/26 ,"Georgia, United Kingdom, United States, Haiti",FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-are-ineffective-mortality-rates-have-risen-in-the-uk-since-vaccination-haiti-was-the-only-country-where-vaccination-did-not-begin-and-its-president-was-assassinated-tests-will-not-detect-t
Bill Gates and George Soros will use COVID-19 tests to secretly vaccinate people who haven’t yet received the shots.,FactCheck.org,2021/07/25 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-and-george-soros-will-use-covid-19-tests-to-secretly-vaccinate-people-who-havent-yet-received-the-shots
Bill Gates and George Soros will use COVID-19 tests to secretly vaccinate people who haven’t yet received the shots.,FactCheck.org,2021/07/25 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-and-george-soros-will-use-covid-19-tests-to-secretly-vaccinate-people-who-havent-yet-received-the-shots-2
A veterinarian’s wife died within minutes of the second dose of the vaccine.,Myth Detector,2021/07/25 ,Georgia,NO EVIDENCE,https://www.poynter.org/?ifcn_misinformation=a-veterinarians-wife-died-within-minutes-of-the-second-dose-of-the-vaccine
Canada prohibits all pilots who received COVID-19 vaccines from flying.,Check Your Fact,2021/07/24 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=canada-prohibits-all-pilots-who-received-covid-19-vaccines-from-flying
A school headmistress became ill after receiving the second dose of vaccination and died in 5 hours.,Myth Detector,2021/07/24 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=a-school-headmistress-became-ill-after-receiving-the-second-dose-of-vaccination-and-died-in-5-hours
The effectiveness of the Pfizer vaccine has dropped to 40%.,VoxCheck,2021/07/24 ,Ukraine,MISLEADING,https://www.poynter.org/?ifcn_misinformation=the-effectiveness-of-the-pfizer-vaccine-has-dropped-to-40
Actress and neuroscientist Mayim Bialik “refuses to vaccinate.”,Check Your Fact,2021/07/23 ,United States,misleading,https://www.poynter.org/?ifcn_misinformation=actress-and-neuroscientist-mayim-bialik-refuses-to-vaccinate
US President Joe Biden claimed during a CNN town hall that vaccinated people will not get Covid-19.,AFP,2021/07/23 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=us-president-joe-biden-claimed-during-a-cnn-town-hall-that-vaccinated-people-will-not-get-covid-19
COVID-19 vaccines consist of 99% graphene oxide.,Demagog,2021/07/23 ,Poland,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-consist-of-99-graphene-oxide
UK official data showed that the death rate of vaccine recipients is higher than not vaccinated. COVID vaccines are not effective against the Delta variant.,Taiwan FactCheck Center,2021/07/23 ,"Taiwan, United Kingdom",FALSE,https://www.poynter.org/?ifcn_misinformation=uk-official-data-showed-that-the-death-rate-of-vaccine-recipients-is-higher-than-not-vaccinated-covid-vaccines-are-not-effective-against-the-delta-variant
Israel recognized the futility of the Pfizer vaccine against the COVID-19.,StopFake.org,2021/07/23 ,"Ukraine, Israel",MISLEADING,https://www.poynter.org/?ifcn_misinformation=israel-recognized-the-futility-of-the-pfizer-vaccine-against-the-covid-19
