claim,fact-check agency,time,orginated,label,poynter_url
The video material shows the protests held in Greece and Israel on February 14-15 against forced vaccination,FactCheck Georgia,2021/02/19 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-video-material-shows-the-protests-held-in-greece-and-israel-on-february-14-15-against-forced-vaccination
The whole world refuses from vaccination against COVID-19,StopFake.org,2021/02/19 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=the-whole-world-refuses-from-vaccination-against-covid-19
According to Dr. Dolores Cahill a significant percentage of the people who received the mRNA vaccine for COVID-19 will die within a year. Her conclusion is based on a research done in animals which showed that 50% of those who received an mRNA vaccine died.,Ellinika Hoaxes,2021/02/19 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=according-to-dr-dolores-cahill-a-significant-percentage-of-the-people-who-received-the-mrna-vaccine-for-covid-19-will-die-within-a-year-her-conclusion-is-based-on-a-research-done-in-animals-which-sh
ARN vaccines can kill via cytokine storms,AFP,2021/02/19 ,Belgium,Partly False,https://www.poynter.org/?ifcn_misinformation=arn-vaccines-can-kill-via-cytokine-storms
"Whether you get vaccinated or not, you will be infected with the fictional Covid-19! Everything is in the business of the pharmaceutical mafia!",Vistinomer,2021/02/19 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=whether-you-get-vaccinated-or-not-you-will-be-infected-with-the-fictional-covid-19-everything-is-in-the-business-of-the-pharmaceutical-mafia
"An alleged vaccination calender that is being shared on WhatsApp, shows that people between 55 and 74 years old are going to be vaccinated in March",Agência Lupa,2021/02/19 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=an-alleged-vaccination-calender-that-is-being-shared-on-whatsapp-shows-that-people-between-55-and-74-years-old-are-going-to-be-vaccinated-in-march
Anvisa’s president has warned that vaccines that are currently being used against Covid-19 are a “sanitary hazard”,Agência Lupa,2021/02/19 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=anvisas-president-has-warned-that-vaccines-that-are-currently-being-used-against-covid-19-are-a-sanitary-hazard
Dr Keshav Sharma from Ireland died on January 11 after receiving the Covid-19 vaccine,FactCheck Georgia,2021/02/18 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=dr-keshav-sharma-from-ireland-died-on-january-11-after-receiving-the-covid-19-vaccine
Moderna’s Covid-19 vaccine will hack human’s biological functions,Facta,2021/02/18 ,Italy,FALSE,https://www.poynter.org/?ifcn_misinformation=modernas-covid-19-vaccine-will-hack-humans-biological-functions
Images of the newspaper front pages sharing vaccine misinformation,Facta,2021/02/18 ,"Italy, United Kingdom",FALSE,https://www.poynter.org/?ifcn_misinformation=images-of-the-newspaper-front-pages-sharing-vaccine-misinformation
"In Slovakia, 36 people die after coronavirus vaccine",StopFake.org,2021/02/18 ,"Ukraine, Slovakia",FALSE,https://www.poynter.org/?ifcn_misinformation=in-slovakia-36-people-die-after-coronavirus-vaccine
5 UK nurses died as a result of the COVID-19 vaccine; People who resist the vaccine will be sent to camps to be “reeducated”,MediaWise,2021/02/18 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=5-uk-nurses-died-as-a-result-of-the-covid-19-vaccine-people-who-resist-the-vaccine-will-be-sent-to-camps-to-be-reeducated
"Vaccination starts and ends on Wednesday, we are waiting for new vaccines from Thursday on",Vistinomer,2021/02/18 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccination-starts-and-ends-on-wednesday-we-are-waiting-for-new-vaccines-from-thursday-on
The video shows microchip being inserted into the human body through Covid-19 vaccine,FactCheck Georgia,2021/02/18 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-video-shows-microchip-being-inserted-into-the-human-body-through-covid-19-vaccine
Pfizer vaccine was created within two months instead of two years and therefore poses a threat,Myth Detector,2021/02/17 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=pfizer-vaccine-was-created-within-two-months-instead-of-two-years-and-therefore-poses-a-threat
