claim,fact-check agency,time,orginated,label,poynter_url
"If we know from science, that for a flu or other infectious disease it takes 10-30 years to make a “safe” vaccine, how could they make a vaccine in 10 months for such a “deadly” virus that has passed the propaganda of all pandemics so far in humanity.",Vistinomer,2021/01/12 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=if-we-know-from-science-that-for-a-flu-or-other-infectious-disease-it-takes-10-30-years-to-make-a-safe-vaccine-how-could-they-make-a-vaccine-in-10-months-for-such-a-deadly-virus-that-has-passed
Bill Gates refused to vaccinate his children.,VoxCheck,2021/01/12 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-refused-to-vaccinate-his-children
A speech by a biomedical researcher stating that 21 percent of patients from the Moderna Covid-19 vaccine trial have experienced “serious adverse events”,AFP,2021/01/12 ,United States,Misleading,https://www.poynter.org/?ifcn_misinformation=a-speech-by-a-biomedical-researcher-stating-that-21-percent-of-patients-from-the-moderna-covid-19-vaccine-trial-have-experienced-serious-adverse-events
A Portuguese doctor died after receiving the covid vaccine.,FactCheck Georgia,2021/01/12 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=a-portuguese-doctor-died-after-receiving-the-covid-vaccine
"A video shows a woman named Khalilah Mitchell, a registered nurse in Nashville, Tennessee, who says that on the third day after taking the vaccine she had problems with the left side of her face and developed Bell’s palsy.",Myth Detector,2021/01/11 ,"Georgia, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-shows-a-woman-named-khalilah-mitchell-a-registered-nurse-in-nashville-tennessee-who-says-that-on-the-third-day-after-taking-the-vaccine-she-had-problems-with-the-left-side-of-her-face-and-d
"A Portuguese doctor, 41-year-old Sonia Acevedo died after receiving Pfizer’s vaccine",Myth Detector,2021/01/11 ,"Georgia, Portugal",MISLEADING,https://www.poynter.org/?ifcn_misinformation=a-portuguese-doctor-41-year-old-sonia-acevedo-died-after-receiving-pfizers-vaccine
Ivermectin “is a safe and widely available treatment for coronavirus”; it would “work like a vaccine”,Science Feedback,2021/01/11 ,United States,No evidence,https://www.poynter.org/?ifcn_misinformation=ivermectin-is-a-safe-and-widely-available-treatment-for-coronavirus-it-would-work-like-a-vaccine
Pfizer’s top management refuses to use its vaccine.,VoxCheck,2021/01/11 ,Ukraine,MISLEADING,https://www.poynter.org/?ifcn_misinformation=pfizers-top-management-refuses-to-use-its-vaccine
Doctors are recommending that COVID-19 vaccines be injected into the penis.,VERA Files,2021/01/11 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=doctors-are-recommending-that-covid-19-vaccines-be-injected-into-the-penis
A video that supposedly show people not getting the vaccine,Newtral.es,2021/01/11 ,Spain,Partially false,https://www.poynter.org/?ifcn_misinformation=a-video-that-supposedly-show-people-not-getting-the-vaccine
STEVEN HOKING SHOCKED THE WORLD,Vistinomer,2021/01/11 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=steven-hoking-shocked-the-world-mutated-viruses-in-vaccines-are-a-threat-they-can-destroy-humanity
This doctor in Argentina was not vaccinated twice,AFP,2021/01/11 ,"France, Argentina",Missing context,https://www.poynter.org/?ifcn_misinformation=this-doctor-in-argentina-was-not-vaccinated-twice
A nurse called Khalilah Mitchell developed Bell’s palsy after receiving the COVID-19 vaccine,FactCheck Georgia,2021/01/10 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=a-nurse-called-khalilah-mitchell-developed-bells-palsy-after-receiving-the-covid-19-vaccine
We do not need a vaccine. We need a body that can resist this and any other virus,Animal Político,2021/01/09 ,Mexico,FALSE,https://www.poynter.org/?ifcn_misinformation=we-do-not-need-a-vaccine-we-need-a-body-that-can-resist-this-and-any-other-virus
A firefighter in Bavaria died because of the Biontech vaccine.,Correctiv,2021/01/09 ,Germany,FALSE,https://www.poynter.org/?ifcn_misinformation=a-firefighter-in-bavaria-died-because-of-the-biontech-vaccine
