claim,fact-check agency,time,orginated,label,poynter_url
People receiving calls about vaccine feedback are being hacked.,,2021/05/24 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=people-receiving-calls-about-vaccine-feedback-are-being-hacked
"The U.S. CDC is “lowering their CT value when testing samples from suspected ‘breakthrough infections’” to “decrease the number of ‘breakthrough infections’ being officially recorded”, which will “make it seem the experimental gene-therapy ‘vaccines’ are effective at preventing the alleged disease.”",,2021/05/24 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=the-u-s-cdc-is-lowering-their-ct-value-when-testing-samples-from-suspected-breakthrough-infections-to-decrease-the-number-of-breakthrough-infecti
"People who take the Pfizer vaccine can transmit COVID-19 by touch, according to the clinical trial’s report.",,2021/05/24 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=people-who-take-the-pfizer-vaccine-can-transmit-covid-19-by-touch-according-to-the-clinical-trials-report
"Vaccinated people cannot donate blood, because the vaccine completely destroys their natural antibodies.",,2021/05/24 ,"Spain, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=vaccinated-people-cannot-donate-blood-because-the-vaccine-completely-destroys-their-natural-antibodies
Israel lifts quarantine restrictions and COVID-passports due to low levels of vaccination.,,2021/05/24 ,"Ukraine, Israel",FALSE,https://www.poynter.org/?ifcn_misinformation=israel-lifts-quarantine-restrictions-and-covid-passports-due-to-low-levels-of-vaccination
Japan Red Cross prohibits people vaccinated against the COVID from donating blood.,,2021/05/24 ,"Mexico, Japan",FALSE,https://www.poynter.org/?ifcn_misinformation=japan-red-cross-prohibits-people-vaccinated-against-the-covid-from-donating-blood
Videos show that vaccines against Covid-19 make skin magnetic.,,2021/05/24 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=videos-show-that-vaccines-against-covid-19-make-skin-magnetic
Pharmaceutical companies “skipped” animal trials while developing Covid-19 vaccines because the subjects kept dying.,,2021/05/24 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=pharmaceutical-companies-skipped-animal-trials-while-developing-covid-19-vaccines-because-the-subjects-kept-dying
COVID-19 vaccines contain enough metal to cause magnetization.,,2021/05/24 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-contain-enough-metal-to-cause-magnetization
"No, this video does not show Indian villagers stoning vaccination teams",,2021/05/23 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=no-this-video-does-not-show-indian-villagers-stoning-vaccination-teams
Centers for Disease Control and Prevention changed testing thresholds to “virtually eliminate” COVID-19 cases among vaccinated individuals.,,2021/05/23 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=centers-for-disease-control-and-prevention-changed-testing-thresholds-to-virtually-eliminate-covid-19-cases-among-vaccinated-individuals
COVID-19 vaccines “could cause mass male infertility.”,,2021/05/23 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-could-cause-mass-male-infertility
COVID-19 vaccines “could cause mass male infertility.”,,2021/05/23 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-could-cause-mass-male-infertility-2
Centers for Disease Control and Prevention changed testing thresholds to “virtually eliminate” COVID-19 cases among vaccinated individuals.,,2021/05/23 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=centers-for-disease-control-and-prevention-changed-testing-thresholds-to-virtually-eliminate-covid-19-cases-among-vaccinated-individuals-2
"COVID-19 is just like flu, therefore there is no need to vaccinate.",,2021/05/23 ,Poland,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-is-just-like-flu-therefore-there-is-no-need-to-vaccinate
