claim,fact-check agency,time,orginated,label,poynter_url
Vaccines killed 40 more times seniors and 260 more times younger people than COVID-19 in Israel.,Demagog,2021/03/04 ,Poland,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-killed-40-more-times-seniors-and-260-more-times-younger-people-than-covid-19-in-israel
US doctors warn that COVID-19 vaccines could lead to breast cancer,Newtral.es,2021/03/04 ,"Spain, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=us-doctors-warn-that-covid-19-vaccines-could-lead-to-breast-cancer
501 people died in USA after receiving Covid-19 vaccine,Aos Fatos,2021/03/04 ,Brazil,MISLEADING,https://www.poynter.org/?ifcn_misinformation=501-people-died-in-usa-after-receiving-covid-19-vaccine
Teachers are the last priority in the Philippine government’s COVID-19 vaccination program.,VERA Files,2021/03/04 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=teachers-are-the-last-priority-in-the-philippine-governments-covid-19-vaccination-program
2 Claims,Myth Detector,2021/03/04 ,"Georgia, Israel",MISLEADING,https://www.poynter.org/?ifcn_misinformation=2-claims-1-first-dose-of-pfizer-vaccine-turned-out-to-be-less-effective-than-expected-in-israel-12400-people-got-infected-after-receiving-the-first-dose-of-pfizer-vaccine-while-69-people-got-infe
A photo of a woman wearing a blouse covering her arms while getting vaccinated features Vice President Leni Robredo.,VERA Files,2021/03/04 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=a-photo-of-a-woman-wearing-a-blouse-covering-her-arms-while-getting-vaccinated-features-vice-president-leni-robredo
The consequences of mRNA vaccination will be impossible to cure – it changes the human DNA,StopFake.org,2021/03/04 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=the-consequences-of-mrna-vaccination-will-be-impossible-to-cure-it-changes-the-human-dna
Evidence of “fake jabs” as countries including Germany and Australia roll out their Covid-19 vaccination campaigns.,AFP,2021/03/04 ,"Australia, Germany",Misleading,https://www.poynter.org/?ifcn_misinformation=evidence-of-fake-jabs-as-countries-including-germany-and-australia-roll-out-their-covid-19-vaccination-campaigns
A clip of a woman convulsing on the ground has spread across social media worldwide in multiple languages alongside a claim that she is suffering from side effects after receiving a Covid-19 vaccine.,AFP,2021/03/04 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=a-clip-of-a-woman-convulsing-on-the-ground-has-spread-across-social-media-worldwide-in-multiple-languages-alongside-a-claim-that-she-is-suffering-from-side-effects-after-receiving-a-covid-19-vaccine
"In a viral video by whastapp, Salvadoran doctor María Eugenia Barrientos makes false claims about COVID-19 vaccines.",Colombiacheck,2021/03/04 ,"Colombia, El Salvador",FALSE,https://www.poynter.org/?ifcn_misinformation=in-a-viral-video-by-whastapp-salvadoran-doctor-maria-eugenia-barrientos-makes-false-claims-about-covid-19-vaccines
Health authorities should “explain” why two needles were used to give Malaysian Prime Minister Muhyiddin Yassin a Covid-19 vaccine.,AFP,2021/03/04 ,Malaysia,MISLEADING,https://www.poynter.org/?ifcn_misinformation=health-authorities-should-explain-why-two-needles-were-used-to-give-malaysian-prime-minister-muhyiddin-yassin-a-covid-19-vaccine
COVID-19 vaccines can cause infertility,GhanaFact,2021/03/04 ,Ghana,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-can-cause-infertility
Johnson & Johnson didn’t update public after vaccine trial volunteer fell ill,AFP,2021/03/04 ,South Africa,MISLEADING,https://www.poynter.org/?ifcn_misinformation=johnson-johnson-didnt-update-public-after-vaccine-trial-volunteer-fell-ill
“25% of residents in German nursing home died after Pfizer vaccine”; a team including a soldier in uniform used force to vaccinate residents,Science Feedback,2021/03/04 ,United States,Misleading,https://www.poynter.org/?ifcn_misinformation=25-of-residents-in-german-nursing-home-died-after-pfizer-vaccine-a-team-including-a-soldier-in-uniform-used-force-to-vaccinate-residents
"Vaccines produce only humoral immunity, where antibodies are the signs of infection.",VoxCheck,2021/03/04 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-produce-only-humoral-immunity-where-antibodies-are-the-signs-of-infection
