claim,fact-check agency,time,orginated,label,poynter_url
"190 countries have pre-booked the Bharat Biotech COVID-19 vaccine, which is being developed in India",Factly,2021/01/03 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=190-countries-have-pre-booked-the-bharat-biotech-covid-19-vaccine-which-is-being-developed-in-india
COVID-19 vaccines are unsafe and are being “pushed” on Black and Latino communities.,FactCheck.org,2021/01/03 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-are-unsafe-and-are-being-pushed-on-black-and-latino-communities
"According to Dimitris Antoniou, a greek doctor, mRNA vaccines are a form of gene therapy and can alter human DNA causing a series of deadly medical conditions. At the same time the vaccines that are currently being used in Greece have not received any legal authorization.",Ellinika Hoaxes,2021/01/03 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=according-to-dimitris-antoniou-a-greek-doctor-mrna-vaccines-are-a-form-of-gene-therapy-and-can-alter-human-dna-causing-a-series-of-deadly-medical-conditions-at-the-same-time-the-vaccines-that-are-c
"in India, the vaccine is free of cost whereas other countries are charging for the vaccine",Factly,2021/01/02 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=in-india-the-vaccine-is-free-of-cost-whereas-other-countries-are-charging-for-the-vaccine
"A new pharmaceutical agent in the form of spray has been developed in Russia that is ready to use and is 99% effective in neutralizing the SARS-CoV-2 virus, making vaccines for the disease obsolete.",Ellinika Hoaxes,2021/01/02 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=a-new-pharmaceutical-agent-in-the-form-of-spray-has-been-developed-in-russia-that-is-ready-to-use-and-is-99-effective-in-neutralizing-the-sars-cov-2-virus-making-vaccines-for-the-disease-obsolete
The COVID-19 vaccine genetically modifies humans.,VoxCheck,2021/01/02 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=the-covid-19-vaccine-genetically-modifies-humans
Saudi Arabia has stopped vaccinating citizens after 5 people died due to the vaccine,Fatabyyano,2021/01/02 ,"Middle East, North Africa",FALSE,https://www.poynter.org/?ifcn_misinformation=saudi-arabia-has-stopped-vaccinating-citizens-after-5-people-died-due-to-the-vaccine
Covid-19 vaccines are ineffective.,TheJournal.ie,2021/01/01 ,Ireland,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-are-ineffective
Vaccination against COVID-19 is fake because there are no needles on the syringes.,VoxCheck,2021/01/01 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccination-against-covid-19-is-fake-because-there-are-no-needles-on-the-syringes
"Kamala Harris did not actually get vaccinated since, as we saw in the footage, the needle bended and there was a cap that restricted the flow of the liquid.",Ellinika Hoaxes,2021/01/01 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=kamala-harris-did-not-actually-get-vaccinated-since-as-we-saw-in-the-footage-the-needle-bended-and-there-was-a-cap-that-restricted-the-flow-of-the-liquid
It’s forbidden to get vaccinated for the producers,Teyit,2020/12/31 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=its-forbidden-to-get-vaccinated-for-the-producers
A Covid vaccine was transported in an OBI box although it should be cooled at minus 70 degrees,Correctiv,2020/12/31 ,Germany,Missing context,https://www.poynter.org/?ifcn_misinformation=a-covid-vaccine-was-transported-in-an-obi-box-although-it-should-be-cooled-at-minus-70-degrees
Sinovac vaccine is not being administered in China,Teyit,2020/12/31 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=sinovac-vaccine-is-not-being-administered-in-china
One died because of the vaccination in Israel,Teyit,2020/12/31 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=one-died-because-of-the-vaccination-in-israel
German researcher Marylyn Addo revealed severe and formerly unknown side-effects of the Biontech vaccine,Correctiv,2020/12/31 ,Germany,Mainly false,https://www.poynter.org/?ifcn_misinformation=german-researcher-marylyn-addo-revealed-severe-and-formerly-unknown-side-effects-of-the-biontech-vaccine
