claim,fact-check agency,time,orginated,label,poynter_url
"Because White House Press Secretary Jen Psaki was fully vaccinated when she tested positive for Covid-19, shots against the disease do not work.",AFP,2021/11/01 ,United States,MISLEADING,https://www.poynter.org/?ifcn_misinformation=because-white-house-press-secretary-jen-psaki-was-fully-vaccinated-when-she-tested-positive-for-covid-19-shots-against-the-disease-do-not-work
A man has died right under the vaccination station in Brovary.,StopFake.org,2021/11/01 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=a-man-has-died-right-under-the-vaccination-station-in-brovary
"In Brovary, Kyiv region, a man died as a result of vaccination against the COVID-19.",VoxCheck,2021/11/01 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=in-brovary-kyiv-region-a-man-died-as-a-result-of-vaccination-against-the-covid-19
Japan abandoned vaccination and disobeys the WHO. Now use ivermectin to prevent and cure the virus.,Animal Político,2021/10/31 ,"Mexico, Japan",FALSE,https://www.poynter.org/?ifcn_misinformation=japan-abandoned-vaccination-and-disobeys-the-who-now-use-ivermectin-to-prevent-and-cure-the-virus
"Officially, concentration camps are being built in the USA for the unvaccinated.",StopFake.org,2021/10/30 ,"Ukraine, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=officially-concentration-camps-are-being-built-in-the-usa-for-the-unvaccinated
A Swedish doctor claims that the Pfizer vaccine contains live microorganisms.,Vistinomer,2021/10/30 ,"North Macedonia, Sweden",FALSE,https://www.poynter.org/?ifcn_misinformation=a-swedish-doctor-claims-that-the-pfizer-vaccine-contains-live-microorganisms
The United Kingdom “government reports suggest the fully vaccinated are rapidly developing Acquired Immunodeficiency Syndrome.”,PolitiFact,2021/10/30 ,"United States, United Kingdom",FALSE,https://www.poynter.org/?ifcn_misinformation=the-united-kingdom-government-reports-suggest-the-fully-vaccinated-are-rapidly-developing-acquired-immunodeficiency-syndrome
"In Ukraine, children will be forcibly vaccinated against the COVID-19 in orphanages.",StopFake.org,2021/10/29 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=in-ukraine-children-will-be-forcibly-vaccinated-against-the-covid-19-in-orphanages
"In Poland, mortality from the COVID-19 vaccine is 30%, although mortality from the disease is only 2%.",VoxCheck,2021/10/29 ,"Ukraine, Poland",FALSE,https://www.poynter.org/?ifcn_misinformation=in-poland-mortality-from-the-covid-19-vaccine-is-30-although-mortality-from-the-disease-is-only-2
Do not get vaccinated. Mortality after vaccination is becoming more and more obvious and many doctors have dared to tell the truth!,Vistinomer,2021/10/29 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=do-not-get-vaccinated-mortality-after-vaccination-is-becoming-more-and-more-obvious-and-many-doctors-have-dared-to-tell-the-truth
The video shows Italian flight attendants demonstrating against vaccine travel restrictions in Rome.,Agência Lupa,2021/10/29 ,"Brazil, Italy",FALSE,https://www.poynter.org/?ifcn_misinformation=the-video-shows-italian-flight-attendants-demonstrating-against-vaccine-travel-restrictions-in-rome
The Israeli prime minister has said that the COVID-19 vaccines are addictive and weaken the immune system.,VoxCheck,2021/10/29 ,"Ukraine, Israel",FALSE,https://www.poynter.org/?ifcn_misinformation=the-israeli-prime-minister-has-said-that-the-covid-19-vaccines-are-addictive-and-weaken-the-immune-system
Vaccination against the COVID-19 is an experiment planned by the Verkhovna Rada in 2018.,VoxCheck,2021/10/28 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccination-against-the-covid-19-is-an-experiment-planned-by-the-verkhovna-rada-in-2018
People who have been vaccinated are not allowed to have an MRI.,Doğruluk Payı,2021/10/28 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=people-who-have-been-vaccinated-are-not-allowed-to-have-an-mri
"Brazilian Health Surveillance Agency reports that vaccines against the Covid-19 have already caused 1,144 suspected deaths and more than 15,000 adverse reactions.",Aos Fatos,2021/10/28 ,Brazil,MISLEADING,https://www.poynter.org/?ifcn_misinformation=brazilian-health-surveillance-agency-reports-that-vaccines-against-the-covid-19-have-already-caused-1144-suspected-deaths-and-more-than-15000-adverse-reactions
