claim,fact-check agency,time,orginated,label,poynter_url
Nanoparticles in vaccines can be used to control humans.,VoxCheck,2020/10/28 ,Ukraine,No evidence,https://www.poynter.org/?ifcn_misinformation=nanoparticles-in-vaccines-can-be-used-to-control-humans
Covid vaccine registration on phone lands people in phishing net,Digiteye India,2020/10/28 ,India,Missing Context,https://www.poynter.org/?ifcn_misinformation=covid-vaccine-registration-on-phone-lands-people-in-phishing-net
Brazilian legislation doesn’t support mandatory vaccination,Aos Fatos,2020/10/27 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=brazilian-legislation-doesnt-support-mandatory-vaccination
"If you vote for BJP you will get free coronavirus vaccine, if you dont, you wont",Vishvas News,2020/10/27 ,India,MIsleading,https://www.poynter.org/?ifcn_misinformation=if-you-vote-for-bjp-you-will-get-free-coronavirus-vaccine-if-you-dont-you-wont
A representative of the group “Doctors for the thruth” named María José Martínez Albarracín says in a video that the flu vaccine helps spread serious cases of COVID-19.,Maldita.es,2020/10/27 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=a-representative-of-the-group-doctors-for-the-thruth-named-maria-jose-martinez-albarracin-says-in-a-video-that-the-flu-vaccine-helps-spread-serious-cases-of-covid-19
"Coronavac, a Chinese vaccine candidate, was not tested in China because they fear it might cause severe adverse reactions",Agência Lupa,2020/10/27 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavac-a-chinese-vaccine-candidate-was-not-tested-in-china-because-they-fear-it-might-cause-severe-adverse-reactions
COVID-19 does not kill anyone. The vaccine can alter your DNA and cause loss of fertily and homossexuality,Agência Lupa,2020/10/27 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-does-not-kill-anyone-the-vaccine-can-alter-your-dna-and-cause-loss-of-fertily-and-homossexuality
"The Oxford COVID-19 vaccine was tested in pigs, and it did not work",Agência Lupa,2020/10/27 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=the-oxford-covid-19-vaccine-was-tested-in-pigs-and-it-did-not-work
Brazilian law forbids mandatory campaigns of vaccination,Estadão Verifica,2020/10/27 ,Brazil,Misleading,https://www.poynter.org/?ifcn_misinformation=brazilian-law-forbids-mandatory-campaigns-of-vaccination
Bill Gates’ ancestor Frederick Gates carried out a dangerous vaccination campaign in the U.S. in 1918.,VoxCheck,2020/10/27 ,"Ukraine, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-ancestor-frederick-gates-carried-out-a-dangerous-vaccination-campaign-in-the-u-s-in-1918
Vaccines against COVID-19 were only tested on animals before being tested on Brazilians.,Aos Fatos,2020/10/26 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-against-covid-19-were-only-tested-on-animals-before-being-tested-on-brazilians
Government should invest in hydroxychloroquine instead of a vaccine because the medecine has been known for 70 years while the vaccines aren’t known,Estadão Verifica,2020/10/26 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=government-should-invest-in-hydroxychloroquine-instead-of-a-vaccine-because-the-medecine-has-been-known-for-70-years-while-the-vaccines-arent-known
China is buying vaccines from Sweden because it does not want to use its own vaccines,Agência Lupa,2020/10/26 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=china-is-buying-vaccines-from-sweden-because-it-does-not-want-to-use-its-own-vaccines
Adjuvants in COVID-19 vaccines can kill,Agência Lupa,2020/10/26 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=adjuvants-in-covid-19-vaccines-can-kill
Italian doctor Roberto Petrella makes a series of claims about vaccines and coronavirus tests,Colombiacheck,2020/10/24 ,Colombia,Partially False,https://www.poynter.org/?ifcn_misinformation=italian-doctor-roberto-petrella-makes-a-series-of-claims-about-vaccines-and-coronavirus-tests
