claim,fact-check agency,time,orginated,label,poynter_url
"Judy Mikovits’ claims about COVID-19 origins, flu vaccine, hydroxychloroquine and face masks from the documentary Plandemic retold in FB post.",Re:Check,2020/05/07 ,Latvia,FALSE,https://www.poynter.org/?ifcn_misinformation=judy-mikovits-claims-about-covid-19-origins-flu-vaccine-hydroxychloroquine-and-face-masks-from-the-documentary-plandemic-retold-in-fb-post
Claim that the coronavirus isn’t new as there is a canine coronavirus vaccine since 2001.,Demagog,2020/05/07 ,Poland,FALSE,https://www.poynter.org/?ifcn_misinformation=claim-that-the-coronavirus-isnt-new-as-there-is-a-canine-coronavirus-vaccine-since-2001
"In the United States, a scientist who was developing a vaccine for coronavirus was killed.",Factcheck.kz,2020/05/07 ,"Kazakhstan, Russia, Ukraine, Kyrgyzstan",MISLEADING,https://www.poynter.org/?ifcn_misinformation=in-the-united-states-a-scientist-who-was-developing-a-vaccine-for-coronavirus-was-killed
Gates Foundation stands to make nearly £31.5 billion on a coronavirus vaccine in U.K.,PolitiFact,2020/05/06 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=gates-foundation-stands-to-make-nearly-31-5-billion-on-a-coronavirus-vaccine-in-u-k
"A viral photo displays a vial of the vaccine, with text along the top that says, “Now this was 2001 tell me why 19 years later they say there is no vaccine share before they take it down again.”",Vishvas News,2020/05/06 ,India,Misleading,https://www.poynter.org/?ifcn_misinformation=a-viral-photo-displays-a-vial-of-the-vaccine-with-text-along-the-top-that-says-now-this-was-2001-tell-me-why-19-years-later-they-say-there-is-no-vaccine-share-before-they-take-it-down-again
"An image purportedly showing an article about flu vaccination has been shared hundreds of times in multiple posts on Facebook and Twitter posts alongside a claim that flu vaccines can make people more vulnerable to infections. The posts, shared in May 2020 during the ongoing coronavirus pandemic, add that those who receive flu shots are “the first to die in an actual global pandemic”.",AFP,2020/05/06 ,Australia,MISLEADING,https://www.poynter.org/?ifcn_misinformation=an-image-purportedly-showing-an-article-about-flu-vaccination-has-been-shared-hundreds-of-times-in-multiple-posts-on-facebook-and-twitter-posts-alongside-a-claim-that-flu-vaccines-can-make-people-more
Viral video reveals there is a coronavirus vaccine patent owned by Bill Gates.,LeadStories,2020/05/06 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=viral-video-reveals-there-is-a-coronavirus-vaccine-patent-owned-by-bill-gates
A video where Bill Gates is alledgely stating that vaccines are useful to sterilize and reduce the world population.,Facta,2020/05/06 ,Italy,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-where-bill-gates-is-alledgely-stating-that-vaccines-are-useful-to-sterilize-and-reduce-the-world-population
Kenya is the first African country to receive a COVID-19 vaccine from the United Kingdom.,PesaCheck,2020/05/06 ,Kenya,FALSE,https://www.poynter.org/?ifcn_misinformation=kenya-is-the-first-african-country-to-receive-a-covid-19-vaccine-from-the-united-kingdom
The future coronavirus vaccine will implant a microchip called id2020.,La Silla Vacía,2020/05/05 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-future-coronavirus-vaccine-will-implant-a-microchip-called-id2020
The Chinese have 100 million vaccines for COVID-19 ready.,Ellinika Hoaxes,2020/05/05 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=the-chinese-have-100-million-vaccines-for-covid-19-ready
The BCG (Bacillus Camette – Guerin) vaccine for tuberculosis can protect people from COVID-19.,Ellinika Hoaxes,2020/05/05 ,Greece,MISLEADING,https://www.poynter.org/?ifcn_misinformation=the-bcg-bacillus-camette-guerin-vaccine-for-tuberculosis-can-protect-people-from-covid-19
“Plandemic” vignette featuring Judy Mikovits claims that coronavirus is manmade; that flu vaccine increases risk of COVID-19; that hydroxychloroquine is effective for treating COVID-19.,Science Feedback,2020/05/05 ,United States,Misleading,https://www.poynter.org/?ifcn_misinformation=plandemic-vignette-featuring-judy-mikovits-claims-that-coronavirus-is-manmade-that-flu-vaccine-increases-risk-of-covid-19-that-hydroxychloroquine-is-effective-for-treating-covid-19
"Plandemic – a 26-minute conspiracy theory video, promoting falsehoods and misinformation about the COVID-19 pandemic and vaccination plan for human depopulation",Raskrinkavanje,2020/05/05 ,Bosnia and Herzegovina,FALSE,https://www.poynter.org/?ifcn_misinformation=plandemic-a-26-minute-conspiracy-theory-video-promoting-falsehoods-and-misinformation-about-the-covid-19-pandemic-and-vaccination-plan-for-human-depopulation
"A Whatsapp message which claims that the Italian government sent “Nas” (a branch of the Carabinieri) to close the department in charge of plamsa-related therapies at Mantua hospital, where “they cure COVID-19 in 48 hours”. The government would have done that in order to obtain “Bill Gates’ vaccine”.",Facta,2020/05/04 ,Italy,FALSE,https://www.poynter.org/?ifcn_misinformation=a-whatsapp-message-which-claims-that-the-italian-government-sent-nas-a-branch-of-the-carabinieri-to-close-the-department-in-charge-of-plamsa-related-therapies-at-mantua-hospital-where-they-cure
