claim,fact-check agency,time,orginated,label,poynter_url
Sinovac makes the H1N1 flu vaccine used in Brazil since 2009,Agência Lupa,2020/11/17 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=sinovac-makes-the-h1n1-flu-vaccine-used-in-brazil-since-2009
Vaccine volunteers are not being told they are part of a clinical trial,Agência Lupa,2020/11/16 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccine-volunteers-are-not-being-told-they-are-part-of-a-clinical-trial
"According to Dr. Christiane Northrup, the RNA vaccine for SARS-CoV-2 will fundamentally change the human DNA. Moreover, a patented technology for quantum dots by MIT will be used in these vaccines and they will log out biometric data, essentially stealing personal information.",Ellinika Hoaxes,2020/11/16 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=according-to-dr-christiane-northrup-the-rna-vaccine-for-sars-cov-2-will-fundamentally-change-the-human-dna-moreover-a-patented-technology-for-quantum-dots-by-mit-will-be-used-in-these-vaccines-and
Our immune system is suppressed by wearing face masks; wearing gloves; having no sun exposure; fear; vaccines; and washing our hands with synthetic soaps,Science Feedback,2020/11/16 ,United States,Misleading,https://www.poynter.org/?ifcn_misinformation=our-immune-system-is-suppressed-by-wearing-face-masks-wearing-gloves-having-no-sun-exposure-fear-vaccines-and-washing-our-hands-with-synthetic-soaps
A video claims to show “new cremation chambers” sent to Argentina for future deaths caused by the coronavirus vaccine.,Chequeado,2020/11/16 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-claims-to-show-new-cremation-chambers-sent-to-argentina-for-future-deaths-caused-by-the-coronavirus-vaccine
Aborted fetal cells are in the COVID-19 vaccine,Science Feedback,2020/11/15 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=aborted-fetal-cells-are-in-the-covid-19-vaccine
Vanuatu recognized the effectiveness of the Russian vaccine.,VoxCheck,2020/11/15 ,"Ukraine, Vanuatu, Russia",FALSE,https://www.poynter.org/?ifcn_misinformation=vanuatu-recognized-the-effectiveness-of-the-russian-vaccine
"In China, people lead “their normal lives” even though there is no vaccine.",Animal Político,2020/11/15 ,Mexico,FALSE,https://www.poynter.org/?ifcn_misinformation=in-china-people-lead-their-normal-lives-even-though-there-is-no-vaccine
CoronaVac vaccine caused neurological inflammation in volunteer from clinical tests that died,Estadão Verifica,2020/11/14 ,Brazil,Misleading,https://www.poynter.org/?ifcn_misinformation=coronavac-vaccine-caused-neurological-inflammation-in-volunteer-from-clinical-tests-that-died
A study from the USA proves that the Covid-19 vaccine can permanently destroy the immune system,Correctiv,2020/11/14 ,"Germany, United States",No evidence,https://www.poynter.org/?ifcn_misinformation=a-study-from-the-usa-proves-that-the-covid-19-vaccine-can-permanently-destroy-the-immune-system
The 5 claims made by Dr. Christiana Northrup regarding COVID-19 vaccines,Factly,2020/11/14 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=the-5-claims-made-by-dr-christiana-northrup-regarding-covid-19-vaccines
Garlic is a natural vaccine against coronavirus,FactCheck Georgia,2020/11/13 ,Georgia,No evidence,https://www.poynter.org/?ifcn_misinformation=garlic-is-a-natural-vaccine-against-coronavirus
The World Health Organization (WHO) has designated the Russian COVID-19 vaccine as the official inoculation against the coronavirus.,AFP,2020/11/13 ,India,Misleading,https://www.poynter.org/?ifcn_misinformation=the-world-health-organization-who-has-designated-the-russian-covid-19-vaccine-as-the-official-inoculation-against-the-coronavirus-2
"According to a greek YouTuber named Terry Hatziieremias, every person who gets vaccinated against SARS-CoV-2 will also receive a microchip with the vaccine.",Ellinika Hoaxes,2020/11/13 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=according-to-a-greek-youtuber-named-terry-hatziieremias-every-person-who-gets-vaccinated-against-sars-cov-2-will-also-receive-a-microchip-with-the-vaccine
"The head of the German Robert-Koch-Institute, Lothar Wieler, said in an interview he doesn’t know how Covid vaccines work",Correctiv,2020/11/13 ,Germany,FALSE,https://www.poynter.org/?ifcn_misinformation=the-head-of-the-german-robert-koch-institute-lothar-wieler-said-in-an-interview-he-doesnt-know-how-covid-vaccines-work
