claim,fact-check agency,time,orginated,label,poynter_url
"The Paraguayan government will buy vaccines “produced by the Bill & Melinda Gates Foundation”, whose development was prohibited in the United States by Donald Trump.",AFP,2020/10/05 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=the-paraguayan-government-will-buy-vaccines-produced-by-the-bill-melinda-gates-foundation-whose-development-was-prohibited-in-the-united-states-by-donald-trump
"The RNA vaccine will overwrite our DNA. If this happens, our children will surely not be able to have children",Newtral.es,2020/10/05 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=the-rna-vaccine-will-overwrite-our-dna-if-this-happens-our-children-will-surely-not-be-able-to-have-children
The U.S. government has released their initial plans to force a vaccine on everyone; three potential vaccines are currently in Stage 3 trials in the U.S. and could be ready in weeks,Science Feedback,2020/10/02 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=the-u-s-government-has-released-their-initial-plans-to-force-a-vaccine-on-everyone-three-potential-vaccines-are-currently-in-stage-3-trials-in-the-u-s-and-could-be-ready-in-weeks
Recent changes to Alberta’s health statutes will bring in forced medical isolation and vaccination,AFP,2020/10/01 ,Canada,Misleading,https://www.poynter.org/?ifcn_misinformation=recent-changes-to-albertas-health-statutes-will-bring-in-forced-medical-isolation-and-vaccination
Covid-19 vaccines will cause genetic damage and social control,Estadão Verifica,2020/10/01 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-will-cause-genetic-damage-and-social-control
COVID – 19 cannot harm those given BCG vaccine,FactCheck Georgia,2020/10/01 ,Georgia,Misleading,https://www.poynter.org/?ifcn_misinformation=covid-19-cannot-harm-those-given-bcg-vaccine
"The Mayor of London as well as number of Australian city mayors were vaccinated with the COVID – 19 vaccine, which was developed rapidly, without taking proper safety measures.",FactCheck Georgia,2020/09/30 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-mayor-of-london-as-well-as-number-of-australian-city-mayors-were-vaccinated-with-the-covid-19-vaccine-which-was-developed-rapidly-without-taking-proper-safety-measures
The World Bank has plans to keep the COVID – 19 pandemic until 2025 in order to create a totalitarian system. Scientists have been working on COVID – 19 vaccine since 1970.,FactCheck Georgia,2020/09/30 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-world-bank-has-plans-to-keep-the-covid-19-pandemic-until-2025-in-order-to-create-a-totalitarian-system-scientists-have-been-working-on-covid-19-vaccine-since-1970
COVID-19 vaccines change human’s genetic code,Agência Lupa,2020/09/29 ,Brazil,False,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-change-humans-genetic-code
"Argentine doctor Luis Marcelo Martínez talks about” the dangers of the new vaccine against covid-19″, which, according to Martínez, seeks to “manipulate” the human genome on a massive scale and would cause “irreparable damage",AFP,2020/09/29 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=argentine-doctor-luis-marcelo-martinez-talks-about-the-dangers-of-the-new-vaccine-against-covid-19-which-according-to-martinez-seeks-to-manipulate-the-human-genome-on-a-massive-scale-and-would
"VIdeos of protests in Santiago, Chile where a protester says that masks do not work and suggests that the asymptomatic should not use them. Another person claims that vaccines are harmful.",AFP,2020/09/29 ,Chile,FALSE,https://www.poynter.org/?ifcn_misinformation=videos-of-protests-in-santiago-chile-where-a-protester-says-that-masks-do-not-work-and-suggests-that-the-asymptomatic-should-not-use-them-another-person-claims-that-vaccines-are-harmful
Bill Gates stated that vaccines against COVID-19 will change human’s DNA,Agência Lupa,2020/09/28 ,Brazil,False,https://www.poynter.org/?ifcn_misinformation=bill-gates-stated-that-vaccines-against-covid-19-will-change-humans-dna
"Facebook posts says that the flu vaccination killed 50 million people during the “Spanish flu”, in 1918.",Maldita.es,2020/09/28 ,Spain,False,https://www.poynter.org/?ifcn_misinformation=facebook-posts-says-that-the-flu-vaccination-killed-50-million-people-during-the-spanish-flu-in-1918
The West is using Georgia as a test biopolygon. Georgia should follow several large states that have already requested the purchase of Russian vaccine already registered for mass use.,Myth Detector,2020/09/28 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-west-is-using-georgia-as-a-test-biopolygon-georgia-should-follow-several-large-states-that-have-already-requested-the-purchase-of-russian-vaccine-already-registered-for-mass-use
The Italian physician Roberto Petrella tells about the harm of vaccination and medical masks and claims that Covid-19 and the vaccines are the parts of the plan to reduce the population.,VoxCheck,2020/09/25 ,"Ukraine, Italy",No evidence,https://www.poynter.org/?ifcn_misinformation=the-italian-physician-roberto-petrella-tells-about-the-harm-of-vaccination-and-medical-masks-and-claims-that-covid-19-and-the-vaccines-are-the-parts-of-the-plan-to-reduce-the-population
