claim,fact-check agency,time,orginated,label,poynter_url
Vaccination suspended at Cadiz nursing home where 46 elderly people have been killed,Newtral.es,2021/02/24 ,Spain,Missing Context,https://www.poynter.org/?ifcn_misinformation=vaccination-suspended-at-cadiz-nursing-home-where-46-elderly-people-have-been-killed
Vaccine czar Carlito Galvez Jr said the Sinovac vaccine is good enough for poor Filipinos despite its 50.4% efficacy rate.,Rappler,2021/02/24 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccine-czar-carlito-galvez-jr-said-the-sinovac-vaccine-is-good-enough-for-poor-filipinos-despite-its-50-4-efficacy-rate
A picture of an AstraZeneca vaccine phial with the date 20th March 2020 proves that the pandemic was planned.,Correctiv,2021/02/24 ,"Germany, United Kingdom",FALSE,https://www.poynter.org/?ifcn_misinformation=a-picture-of-an-astrazeneca-vaccine-phial-with-the-date-20th-march-2020-proves-that-the-pandemic-was-planned
UK nurse developed signs of epilepsy after vaccination.,VoxCheck,2021/02/24 ,"Ukraine, United Kingdom",FALSE,https://www.poynter.org/?ifcn_misinformation=uk-nurse-developed-signs-of-epilepsy-after-vaccination
Components of the CoviShield vaccine cause cancer.,VoxCheck,2021/02/24 ,Ukraine,NO EVIDENCE,https://www.poynter.org/?ifcn_misinformation=components-of-the-covishield-vaccine-cause-cancer
The vaccine does not form immunity but increases the mortality rate in Israel.,VoxCheck,2021/02/24 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=the-vaccine-does-not-form-immunity-but-increases-the-mortality-rate-in-israel
A woman develops side effects (seizures) after vaccination against COVID-19 in Argentina,FactCheck Georgia,2021/02/24 ,Georgia,MISLEADING,https://www.poynter.org/?ifcn_misinformation=a-woman-develops-side-effects-seizures-after-vaccination-against-covid-19-in-argentina
A woman from Argentina started having seizures after vaccination.,VoxCheck,2021/02/23 ,"Ukraine, Argentina",FALSE,https://www.poynter.org/?ifcn_misinformation=a-woman-from-argentina-started-having-seizures-after-vaccination
WHO plans to destroy human immunity and give vaccines only in return for good behavior or big sums of money.,VoxCheck,2021/02/23 ,Ukraine,NO EVIDENCE,https://www.poynter.org/?ifcn_misinformation=who-plans-to-destroy-human-immunity-and-give-vaccines-only-in-return-for-good-behavior-or-big-sums-of-money
Serhii Hula,VoxCheck,2021/02/23 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=serhii-hula-japan-banned-measles-vaccine
The European Medicines Agency (EMA) lost the registration application for the Sputnik V vaccine,Myth Detector,2021/02/23 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-european-medicines-agency-ema-lost-the-registration-application-for-the-sputnik-v-vaccine
Vaccination with the Chinese vaccine is stopped in Serbia.,Istinomer,2021/02/23 ,Serbia,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccination-with-the-chinese-vaccine-is-stopped-in-serbia
Special mission troops forcefully vaccinate people in Ussuriysk.,VoxCheck,2021/02/23 ,"Ukraine, Russia",FALSE,https://www.poynter.org/?ifcn_misinformation=special-mission-troops-forcefully-vaccinate-people-in-ussuriysk
"Delfina Rossi (director of Banco Ciudad, Argentina)",Chequeado,2021/02/23 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=delfina-rossi-director-of-banco-ciudad-argentina-the-province-of-buenos-aires-has-already-finished-vaccinating-all-its-health-personnel
Australian Prime Minister Scott Morrison’s Covid-19 vaccination was faked.,AFP,2021/02/23 ,Australia,FALSE,https://www.poynter.org/?ifcn_misinformation=australian-prime-minister-scott-morrisons-covid-19-vaccination-was-faked
