claim,fact-check agency,time,orginated,label,poynter_url
Japan refuses to be vaccinated against the COVID-19 and switches to ivermectin.,StopFake.org,2021/11/25 ,"Ukraine, Japan",FALSE,https://www.poynter.org/?ifcn_misinformation=japan-refuses-to-be-vaccinated-against-the-covid-19-and-switches-to-ivermectin
COVID-19 vaccines caused abortions and strokes on airplane pilots in Australia.,Agência Lupa,2021/11/24 ,"Brazil, Australia",FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-caused-abortions-and-strokes-on-airplane-pilots-in-australia
"The video fragment of a Georgian professor suggests vaccinated, and unvaccinated people spread the virus equally.",Myth Detector,2021/11/24 ,Georgia,MISLEADING,https://www.poynter.org/?ifcn_misinformation=the-video-fragment-of-a-georgian-professor-suggests-vaccinated-and-unvaccinated-people-spread-the-virus-equally
The vaccination campaign in Ireland has proved ineffective.,VoxCheck,2021/11/24 ,"Ukraine, Ireland",MISLEADING,https://www.poynter.org/?ifcn_misinformation=the-vaccination-campaign-in-ireland-has-proved-ineffective
"Since Covid-19 vaccines are administered to pregnant women in the USA, 2,433 fetal deaths were recorded.",Doğruluk Payı,2021/11/24 ,"Turkey, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=since-covid-19-vaccines-are-administered-to-pregnant-women-in-the-usa-2433-fetal-deaths-were-recorded
An image shows the COVID-19 vaccine appointment sign with an organ donation reminder.,Doğruluk Payı,2021/11/24 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=an-image-shows-the-covid-19-vaccine-appointment-sign-with-an-organ-donation-reminder
Sinovac Covid-19 vaccines distributed in the country’s inoculation drive are unsafe as they are marked “for clinical trial” only.,AFP,2021/11/24 ,Indonesia,FALSE,https://www.poynter.org/?ifcn_misinformation=sinovac-covid-19-vaccines-distributed-in-the-countrys-inoculation-drive-are-unsafe-as-they-are-marked-for-clinical-trial-only
Vaccination against the COVID-19 will be mandatory for children aged 5-12 in Ukraine.,StopFake.org,2021/11/24 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccination-against-the-covid-19-will-be-mandatory-for-children-aged-5-12-in-ukraine
"Austrian MP – This is how politicians in Austria are vaccinated, the post says. The post also shared a video showing MP Eva Maria Himmelbauer taking out an empty vaccine box from her purse during a session to discuss measures and lockdown and sticking the serial number of the vaccine in the yellow passport for immunization.",Vistinomer,2021/11/24 ,"North Macedonia, Austria",MISSING CONTEXT,https://www.poynter.org/?ifcn_misinformation=austrian-mp-this-is-how-politicians-in-austria-are-vaccinated-the-post-says-the-post-also-shared-a-video-showing-mp-eva-maria-himmelbauer-taking-out-an-empty-vaccine-box-from-her-purse-during-a-se
"In Australia, the military is being trained to vaccinate during door-to-door patrols.",VoxCheck,2021/11/24 ,"Ukraine, Australia",FALSE,https://www.poynter.org/?ifcn_misinformation=in-australia-the-military-is-being-trained-to-vaccinate-during-door-to-door-patrols
"Vaccines kill people, and tests infect people.",Vistinomer,2021/11/24 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-kill-people-and-tests-infect-people
"This is a well-thought-out game where some vaccinators receive a placebo-saline solution to convince others around them that the vaccines are safe, the post said.",Vistinomer,2021/11/24 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=this-is-a-well-thought-out-game-where-some-vaccinators-receive-a-placebo-saline-solution-to-convince-others-around-them-that-the-vaccines-are-safe-the-post-said
RNA based vaccines cause infertility and cancer.,Agência Lupa,2021/11/24 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=rna-based-vaccines-cause-infertility-and-cancer
Vaccination against the COVID-19 is experimental gene therapy.,StopFake.org,2021/11/23 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccination-against-the-covid-19-is-experimental-gene-therapy
"The blood that flows through a person when the Pfizer vaccine is added will have reduced stability to carry life-giving oxygen from the lungs to the whole body. This, according to the text shared in the post, would cause a blood clot.",Vistinomer,2021/11/23 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-blood-that-flows-through-a-person-when-the-pfizer-vaccine-is-added-will-have-reduced-stability-to-carry-life-giving-oxygen-from-the-lungs-to-the-whole-body-this-according-to-the-text-shared-in-t
