claim,fact-check agency,time,orginated,label,poynter_url
Harvard research shows that people vaccinated against the Covid-19 are at greatest risk from the coronavirus Delta variant that causes the disease.,AFP,2021/07/23 ,United States,MISLEADING,https://www.poynter.org/?ifcn_misinformation=harvard-research-shows-that-people-vaccinated-against-the-covid-19-are-at-greatest-risk-from-the-coronavirus-delta-variant-that-causes-the-disease
The false or unproven claims about COVID-19 vaccines in the letter addressed to the president of the Valencia College of Physicians,Maldita.es,2021/07/23 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=the-false-or-unproven-claims-about-covid-19-vaccines-in-the-letter-addressed-to-the-president-of-the-valencia-college-of-physicians
"In the post we are reviewing, an object (spoon) glued to the shoulder of an allegedly vaccinated person is once again presented.",Vistinomer,2021/07/23 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=in-the-post-we-are-reviewing-an-object-spoon-glued-to-the-shoulder-of-an-allegedly-vaccinated-person-is-once-again-presented
"The presidents of Tanzania, Haiti, and Burundi were killed for opposing vaccines.",Agência Lupa,2021/07/22 ,"Brazil, Tanzania, Haiti, Burundi",FALSE,https://www.poynter.org/?ifcn_misinformation=the-presidents-of-tanzania-haiti-and-burundi-were-killed-for-opposing-vaccines
A vaccinated Thai vlogger died.,VERA Files,2021/07/22 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=a-vaccinated-thai-vlogger-died
Those who are exposed to the delta variant of the virus that causes the COVID-19 are “twice as likely to require hospitalization if the person was vaccinated.”,FactCheck.org,2021/07/22 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=those-who-are-exposed-to-the-delta-variant-of-the-virus-that-causes-the-covid-19-are-twice-as-likely-to-require-hospitalization-if-the-person-was-vaccinated
"If people can transmit Covid-19 even when vaccinated, there is no logic in vaccination.",Estadão Verifica,2021/07/22 ,Brazil,Misleading,https://www.poynter.org/?ifcn_misinformation=if-people-can-transmit-covid-19-even-when-vaccinated-there-is-no-logic-in-vaccination
"In France, police applaud demonstrators which entered against «forced vaccination».",StopFake.org,2021/07/22 ,"Ukraine, France",FALSE,https://www.poynter.org/?ifcn_misinformation=in-france-police-applaud-demonstrators-which-entered-against-forced-vaccination
62% of people vaccinated against the COVID-19 have irreversible heart damage.,StopFake.org,2021/07/22 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=62-of-people-vaccinated-against-the-covid-19-have-irreversible-heart-damage
Vaccines purportedly contain a cancer-causing substance called graphene oxide.,AFP,2021/07/22 ,South Africa,MISLEADING,https://www.poynter.org/?ifcn_misinformation=vaccines-purportedly-contain-a-cancer-causing-substance-called-graphene-oxide
The vaccines that were supposed to be stored at -75 degrees Celsius are distributed in the middle of the village in a tractor-trailer at plus 40 degrees.,Vistinomer,2021/07/22 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-vaccines-that-were-supposed-to-be-stored-at-75-degrees-celsius-are-distributed-in-the-middle-of-the-village-in-a-tractor-trailer-at-plus-40-degrees
"Another measure is remote immunization with the help of the military, police, and sniper services. That is, hunting unvaccinated and shooting them with vaccine ammunition. The shooting will be done with special harmless bullets on the top of which a vaccine ampoule is mounted, with an arrow that stabs the prey and injects its contents in contact. Desirable targets would be the neck, shoulders, thighs, etc. Stomach, back, and legs are also acceptable although not ideal. With this measure, in 3 days maximum, the immunization should be completed up to 100 percent.",Vistinomer,2021/07/22 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=another-measure-is-remote-immunization-with-the-help-of-the-military-police-and-sniper-services-that-is-hunting-unvaccinated-and-shooting-them-with-vaccine-ammunition-the-shooting-will-be-done-wi
President Joe Biden announces Americans not vaccinated before 2022 will be put in camps.,FactCheck.org,2021/07/21 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=president-joe-biden-announces-americans-not-vaccinated-before-2022-will-be-put-in-camps
Photo shows protest against vaccination against the COVID-19 in France.,Demagog,2021/07/21 ,Poland,FALSE,https://www.poynter.org/?ifcn_misinformation=photo-shows-protest-against-vaccination-against-the-covid-19-in-france
The vaccine is not effective against RNA viruses.,Taiwan FactCheck Center,2021/07/21 ,Taiwan,PARTLY FALSE,https://www.poynter.org/?ifcn_misinformation=the-vaccine-is-not-effective-against-rna-viruses
