claim,fact-check agency,time,orginated,label,poynter_url
"The Kenya Catholic Doctors Association issued a press statement discouraging people from getting Covid-19 vaccines, calling them “unnecessary” and “unsafe”.",AFP,2021/03/15 ,"Kenya, South Africa",FALSE,https://www.poynter.org/?ifcn_misinformation=the-kenya-catholic-doctors-association-issued-a-press-statement-discouraging-people-from-getting-covid-19-vaccines-calling-them-unnecessary-and-unsafe
The vaccination of Georgian doctor Lana Ubilava from Zugdidi aired on TV was simulated,FactCheck Georgia,2021/03/15 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-vaccination-of-georgian-doctor-lana-ubilava-from-zugdidi-aired-on-tv-was-simulated
The risk of thrombosis because of the AstraZeneca vaccine is lower than the risk because of contraceptive pills.,Correctiv,2021/03/15 ,Germany,Missing context,https://www.poynter.org/?ifcn_misinformation=the-risk-of-thrombosis-because-of-the-astrazeneca-vaccine-is-lower-than-the-risk-because-of-contraceptive-pills
The Queen of England is thanking PM Modi for sending vaccines to the UK,BOOM FactCheck,2021/03/15 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=the-queen-of-england-is-thanking-pm-modi-for-sending-vaccines-to-the-uk
Israel implements a program to isolate the unvaccinated from public life.,VoxCheck,2021/03/15 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=israel-implements-a-program-to-isolate-the-unvaccinated-from-public-life
Norway and Denmark banned the use of the AstraZeneca COVID-19 vaccine because they discovered that it causes mutations to our DNA.,Ellinika Hoaxes,2021/03/14 ,"Greece, Norway, Denmark",Misleading,https://www.poynter.org/?ifcn_misinformation=norway-and-denmark-banned-the-use-of-the-astrazeneca-covid-19-vaccine-because-they-discovered-that-it-causes-mutations-to-our-dna
The International Criminal Court accepted a lawsuit against Israel and Pfizer because of the Covid vaccinations.,Correctiv,2021/03/14 ,"Germany, Netherlands",Missing context,https://www.poynter.org/?ifcn_misinformation=the-international-criminal-court-accepted-a-lawsuit-against-israel-and-pfizer-because-of-the-covid-vaccinations
NYT ranking shows Top 4 Covid-19 vaccines are Chinese-made,Digiteye India,2021/03/13 ,"India, United States, China",FALSE,https://www.poynter.org/?ifcn_misinformation=nyt-ranking-shows-top-4-covid-19-vaccines-are-chinese-made
Georgia’s Health Minster said she would not be vaccinated with AstraZeneca.,Myth Detector,2021/03/13 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=georgias-health-minster-said-she-would-not-be-vaccinated-with-astrazeneca
Hall of Fame boxer Marvin Hagler died from effects of COVID-19 vaccine.,FactCheck.org,2021/03/13 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=hall-of-fame-boxer-marvin-hagler-died-from-effects-of-covid-19-vaccine
The International Criminal Court “accepted” a complaint against Israel and its vaccination campaign,AFP,2021/03/13 ,France,Missing context,https://www.poynter.org/?ifcn_misinformation=the-international-criminal-court-accepted-a-complaint-against-israel-and-its-vaccination-campaign
Hall of Fame boxer Marvin Hagler died from effects of COVID-19 vaccine.,FactCheck.org,2021/03/13 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=hall-of-fame-boxer-marvin-hagler-died-from-effects-of-covid-19-vaccine-2
A Facebook post claims that mandatory vaccination is a crime.,Vistinomer,2021/03/12 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=a-facebook-post-claims-that-mandatory-vaccination-is-a-crime
Colombian court ordered the suspension of the vaccination plan,Colombiacheck,2021/03/12 ,"Colombia, Spain",FALSE,https://www.poynter.org/?ifcn_misinformation=colombian-court-ordered-the-suspension-of-the-vaccination-plan
"Kim Kyoung-soo, the governor of South Korea’s South Gyeongsang province, received a Covid-19 vaccine shot through his jacket.",AFP,2021/03/12 ,South Korea,MISLEADING,https://www.poynter.org/?ifcn_misinformation=kim-kyoung-soo-the-governor-of-south-koreas-south-gyeongsang-province-received-a-covid-19-vaccine-shot-through-his-jacket
