claim,fact-check agency,time,orginated,label,poynter_url
COVID-19 vaccines cause abortions and strokes.,Estadão Verifica,2021/11/29 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-cause-abortions-and-strokes
The video in the post shows the protest against the restrictions imposed on those who do not have the Covid-19 vaccine in Austria.,Doğruluk Payı,2021/11/29 ,"Turkey, Austria",FALSE,https://www.poynter.org/?ifcn_misinformation=the-video-in-the-post-shows-the-protest-against-the-restrictions-imposed-on-those-who-do-not-have-the-covid-19-vaccine-in-austria
The director of a clinic in Chemnitz (Germany) wrote a suicide note warning about lies about the COVID-19 vaccine.,Maldita.es,2021/11/29 ,"Spain, Germany",FALSE,https://www.poynter.org/?ifcn_misinformation=the-director-of-a-clinic-in-chemnitz-germany-wrote-a-suicide-note-warning-about-lies-about-the-covid-19-vaccine
Bill Gates funded a vaccine to track those vaccinated.,Doğruluk Payı,2021/11/29 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-funded-a-vaccine-to-track-those-vaccinated
"Symptoms of the omicron variant include heart failure, strokes, blood clots, and nerve damage, and are actually caused by the vaccines.",FactCheck.org,2021/11/28 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=symptoms-of-the-omicron-variant-include-heart-failure-strokes-blood-clots-and-nerve-damage-and-are-actually-caused-by-the-vaccines
"In the provinces of Canada, the number of stillbirths among vaccinated women has increased.",VoxCheck,2021/11/28 ,"Ukraine, Canada",FALSE,https://www.poynter.org/?ifcn_misinformation=in-the-provinces-of-canada-the-number-of-stillbirths-among-vaccinated-women-has-increased
COVID-19 vaccination increases the risk of fetal death.,StopFake.org,2021/11/28 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccination-increases-the-risk-of-fetal-death
A nurse from Slovenia exposes the conspiracy behind COVID-19 vaccination.,StopFake.org,2021/11/28 ,"Ukraine, Slovenia",FALSE,https://www.poynter.org/?ifcn_misinformation=a-nurse-from-slovenia-exposes-the-conspiracy-behind-covid-19-vaccination
"Symptoms of the omicron variant include heart failure, strokes, blood clots, and nerve damage, and are actually caused by the vaccines.",FactCheck.org,2021/11/28 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=symptoms-of-the-omicron-variant-include-heart-failure-strokes-blood-clots-and-nerve-damage-and-are-actually-caused-by-the-vaccines-2
There are three types of vaccines,VoxCheck,2021/11/28 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=there-are-three-types-of-vaccines-placebo-classic-vaccine-and-the-one-with-a-cancer-gene-a-statement-of-a-nurse-from-slovenia
"The Facebook post claims that a nurse from Slovenia quit her job after realizing that some of the vaccines against covid given to citizens were, in fact, placebo! A saline solution of salt and water, not a real vaccine.",Vistinomer,2021/11/27 ,"North Macedonia, Slovenia",FALSE,https://www.poynter.org/?ifcn_misinformation=the-facebook-post-claims-that-a-nurse-from-slovenia-quit-her-job-after-realizing-that-some-of-the-vaccines-against-covid-given-to-citizens-were-in-fact-placebo-a-saline-solution-of-salt-and-water
Mortality among vaccinated people in the UK is four times higher than unvaccinated people.,VoxCheck,2021/11/27 ,"Ukraine, United Kingdom",MISLEADING,https://www.poynter.org/?ifcn_misinformation=mortality-among-vaccinated-people-in-the-uk-is-four-times-higher-than-unvaccinated-people
Bill Gates acknowledged the ineffectiveness of vaccines against the COVID-19.,StopFake.org,2021/11/26 ,Ukraine,MISLEADING,https://www.poynter.org/?ifcn_misinformation=bill-gates-acknowledged-the-ineffectiveness-of-vaccines-against-the-covid-19
More than 75 athletes died suddenly or became seriously ill after vaccination.,StopFake.org,2021/11/26 ,Ukraine,MISLEADING,https://www.poynter.org/?ifcn_misinformation=more-than-75-athletes-died-suddenly-or-became-seriously-ill-after-vaccination
"The video depicts a quarantine zone for non-vaccinated people in Queensland, Australia, surrounded by an electrical fence.",Myth Detector,2021/11/26 ,"Georgia, Australia",NO EVIDENCE,https://www.poynter.org/?ifcn_misinformation=the-video-depicts-a-quarantine-zone-for-non-vaccinated-people-in-queensland-australia-surrounded-by-an-electrical-fence
