claim,fact-check agency,time,orginated,label,poynter_url
A woman convulses in an Argentine hospital after Covid-19 vaccination,Facta,2021/03/05 ,"Italy, Argentina, Spain",FALSE,https://www.poynter.org/?ifcn_misinformation=a-woman-convulses-in-an-argentine-hospital-after-covid-19-vaccination
7 Ukrainians’ health was damaged after vaccination against COVID-19,StopFake.org,2021/03/05 ,Ukraine,MISLEADING,https://www.poynter.org/?ifcn_misinformation=7-ukrainians-health-was-damaged-after-vaccination-against-covid-19
In the USA the deaths after vaccine double every 20 days,StopFake.org,2021/03/05 ,"Ukraine, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=in-the-usa-the-deaths-after-vaccine-double-every-20-days
Kennedy Jr. won the anti-vaccination case in the Supreme Court against Gates and medical corporations.,VoxCheck,2021/03/05 ,"Ukraine, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=kennedy-jr-won-the-anti-vaccination-case-in-the-supreme-court-against-gates-and-medical-corporations
"As of March 5th 2021 we had reached 1,000,000 vaccinated people in Greece.",Ellinika Hoaxes,2021/03/05 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=as-of-march-5th-2021-we-had-reached-1000000-vaccinated-people-in-greece
South Korean health authorities destroyed a batch of Oxford/AstraZeneca Covid-19 vaccines after they were exposed to colder temperatures than is recommended.,AFP,2021/03/05 ,South Korea,FALSE,https://www.poynter.org/?ifcn_misinformation=south-korean-health-authorities-destroyed-a-batch-of-oxford-astrazeneca-covid-19-vaccines-after-they-were-exposed-to-colder-temperatures-than-is-recommended
4 Claims,Myth Detector,2021/03/05 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=4-claims-1-there-is-a-plan-called-id-2020-that-aims-to-give-every-person-a-unique-identifier-that-will-replace-money-and-credit-cards-this-plan-will-be-implemented-through-vaccination-2-moderna
"A Public Health England report confirms that infections increase during the fortnight after vaccination, showing a 48% rise in infections after the first dose of Pfizer and AstraZeneca vaccines",Science Feedback,2021/03/05 ,United States,Misleading,https://www.poynter.org/?ifcn_misinformation=a-public-health-england-report-confirms-that-infections-increase-during-the-fortnight-after-vaccination-showing-a-48-rise-in-infections-after-the-first-dose-of-pfizer-and-astrazeneca-vaccines
Citiznes vaccinated against COVID-19 cannot be a blood donor.,Istinomer,2021/03/05 ,Serbia,FALSE,https://www.poynter.org/?ifcn_misinformation=citiznes-vaccinated-against-covid-19-cannot-be-a-blood-donor
Instagram video about the safety of Covid-19 vaccines available in Canada and refers to potential adverse vaccine reactions recorded in the United States.,AFP,2021/03/05 ,Canada,FALSE,https://www.poynter.org/?ifcn_misinformation=instagram-video-about-the-safety-of-covid-19-vaccines-available-in-canada-and-refers-to-potential-adverse-vaccine-reactions-recorded-in-the-united-states
A tuto in video to find the real number of deaths after Covid-19 vaccination in Europe,AFP,2021/03/04 ,France,PARTLY FALSE,https://www.poynter.org/?ifcn_misinformation=a-tuto-in-video-to-find-the-real-number-of-deaths-after-covid-19-vaccination-in-europe
The woman who convulsed in a video at the door of an Argentine hospital has been vaccinated against COVID-19,Maldita.es,2021/03/04 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=the-woman-who-convulsed-in-a-video-at-the-door-of-an-argentine-hospital-has-been-vaccinated-against-covid-19
mRNA vaccines cause cancer and autoimmune diseases.,FactCheck.org,2021/03/04 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=mrna-vaccines-cause-cancer-and-autoimmune-diseases-2
mRNA vaccines cause cancer and autoimmune diseases.,FactCheck.org,2021/03/04 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=mrna-vaccines-cause-cancer-and-autoimmune-diseases
"South Korea resold their 117,000 doses AZ vaccine to Taiwan after receiving Pfizer vaccine, indicating that AZ vaccine is inferior.",Taiwan FactCheck Center,2021/03/04 ,Taiwan,FALSE,https://www.poynter.org/?ifcn_misinformation=south-korea-resold-their-117000-doses-az-vaccine-to-taiwan-after-receiving-pfizer-vaccine-indicating-that-az-vaccine-is-inferior
