claim,fact-check agency,time,orginated,label,poynter_url
"A mass fight broke out in a pastry shop in Centar Zupa between two groups of guests, although according to the publisher of the video on social networks, it is an alleged misunderstanding due to the vaccination certificates and the new anti-covid measures.",Vistinomer,2021/08/23 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=a-mass-fight-broke-out-in-a-pastry-shop-in-centar-zupa-between-two-groups-of-guests-although-according-to-the-publisher-of-the-video-on-social-networks-it-is-an-alleged-misunderstanding-due-to-the-v
"The post claims that everyone who has received the mRNA vaccine should have their blood tested because the vaccine causes blood clots, which in two years will lead to strokes and heart damage. The author of the post recommends everyone who has been vaccinated do body cleansing or detoxification",Vistinomer,2021/08/23 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-post-claims-that-everyone-who-has-received-the-mrna-vaccine-should-have-their-blood-tested-because-the-vaccine-causes-blood-clots-which-in-two-years-will-lead-to-strokes-and-heart-damage-the-aut
"In Australia, children are taken away from unvaccinated parents – video.",VoxCheck,2021/08/23 ,"Ukraine, Australia",NO EVIDENCE,https://www.poynter.org/?ifcn_misinformation=in-australia-children-are-taken-away-from-unvaccinated-parents-video
Vaccination is not obligatory in any country in the world.,Doğruluk Payı,2021/08/23 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccination-is-not-obligatory-in-any-country-in-the-world
"Since the overall number of deaths in Israel is large, the vaccine is ineffective. Since vaccinated and unvaccinated people are equally contagious, there is no point in taking the vaccine.",Myth Detector,2021/08/23 ,"Georgia, Israel",MISLEADING,https://www.poynter.org/?ifcn_misinformation=since-the-overall-number-of-deaths-in-israel-is-large-the-vaccine-is-ineffective-since-vaccinated-and-unvaccinated-people-are-equally-contagious-there-is-no-point-in-taking-the-vaccine
Australian Sky News reported that vaccinated people should not travel by air due to a risk of blood clots.,Taiwan FactCheck Center,2021/08/22 ,Taiwan,FALSE,https://www.poynter.org/?ifcn_misinformation=australian-sky-news-reported-that-vaccinated-people-should-not-travel-by-air-due-to-a-risk-of-blood-clots
Vaccinated people are at risk of the new virus and transmit it. It has been proven in different countries. So vaccinated should be isolated from society. And the unvaccinated are not dangerous. Vaccinated are dangerous.,Vistinomer,2021/08/22 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccinated-people-are-at-risk-of-the-new-virus-and-transmit-it-it-has-been-proven-in-different-countries-so-vaccinated-should-be-isolated-from-society-and-the-unvaccinated-are-not-dangerous-vaccin
"Dr. Sean Brooks, an American professor, talks about the harm of vaccines against the COVID-19.",VoxCheck,2021/08/22 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=dr-sean-brooks-an-american-professor-talks-about-the-harm-of-vaccines-against-the-covid-19
"Despite vaccination, the number of Corona cases in August 2021 is four times higher than in August 2020.",Correctiv,2021/08/22 ,Germany,MISSING CONTEXT,https://www.poynter.org/?ifcn_misinformation=despite-vaccination-the-number-of-corona-cases-in-august-2021-is-four-times-higher-than-in-august-2020
Denmark has canceled vaccinations and restrictions related to coronavirus.,StopFake.org,2021/08/21 ,"Ukraine,Denmark",FALSE,https://www.poynter.org/?ifcn_misinformation=denmark-has-canceled-vaccinations-and-restrictions-related-to-coronavirus
"The post claims that “people are starting to die from the vaccine, and they are told that the reason for this is another mutation in the Covid-19 worse than the previous ones.” It also claims that “the unvaccinated are to blame for the deaths.”",Vistinomer,2021/08/21 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-post-claims-that-people-are-starting-to-die-from-the-vaccine-and-they-are-told-that-the-reason-for-this-is-another-mutation-in-the-covid-19-worse-than-the-previous-ones-it-also-claims-that-th
"83% of critically ill patients in Israel have received two doses – therefore, vaccination is dangerous.",VoxCheck,2021/08/21 ,"Ukraine, Israel",FALSE,https://www.poynter.org/?ifcn_misinformation=83-of-critically-ill-patients-in-israel-have-received-two-doses-therefore-vaccination-is-dangerous
Beijing’s Vaccine Prevention Center released guidelines about people who may not receive the Sinovac COVID-19 vaccine.,VERA Files,2021/08/21 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=beijings-vaccine-prevention-center-released-guidelines-about-people-who-may-not-receive-the-sinovac-covid-19-vaccine
COVID-19 vaccines like a holocaust. More people died from the COVID-19 vaccination than from the COVID-19.,Taiwan FactCheck Center,2021/08/21 ,Taiwan,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-like-a-holocaust-more-people-died-from-the-covid-19-vaccination-than-from-the-covid-19
"300,000 teachers in Taiwan are the guinea pigs as they are obligated to get the domestic made vaccine, Medigen.",Taiwan FactCheck Center,2021/08/20 ,Taiwan,FALSE,https://www.poynter.org/?ifcn_misinformation=300000-teachers-in-taiwan-are-the-guinea-pigs-as-they-are-obligated-to-get-the-domestic-made-vaccine-medigen
