claim,fact-check agency,time,orginated,label,poynter_url
Alternative medicine advocate Ümit Aktaş’s claims about COVID-19 vaccines,Teyit,2020/12/24 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=alternative-medicine-advocate-umit-aktass-claims-about-covid-19-vaccines
Australian vaccine against COVID-19 infects people with HIV,Newtral.es,2020/12/24 ,"Spain, Australia",FALSE,https://www.poynter.org/?ifcn_misinformation=australian-vaccine-against-covid-19-infects-people-with-hiv
A television report about violence breaking out at a US hospital after patients were vaccinated against the novel coronavirus.,AFP,2020/12/24 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=a-television-report-about-violence-breaking-out-at-a-us-hospital-after-patients-were-vaccinated-against-the-novel-coronavirus
"After receiving the Pfizer vaccine, people infect others with an artificial coronavirus.",VoxCheck,2020/12/24 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=after-receiving-the-pfizer-vaccine-people-infect-others-with-an-artificial-coronavirus
The vaccine stored at -80 degrees is not a real vaccine. A pathogen that transfers genetic material.,Doğruluk Payı,2020/12/24 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=the-vaccine-stored-at-80-degrees-is-not-a-real-vaccine-a-pathogen-that-transfers-genetic-material
Secretary of Health in Mexico published a list of people who cannot be vaccinated,Animal Político,2020/12/24 ,Mexico,FALSE,https://www.poynter.org/?ifcn_misinformation=secretary-of-health-in-mexico-published-a-list-of-people-who-cannot-be-vaccinated
An article from 2011 proves that Gates planned to reduce the population through vaccines.,VoxCheck,2020/12/24 ,Ukraine,No evidence,https://www.poynter.org/?ifcn_misinformation=an-article-from-2011-proves-that-gates-planned-to-reduce-the-population-through-vaccines
No pig fat ingridients were found in Pfizer and Moderna COVID-19 vaccines,Factly,2020/12/23 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=no-pig-fat-ingridients-were-found-in-pfizer-and-moderna-covid-19-vaccines
Poland implemented a law about mandatory vaccination.,VoxCheck,2020/12/23 ,"Ukraine, Poland",FALSE,https://www.poynter.org/?ifcn_misinformation=poland-implemented-a-law-about-mandatory-vaccination
Photos depicting a damaged lung and people with Bell’s palsy show what happened to those who got vaccinated for the coronavirus,Myth Detector,2020/12/23 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=photos-depicting-a-damaged-lung-and-people-with-bells-palsy-show-what-happened-to-those-who-got-vaccinated-for-the-coronavirus
A post claims that the nurse who fainted after getting the COVID-19 vaccine died,Chequeado,2020/12/23 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=a-post-claims-that-the-nurse-who-fainted-after-getting-the-covid-19-vaccine-died
An image showing that the Pfizer vaccine is being manufactured in China and is in the form of a vaporizing cartridge,BOOM FactCheck,2020/12/23 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=an-image-showing-that-the-pfizer-vaccine-is-being-manufactured-in-china-and-is-in-the-form-of-a-vaporizing-cartridge
American nurse died after receiving Pfizer’s vaccine,Estadão Verifica,2020/12/23 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=american-nurse-died-after-receiving-pfizers-vaccine
Australian vaccine for COVID-19 gave volunteers HIV,Estadão Verifica,2020/12/23 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=australian-vaccine-for-covid-19-gave-volunteers-hiv
US Speaker of the House Nancy Pelosi and US Vice President Mike Pence pretended to receive Covid-19 vaccines using syringes that had caps over the needles.,AFP,2020/12/23 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=us-speaker-of-the-house-nancy-pelosi-and-us-vice-president-mike-pence-pretended-to-receive-covid-19-vaccines-using-syringes-that-had-caps-over-the-needles
