claim,fact-check agency,time,orginated,label,poynter_url
Those who receive messenger RNA vaccines lose their human rights and become “patents”,Maldita.es,2021/07/13 ,Spain,FALSO,https://www.poynter.org/?ifcn_misinformation=those-who-receive-messenger-rna-vaccines-lose-their-human-rights-and-become-patents
450 people died in Norway due to COVID-19 despite vaccination,Teyit,2021/07/13 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=450-people-died-in-norway-due-to-covid-19-despite-vaccination
This video shows the autopsy of the brain of a person who was injected with graphene with the COVID-19 vaccine,Maldita.es,2021/07/13 ,"Spain, Mexico",FALSO,https://www.poynter.org/?ifcn_misinformation=this-video-shows-the-autopsy-of-the-brain-of-a-person-who-was-injected-with-graphene-with-the-covid-19-vaccine
"Sydney today. The busiest place in town is a wasteland. The two-week quarantine has been extended for another week. 5mil. residents imprisoned because of a virus from which no one has died this year in Australia, and with a percentage of infected of 0.018% of the population. (Official data) Vaccination is the only option to restore freedom, said the Prime Minister of New South Wales. This is not a PANDEMIC. Another proof that the virus was imposed for forced vaccination.",Vistinomer,2021/07/12 ,"North Macedonia, Australia",FALSE,https://www.poynter.org/?ifcn_misinformation=sydney-today-the-busiest-place-in-town-is-a-wasteland-the-two-week-quarantine-has-been-extended-for-another-week-5mil-residents-imprisoned-because-of-a-virus-from-which-no-one-has-died-this-year-i
Haitian president and four other world leaders were killed or died because they opposed COVID-19 vaccination in their countries.,FactCheck.org,2021/07/12 ,United States,MISLEADING,https://www.poynter.org/?ifcn_misinformation=haitian-president-and-four-other-world-leaders-were-killed-or-died-because-they-opposed-covid-19-vaccination-in-their-countries
"Those parents who will give their children to the experiment with vaccines conducted by these chronic liars, globalist runners and traitors to their own people do not even deserve to have children. Biological warfare is being waged against humanity!",Vistinomer,2021/07/12 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=those-parents-who-will-give-their-children-to-the-experiment-with-vaccines-conducted-by-these-chronic-liars-globalist-runners-and-traitors-to-their-own-people-do-not-even-deserve-to-have-children-bi
Those who have been vaccinated will not be able to donate blood again,Teyit,2021/07/12 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=those-who-have-been-vaccinated-will-not-be-able-to-donate-blood-again
Those who eat meat from vaccinated animals will get “VAXXED” by consuming the meat.,FactCheck.org,2021/07/12 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=those-who-eat-meat-from-vaccinated-animals-will-get-vaxxed-by-consuming-the-meat
The Pfizer-BioNTech COVID-19 vaccine contains graphene oxide.,Check Your Fact,2021/07/12 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=the-pfizer-biontech-covid-19-vaccine-contains-graphene-oxide
The administration of the Sinovac vaccine has been completely suspended,Teyit,2021/07/11 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=the-administration-of-the-sinovac-vaccine-has-been-completely-suspended
Bad news from Israel,Vistinomer,2021/07/11 ,North Macedonia,Missing context,https://www.poynter.org/?ifcn_misinformation=bad-news-from-israel-50-per-cent-of-newly-infected-were-already-vaccinated-delta-plague-in-middle-east
"Children will be tortured with masks, temperature measurements … to instill fear, at the same time “educational brainwashing” to “recognize fake news”, and in the future they want to inject themselves with the “vaccine” – a genetic therapy that kills.",Vistinomer,2021/07/11 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=children-will-be-tortured-with-masks-temperature-measurements-to-instill-fear-at-the-same-time-educational-brainwashing-to-recognize-fake-news-and-in-the-future-they-want-to-inject-themselv
Photo shows Mike Tyson in an anti-vaccine tee,Teyit,2021/07/09 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=photo-shows-mike-tyson-in-an-anti-vaccine-tee
Four British Airways pilots have died after being vaccinated against COVID-19,Maldita.es,2021/07/09 ,Spain,FALSO,https://www.poynter.org/?ifcn_misinformation=four-british-airways-pilots-have-died-after-being-vaccinated-against-covid-19
"It is claimed that a Spanish team of scientists has discovered the secret of magnetism in vaccinated people, ie that they contain graphene oxide",Vistinomer,2021/07/09 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=it-is-claimed-that-a-spanish-team-of-scientists-has-discovered-the-secret-of-magnetism-in-vaccinated-people-ie-that-they-contain-graphene-oxide
