claim,fact-check agency,time,orginated,label,poynter_url
"Citing the manufacturer Moderna from its official website, the author explains how mRNA vaccines work and states that “our natural biological bodies will change and infiltrate synthetic things, including nanoparticles.”",Vistinomer,2021/05/28 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=citing-the-manufacturer-moderna-from-its-official-website-the-author-explains-how-mrna-vaccines-work-and-states-that-our-natural-biological-bodies-will-change-and-infiltrate-synthetic-things-inclu
It shows no data on Moderan’s American website when you enter the lot numbers on Moderna vaccine vials Taiwan received.,Taiwan FactCheck Center,2021/05/28 ,Taiwan,Explanatory,https://www.poynter.org/?ifcn_misinformation=it-shows-no-data-on-moderans-american-website-when-you-enter-the-lot-numbers-on-moderna-vaccine-vials-taiwan-received
"The US Vaccine Court falsifies evidence, the connection between vaccination and autism is proven.",StopFake.org,2021/05/28 ,"Ukraine, United States",Fake,https://www.poynter.org/?ifcn_misinformation=the-us-vaccine-court-falsifies-evidence-the-connection-between-vaccination-and-autism-is-proven
The number of women who had miscarriages in the UK after getting the COVID-19 vaccine increased by 366%.,Doğruluk Payı,2021/05/28 ,"Turkey, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=the-number-of-women-who-had-miscarriages-in-the-uk-after-getting-the-covid-19-vaccine-increased-by-366
COVID-19 vaccines have “heavy metals” or “magnetic” components that attract magnets.,Maldita.es,2021/05/28 ,Spain,FALSO,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-have-heavy-metals-or-magnetic-components-that-attract-magnets
Thai-german microbiologists claiming vaccines are causing sterility and very frequent severe allergic reaction.,AFP,2021/05/28 ,France,Faux,https://www.poynter.org/?ifcn_misinformation=thai-german-microbiologists-claiming-vaccines-are-causing-sterility-and-very-frequent-severe-allergic-reaction
Covid-19 vaccine causes 0.8 percent of deaths within two weeks.,TEMPO,2021/05/28 ,Indonesia,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccine-causes-0-8-percent-of-deaths-within-two-weeks
The Ceará state government did not pick up a batch of vaccines at the airport.,Agência Lupa,2021/05/28 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=the-ceara-state-government-did-not-pick-up-a-batch-of-vaccines-at-the-airport
New cases in Seychelles prove vaccines are ineffective.,Teyit,2021/05/27 ,"Turkey, Seychelles",FALSE,https://www.poynter.org/?ifcn_misinformation=new-cases-in-seychelles-prove-vaccines-are-ineffective
"All Vaccinated people will die within 2 years. Nobel Prize Winner Luc Montagnier has confirmed that there is no chance of survival for people who have received any form of the vaccine. In the shocking interview, the world’s top virologist stated blankly",Newschecker,2021/05/27 ,India,MISLEADING,https://www.poynter.org/?ifcn_misinformation=all-vaccinated-people-will-die-within-2-years-nobel-prize-winner-luc-montagnier-has-confirmed-that-there-is-no-chance-of-survival-for-people-who-have-received-any-form-of-the-vaccine-in-the-shocking
Body parts of newly-aborted fetuses are chopped up and grown in laboratories to make COVID-19 vaccines.,VERA Files,2021/05/27 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=body-parts-of-newly-aborted-fetuses-are-chopped-up-and-grown-in-laboratories-to-make-covid-19-vaccines
Indian actor Vivek died due to Sinopharm’s vaccine.,Estadão Verifica,2021/05/27 ,"Brazil, India",Misleading,https://www.poynter.org/?ifcn_misinformation=indian-actor-vivek-died-due-to-sinopharms-vaccine
The U.K. government declared the increase in side effects from the COVID-19 vaccines.,VoxCheck,2021/05/27 ,"Ukraine, United Kingdom",MISLEADING,https://www.poynter.org/?ifcn_misinformation=the-u-k-government-declared-the-increase-in-side-effects-from-the-covid-19-vaccines
A list of tips for how people should prepare to receive a Covid-19 vaccine.,AFP,2021/05/27 ,Thailand,Misleading,https://www.poynter.org/?ifcn_misinformation=a-list-of-tips-for-how-people-should-prepare-to-receive-a-covid-19-vaccine
"In the United States, after vaccination with mRNA vaccines against COVID-19, there were cases of myocarditis among adolescents.",VoxCheck,2021/05/27 ,"Ukraine, United States",MISLEADING,https://www.poynter.org/?ifcn_misinformation=in-the-united-states-after-vaccination-with-mrna-vaccines-against-covid-19-there-were-cases-of-myocarditis-among-adolescents
