claim,fact-check agency,time,orginated,label,poynter_url
Bill Gates calls for the withdrawal of all COVID-19 vaccines.,Taiwan FactCheck Center,2021/08/30 ,Taiwan,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-gates-calls-for-the-withdrawal-of-all-covid-19-vaccines
"They will come unannounced, with strong police security, as assassins and children will be forcibly vaccinated against your will, of the author of the post warns parents.",Vistinomer,2021/08/30 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=they-will-come-unannounced-with-strong-police-security-as-assassins-and-children-will-be-forcibly-vaccinated-against-your-will-of-the-author-of-the-post-warns-parents
The study concluded that the viral load of Sars-CoV-2 is 251 times higher in vaccines.,Aos Fatos,2021/08/30 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=the-study-concluded-that-the-viral-load-of-sars-cov-2-is-251-times-higher-in-vaccines
"In Israel, those vaccinated with two doses are no longer considered vaccinated.",VoxCheck,2021/08/29 ,"Ukraine, Israel",MISLEADING,https://www.poynter.org/?ifcn_misinformation=in-israel-those-vaccinated-with-two-doses-are-no-longer-considered-vaccinated
"In order to receive medical treatment or to shop in a supermarket, one needs a “passport” that proves that one has been vaccinated.",Correctiv,2021/08/29 ,Germany,FALSE,https://www.poynter.org/?ifcn_misinformation=in-order-to-receive-medical-treatment-or-to-shop-in-a-supermarket-one-needs-a-passport-that-proves-that-one-has-been-vaccinated
The FDA has not fully authorized the Pfizer vaccine.,Maldita.es,2021/08/27 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=the-fda-has-not-fully-authorized-the-pfizer-vaccine
Vaccines are ineffective against the Delta variant.,Estadão Verifica,2021/08/27 ,Brazil,MISLEADING,https://www.poynter.org/?ifcn_misinformation=vaccines-are-ineffective-against-the-delta-variant
Delta variant is more dangerous for those who have been vaccinated.,Estadão Verifica,2021/08/27 ,"Brazil, United Kingdom",MISLEADING,https://www.poynter.org/?ifcn_misinformation=delta-variant-is-more-dangerous-for-those-who-have-been-vaccinated
The video purported to show a vaccinated Indian soldier died.,Taiwan FactCheck Center,2021/08/27 ,"Taiwan, India",FALSE,https://www.poynter.org/?ifcn_misinformation=the-video-purported-to-show-a-vaccinated-indian-soldier-died
"From December 2020 to March 2021, Pfizer vaccinated 50% of patients with placebo.",Myth Detector,2021/08/27 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=from-december-2020-to-march-2021-pfizer-vaccinated-50-of-patients-with-placebo
Australia buying fake vaccines from Poland.,AFP,2021/08/27 ,Australia,MISLEADING,https://www.poynter.org/?ifcn_misinformation=australia-buying-fake-vaccines-from-poland
Poland will sell Ukraine’s expired vaccine against the COVID-19.,StopFake.org,2021/08/27 ,"Ukraine, Poland",MISLEADING,https://www.poynter.org/?ifcn_misinformation=poland-will-sell-ukraines-expired-vaccine-against-the-covid-19
"Pfizer and Moderna vaccines contain toxic ingredients, namely, ALC-0315, consisting of hydroxybutyl and hexane-6, which are toxic substances harmful to human health. The secret ingredient in vaccines is graphene oxide, which is lethal.",Myth Detector,2021/08/27 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=pfizer-and-moderna-vaccines-contain-toxic-ingredients-namely-alc-0315-consisting-of-hydroxybutyl-and-hexane-6-which-are-toxic-substances-harmful-to-human-health-the-secret-ingredient-in-vaccines
Proof of vaccination is required to vote in Canada.,AFP,2021/08/27 ,Canada,FALSE,https://www.poynter.org/?ifcn_misinformation=proof-of-vaccination-is-required-to-vote-in-canada
There are no sens to be vaccinated against the COVID-19.,Demagog,2021/08/27 ,Poland,FALSE,https://www.poynter.org/?ifcn_misinformation=there-are-no-sens-to-be-vaccinated-against-the-covid-19
