claim,fact-check agency,time,orginated,label,poynter_url
The German chief pathologist performs 40 autopsies of vaccinated people daily and warns the people!,Vistinomer,2021/09/24 ,"North Macedonia, Germany",MISLEADING,https://www.poynter.org/?ifcn_misinformation=the-german-chief-pathologist-performs-40-autopsies-of-vaccinated-people-daily-and-warns-the-people
Photo of the “world’s oldest vaccine certificate” that was issued in 1721 under the Ottoman Empire.,AFP,2021/09/24 ,Indonesia,FALSE,https://www.poynter.org/?ifcn_misinformation=photo-of-the-worlds-oldest-vaccine-certificate-that-was-issued-in-1721-under-the-ottoman-empire
A misleading image that compares vaccines of other diseases with the Covid-19 vaccine.,La Silla Vacía,2021/09/23 ,Colombia,MISLEADING,https://www.poynter.org/?ifcn_misinformation=a-misleading-image-that-compares-vaccines-of-other-diseases-with-the-covid-19-vaccine
US Census data and CDC vaccination numbers were compared by a Kentucky county health department to determine the vaccination status of its residents.,AFP,2021/09/23 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=us-census-data-and-cdc-vaccination-numbers-were-compared-by-a-kentucky-county-health-department-to-determine-the-vaccination-status-of-its-residents
Covid-19 vaccines didn’t make it past animal trials.,Doğruluk Payı,2021/09/23 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-didnt-make-it-past-animal-trials
Infections and deaths data for the COVID-19 suggest that vaccinated people are ill and die often than unvaccinated people.,Demagog,2021/09/23 ,Poland,MISSING CONTEXT,https://www.poynter.org/?ifcn_misinformation=infections-and-deaths-data-for-the-covid-19-suggest-that-vaccinated-people-are-ill-and-die-often-than-unvaccinated-people
Idaho doctor reports a ‘20 times increase’ of cancer in vaccinated patients.,Science Feedback,2021/09/23 ,United States,NO EVIDENCE,https://www.poynter.org/?ifcn_misinformation=idaho-doctor-reports-a-20-times-increase-of-cancer-in-vaccinated-patients
"The U.S. military has provided evidence that Bill Gates gave an experimental flu vaccine to 250 people, causing the organs of these people to decompose and die slowly. A military tribunal has sentenced Bill Gates to death for child trafficking, pedophilia, conducting medical experiments, making deadly vaccines for children, and other crimes; the verdict is due on October 5, 2021.",Myth Detector,2021/09/23 ,"Georgia, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=the-u-s-military-has-provided-evidence-that-bill-gates-gave-an-experimental-flu-vaccine-to-250-people-causing-the-organs-of-these-people-to-decompose-and-die-slowly-a-military-tribunal-has-sentence
It is falsely claimed that the cytokine storm in a patient was caused by a vaccine.,Vistinomer,2021/09/23 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=it-is-falsely-claimed-that-the-cytokine-storm-in-a-patient-was-caused-by-a-vaccine
The coronavirus vaccine interferes with anesthesia and anesthesia should not be administered till four weeks after taking the coronavirus vaccine.,Vishvas News,2021/09/23 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=the-coronavirus-vaccine-interferes-with-anesthesia-and-anesthesia-should-not-be-administered-till-four-weeks-after-taking-the-coronavirus-vaccine
"Tanzania, Burundi, and Haiti have openly opposed the vaccination campaign! Soon after, all 3 presidents of these countries were found dead! Belarus, another country that has refused to participate in the Covid 19 “play”, may be included in this group of countries. President Lukashenko is still alive, but only thanks to the fact that all previous assassination attempts on him have failed.",Vistinomer,2021/09/23 ,"North Macedonia, Tanzania, Burundi, Haiti",FALSE,https://www.poynter.org/?ifcn_misinformation=tanzania-burundi-and-haiti-have-openly-opposed-the-vaccination-campaign-soon-after-all-3-presidents-of-these-countries-were-found-dead-belarus-another-country-that-has-refused-to-participate-in
"Fifteen days ago, five people aged 25 to 45 from Sveti Nikole were vaccinated, after which two of them died, three were in very severe condition.",Vistinomer,2021/09/23 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=fifteen-days-ago-five-people-aged-25-to-45-from-sveti-nikole-were-vaccinated-after-which-two-of-them-died-three-were-in-very-severe-condition
"Covid-19 jabs are unsafe, based on reported side effects experienced by vaccinated people.",AFP,2021/09/23 ,South Africa,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-jabs-are-unsafe-based-on-reported-side-effects-experienced-by-vaccinated-people
Troops will be sent door-to-door to enforce Covid-19 vaccinations in New South Wales — the country’s most populous state.,AFP,2021/09/23 ,Australia,FALSE,https://www.poynter.org/?ifcn_misinformation=troops-will-be-sent-door-to-door-to-enforce-covid-19-vaccinations-in-new-south-wales-the-countrys-most-populous-state
A study concluded that vaccinated transmit covid 251 times faster than no vaccinated.,La Silla Vacía,2021/09/23 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=a-study-concluded-that-vaccinated-transmit-covid-251-times-faster-than-no-vaccinated
