claim,fact-check agency,time,orginated,label,poynter_url
Austria marches against isolation for the unvaccinated.,StopFake.org,2021/11/23 ,"Ukraine, Austria",FALSE,https://www.poynter.org/?ifcn_misinformation=austria-marches-against-isolation-for-the-unvaccinated
"Covid is a scam, refuse vaccines.",Vistinomer,2021/11/23 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-is-a-scam-refuse-vaccines
Spike protein in the COVID-19 vaccine causes a number of diseases.,StopFake.org,2021/11/23 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=spike-protein-in-the-covid-19-vaccine-causes-a-number-of-diseases
Japan stops vaccination and introduces Ivermectin – puts an end to COVID madness.,Vistinomer,2021/11/23 ,"North Macedonia, Japan",FALSE,https://www.poynter.org/?ifcn_misinformation=japan-stops-vaccination-and-introduces-ivermectin-puts-an-end-to-covid-madness
It is false that the wife of the CEO of Pfizer died from the vaccine against the COVID-19.,Colombiacheck,2021/11/22 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=it-is-false-that-the-wife-of-the-ceo-of-pfizer-died-from-the-vaccine-against-the-covid-19
"“[M]ore children will die from the vaccine than will die from COVID in the first place, and there’s proof.”",Science Feedback,2021/11/22 ,United States,NO EVIDENCE,https://www.poynter.org/?ifcn_misinformation=more-children-will-die-from-the-vaccine-than-will-die-from-covid-in-the-first-place-and-theres-proof
COVID-19 vaccines are still experimental.,Estadão Verifica,2021/11/22 ,Brazil,MISLEADING,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-are-still-experimental
Covid-19 vaccines have killed more people in Australia in 2021 than the disease itself.,AFP,2021/11/22 ,Australia,MISLEADING,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-have-killed-more-people-in-australia-in-2021-than-the-disease-itself
Nanochips were found in the bodies of those vaccinated against the COVID-19.,StopFake.org,2021/11/22 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=nanochips-were-found-in-the-bodies-of-those-vaccinated-against-the-covid-19
"The fact that the President of Haiti, Jovenel Moïse, was shot dead by unknown persons was linked to Haiti being the only country where vaccination against the Covid-19 was banned.",Myth Detector,2021/11/22 ,"Georgia, Haiti",FALSE,https://www.poynter.org/?ifcn_misinformation=the-fact-that-the-president-of-haiti-jovenel-moise-was-shot-dead-by-unknown-persons-was-linked-to-haiti-being-the-only-country-where-vaccination-against-the-covid-19-was-banned
Children in this video did not die from the COVID-19 vaccine but in a stampede at a school.,Colombiacheck,2021/11/19 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=children-in-this-video-did-not-die-from-the-covid-19-vaccine-but-in-a-stampede-at-a-school
"People, we see that the vaccinated are dying and how. We see that the Government is blackmailing the people to get vaccinated – do you realize that by that, they lead you to commit suicide.",Vistinomer,2021/11/19 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=people-we-see-that-the-vaccinated-are-dying-and-how-we-see-that-the-government-is-blackmailing-the-people-to-get-vaccinated-do-you-realize-that-by-that-they-lead-you-to-commit-suicide
"To blackmail you with an experimental vaccine that the manufacturer itself has declared to be experimental until December 2023 is pure fascism, the post says.",Vistinomer,2021/11/19 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=to-blackmail-you-with-an-experimental-vaccine-that-the-manufacturer-itself-has-declared-to-be-experimental-until-december-2023-is-pure-fascism-the-post-says
COVID-19 vaccines caused sudden death in thousands of sports players.,Estadão Verifica,2021/11/19 ,Brazil,MISLEADING,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-caused-sudden-death-in-thousands-of-sports-players
Documents show that Pfizer secretly added a heart attack drug to children’s vaccines against the COVID-19.,Vistinomer,2021/11/19 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=documents-show-that-pfizer-secretly-added-a-heart-attack-drug-to-childrens-vaccines-against-the-covid-19
