claim,fact-check agency,time,orginated,label,poynter_url
"Covid-19 vaccines negatively affect the blood, using a photo of two bags of the liquid.",AFP,2021/09/23 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccines-negatively-affect-the-blood-using-a-photo-of-two-bags-of-the-liquid
"In Romania, the authorities are closing all vaccination centers.",VoxCheck,2021/09/23 ,"Ukraine, Romania",FALSE,https://www.poynter.org/?ifcn_misinformation=in-romania-the-authorities-are-closing-all-vaccination-centers
An enzyme from the rattlesnake found in vaccines against the Covid-19.,Vistinomer,2021/09/22 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=an-enzyme-from-the-rattlesnake-found-in-vaccines-against-the-covid-19
New iPhone 13 users will only be able to unlock the screen of their smartphone if they are vaccinated.,Myth Detector,2021/09/22 ,Georgia,MISLEADING,https://www.poynter.org/?ifcn_misinformation=new-iphone-13-users-will-only-be-able-to-unlock-the-screen-of-their-smartphone-if-they-are-vaccinated
"Anthony Fauci, Director of the National Institute of Allergy and Infectious Diseases, told colleagues at the National Institutes of Health (NIH) that he had not been vaccinated and would not get vaccinated in the future.",Myth Detector,2021/09/22 ,"Georgia, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=anthony-fauci-director-of-the-national-institute-of-allergy-and-infectious-diseases-told-colleagues-at-the-national-institutes-of-health-nih-that-he-had-not-been-vaccinated-and-would-not-get-vacci
Vaccinated teenagers are six times more prone to develop heart diseases than unvaccinated ones.,Agência Lupa,2021/09/22 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccinated-teenagers-are-six-times-more-prone-to-develop-heart-diseases-than-unvaccinated-ones
The UK will not introduce COVID-19 vaccination passports.,StopFake.org,2021/09/22 ,"Ukraine, United Kingdom",MISLEADING,https://www.poynter.org/?ifcn_misinformation=the-uk-will-not-introduce-covid-19-vaccination-passports
The FDA Advisory Group did not approve the third “booster” dose for people 16 years of age and older and noted that the risk of vaccine-induced heart damage in men under the age of 40 exceeded the risks of Covid-19 infection.,Myth Detector,2021/09/22 ,"Georgia, United States",PARTLY FALSE,https://www.poynter.org/?ifcn_misinformation=the-fda-advisory-group-did-not-approve-the-third-booster-dose-for-people-16-years-of-age-and-older-and-noted-that-the-risk-of-vaccine-induced-heart-damage-in-men-under-the-age-of-40-exceeded-the-ris
Fauci’s wife is involved with the FDA’s vaccine testing and approval.,Doğruluk Payı,2021/09/21 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=faucis-wife-is-involved-with-the-fdas-vaccine-testing-and-approval
"In Slovenia, unvaccinated people can only buy food.",VoxCheck,2021/09/21 ,"Ukraine, Slovenia",MISLEADING,https://www.poynter.org/?ifcn_misinformation=in-slovenia-unvaccinated-people-can-only-buy-food
"Vaccines have increased the contagiousness and the resistance of the virus. It extended the duration of the epidemic. If there were no vaccine, the pandemic would have ended.",Doğruluk Payı,2021/09/21 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=vaccines-have-increased-the-contagiousness-and-the-resistance-of-the-virus-it-extended-the-duration-of-the-epidemic-if-there-were-no-vaccine-the-pandemic-would-have-ended
Man in the video said that Israel is an example best-vaccinated country and data says that vaccines against the COVID-19 do not work.,Demagog,2021/09/21 ,"Poland, Israel",FALSE,https://www.poynter.org/?ifcn_misinformation=man-in-the-video-said-that-israel-is-an-example-best-vaccinated-country-and-data-says-that-vaccines-against-the-covid-19-do-not-work
A vaccination certificate is required to unlock iPhone 13.,VoxCheck,2021/09/21 ,Ukraine,MISLEADING,https://www.poynter.org/?ifcn_misinformation=a-vaccination-certificate-is-required-to-unlock-iphone-13
COVID-19 variants appeared when vaccination began.,Colombiacheck,2021/09/21 ,Colombia,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-variants-appeared-when-vaccination-began
“The CDC and county health officials have obtained 2020 Census records to enhance their vaccination enforcement protocols.”,PolitiFact,2021/09/21 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=the-cdc-and-county-health-officials-have-obtained-2020-census-records-to-enhance-their-vaccination-enforcement-protocols
