claim,fact-check agency,time,orginated,label,poynter_url
Please note the differences,Vishvas News,2020/12/01 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=please-note-the-differences-1-dry-cough-sneeze-air-pollution-2-cough-mucus-sneeze-runny-nose-common-cold-3-cough-mucus-sneeze-runny-nose-body-ache-weakness-light-fever
Germany no longer have beds available to care for COVID patients,Animal Político,2020/11/24 ,Mexico,FALSE,https://www.poynter.org/?ifcn_misinformation=germany-no-longer-have-beds-available-to-care-for-covid-patients
"According to David Icke, the SARS-CoV-2 virus is lab made and is used as a tool to establish a totalitarian regime.",Ellinika Hoaxes,2020/11/23 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=according-to-david-icke-the-sars-cov-2-virus-is-lab-made-and-is-used-as-a-tool-to-establish-a-totalitarian-regime
"The goal is to accept the vaccine that is not available. You should know that the greatest French virologist and epidemiologist said that the virus mutated 24 times. So thе virus from the beginning is no longer the same. And that virus was initially harmless and banal. Every virus is dangerous for weak people, we all know that and it has been so for decades. This virus was banal at the beginning, and the last 24th mutation is the most common sneeze. But they still lie that a vaccine can be created. A vaccine cannot be created.",Vistinomer,2020/11/23 ,North Macedonia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-goal-is-to-accept-the-vaccine-that-is-not-available-you-should-know-that-the-greatest-french-virologist-and-epidemiologist-said-that-the-virus-mutated-24-times-so-th%d0%b5-virus-from-the-beginni
"Various social media posts revealed that the company Pfizer, which is one of the companies that produced SARS-CoV-2 vaccines, is a subsidiary of GlaxoSmith which built the virology lab in Wuhan.",Ellinika Hoaxes,2020/11/21 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=various-social-media-posts-revealed-that-the-company-pfizer-which-is-one-of-the-companies-that-produced-sars-cov-2-vaccines-is-a-subsidiary-of-glaxosmith-which-built-the-virology-lab-in-wuhan
"The coronavirus was created in a laboratory, is curable and can be prevented with ozone therapy and chlorine dioxide",Newtral.es,2020/11/19 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=the-coronavirus-was-created-in-a-laboratory-is-curable-and-can-be-prevented-with-ozone-therapy-and-chlorine-dioxide
Chinese virologist Li-Meng Yan proved that the coronavirus was created in a laboratory,Chequeado,2020/10/30 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=chinese-virologist-li-meng-yan-proved-that-the-coronavirus-was-created-in-a-laboratory
Exposing the public to the virus will end the pandemic before vaccines are available,Estadão Verifica,2020/10/29 ,Brazil,Misleading,https://www.poynter.org/?ifcn_misinformation=exposing-the-public-to-the-virus-will-end-the-pandemic-before-vaccines-are-available
"The US Federal Bureau of Investigation (FBI) has arrested a Boston University professor over links to the University of China and Wuhan Research Laboratory. This fact proves that the virus was artificially created by the Chinese government and is part of a biological attack, which is also confirmed by a US investigation. The arrested professor in his confession states that the coronavirus can be cured by inhalation.",Myth Detector,2020/10/24 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-us-federal-bureau-of-investigation-fbi-has-arrested-a-boston-university-professor-over-links-to-the-university-of-china-and-wuhan-research-laboratory-this-fact-proves-that-the-virus-was-artific
A post claims that a new law will require obligatory COVID-19 vaccination and will shield laboratories creating the vaccine from legal liability.,Chequeado,2020/10/19 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=a-post-claims-that-a-new-law-will-require-obligatory-covid-19-vaccination-and-will-shield-laboratories-creating-the-vaccine-from-legal-liability
"Larry Romanoff’s statements claiming WHO has taken part in creating various viruses in the laboratories. The organization has spread the new coronavirus in the world, so that the pharmaceutical companies can make money by developing vaccines, which, for its part, will reduce the world population.",FactCheck Georgia,2020/10/16 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=larry-romanoffs-statements-claiming-who-has-taken-part-in-creating-various-viruses-in-the-laboratories-the-organization-has-spread-the-new-coronavirus-in-the-world-so-that-the-pharmaceutica
"A video shows ophthalmologist Mariano Arriaga criticizing the vaccine law, in which he claims that this law gives “legal protection to the laboratories that produce the COVID vaccine” and that, in the event of adverse effects, they will be free from lawsuits.",Chequeado,2020/10/16 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-shows-ophthalmologist-mariano-arriaga-criticizing-the-vaccine-law-in-which-he-claims-that-this-law-gives-legal-protection-to-the-laboratories-that-produce-the-covid-vaccine-and-that-in-the
The spread of coronavirus took place based on the much older script and Lugar Lab has contributed to it. Rockefeller Foundation’s 2010 document on world perspectives of technology and international development confirms the fact that a pandemic was planned a long time ago. The exact scenario for a pandemic was planned during the “Event 201” organized by The Johns Hopkins Center for Health Security.,Myth Detector,2020/10/06 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=the-spread-of-coronavirus-took-place-based-on-the-much-older-script-and-lugar-lab-has-contributed-to-it-rockefeller-foundations-2010-document-on-world-perspectives-of-technology-and-interna
An investigation by a Chinese virologist proves that the coronavirus was created in a laboratory.,Chequeado,2020/09/21 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=an-investigation-by-a-chinese-virologist-proves-that-the-coronavirus-was-created-in-a-laboratory-2
The Epoch Times’ publication proves that the coronavirus is artificial and developed in a laboratory,VoxCheck,2020/09/17 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=the-epoch-times-publication-proves-that-the-coronavirus-is-artificial-and-developed-in-a-laboratory
