claim,fact-check agency,time,orginated,label,poynter_url
“Coronavirus was created in Wuhan lab and released intentionally.”,FactCheck.org,,,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavirus-was-created-in-wuhan-lab-and-released-intentionally
The chinese virologist Li-Meng Yan proved that the SARS-CoV-2 virus was made in a lab.,Ellinika Hoaxes,,,FALSE,https://www.poynter.org/?ifcn_misinformation=the-chinese-virologist-li-meng-yan-proved-that-the-sars-cov-2-virus-was-made-in-a-lab
SARS-CoV-2 was manufactured by the Chinese Communist Party in a Wuhan lab.,FactCheck Georgia,,,FALSE,https://www.poynter.org/?ifcn_misinformation=sars-cov-2-was-manufactured-by-the-chinese-communist-party-in-a-wuhan-lab
"Dr. Li-Meng Yan claims that “This virus, COVID-19 SARS-CoV-2 virus, actually is not from nature. It is a man-made virus created in the lab.”",PolitiFact,,,FALSE,https://www.poynter.org/?ifcn_misinformation=dr-li-meng-yan-claims-that-this-virus-covid-19-sars-cov-2-virus-actually-is-not-from-nature-it-is-a-man-made-virus-created-in-the-lab
"Covid-19 is only a laboratory pandemic, not a deadly disease – we have herd immunity already and PCR tests don’t prove infections",Correctiv,,,Mainly false,https://www.poynter.org/?ifcn_misinformation=covid-19-is-only-a-laboratory-pandemic-not-a-deadly-disease-we-have-herd-immunity-already-and-pcr-tests-dont-prove-infections
"There is a “COVID-19 Project” that consists of several stages and aims to exercise full control over an individual. The first stage stage is vaccination. The second is a quantum tattoo, third – “digital identification label” linked to “ID 2020” project, and the fourth stage is going to be an implant, i.e., chip, which will exercise full control over human life.",Myth Detector,,,FALSE,https://www.poynter.org/?ifcn_misinformation=there-is-a-covid-19-project-that-consists-of-several-stages-and-aims-to-exercise-full-control-over-an-individual-the-first-stage-stage-is-vaccination-the-second-is-a-quantum-tattoo
A chain message claims that cleaning employees and garbage collectors are asking that COVID-19 patients label their household waste with a red ribbon and spray it with disinfectant.,Chequeado,,,Misleading,https://www.poynter.org/?ifcn_misinformation=a-chain-message-claims-that-cleaning-employees-and-garbage-collectors-are-asking-that-covid-19-patients-label-their-household-waste-with-a-red-ribbon-and-spray-it-with-disinfectant
Thyrocare Thane Lab Is Sealed Over False-Positive COVID19 Testing,Vishvas News,,,FALSE,https://www.poynter.org/?ifcn_misinformation=thyrocare-thane-lab-is-sealed-over-false-positive-covid19-testing-2
The pandemic is a hoax and SARS-CoV-2 was made in a lab.,Ellinika Hoaxes,,,FALSE,https://www.poynter.org/?ifcn_misinformation=the-pandemic-is-a-hoax-and-sars-cov-2-was-made-in-a-lab
Thyrocare Thane Lab Is Sealed Over False-Positive COVID19 Testing,Vishvas News,,,FALSE,https://www.poynter.org/?ifcn_misinformation=thyrocare-thane-lab-is-sealed-over-false-positive-covid19-testing
U.S.A. public health authorities have labeled the SARS-CoV-2 virus as “common cold” in their official website.,Ellinika Hoaxes,,,FALSE,https://www.poynter.org/?ifcn_misinformation=u-s-a-public-health-authorities-have-labeled-the-sars-cov-2-virus-as-common-cold-in-their-official-website
A film titled “Plandemic,AFP,,,FALSE,https://www.poynter.org/?ifcn_misinformation=a-film-titled-plandemic-indoctornation-promotes-the-idea-that-the-coronavirus-pandemic-ravaging-countries-around-the-world-is-the-result-of-an-elaborate-conspiracy
Moroni (Minister of Labor in Argentina),Chequeado,,,Misleading,https://www.poynter.org/?ifcn_misinformation=moroni-minister-of-labor-in-argentina-in-the-united-states-for-example-employment-contracted-by-14-in-australia-almost-5-we-are-at-2-6-or-2-7-that-is-a-very-low-drop
"A medical laboratory in Zimbabwe conducted clinical trials for a possible vaccine for COVID-19 on 80 volunteers, and only a week after the vaccination, 68 people out of 80 died, and the rest are in intensive care.",Misbar,,,FALSE,https://www.poynter.org/?ifcn_misinformation=a-medical-laboratory-in-zimbabwe-conducted-clinical-trials-for-a-possible-vaccine-for-covid-19-on-80-volunteers-and-only-a-week-after-the-vaccination-68-people-out-of-80-died-and-the-rest-are-in-in
A facebook claims COVID-19 is man made in a lab.,La Silla Vacía,,,FALSE,https://www.poynter.org/?ifcn_misinformation=a-facebook-claims-covid-19-is-man-made-in-a-lab
