claim,fact-check agency,time,orginated,label,poynter_url
Riots in London due to the unavailability of food items. The United Kingdom will be locked down by tonight. Army soldiers take to the UK streets.,Newschecker,2020/03/22 ,India,False,https://www.poynter.org/?ifcn_misinformation=riots-in-london-due-to-the-unavailability-of-food-items-the-united-kingdom-will-be-locked-down-by-tonight-army-soldiers-take-to-the-uk-streets-5
Riots in London due to the unavailability of food items. The United Kingdom will be locked down by tonight. Army soldiers take to the UK streets.,Newschecker,2020/03/22 ,India,False,https://www.poynter.org/?ifcn_misinformation=riots-in-london-due-to-the-unavailability-of-food-items-the-united-kingdom-will-be-locked-down-by-tonight-army-soldiers-take-to-the-uk-streets-2
Riots in London due to the unavailability of food items. The United Kingdom will be locked down by tonight. Army soldiers take to the UK streets.,Newschecker,2020/03/22 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=riots-in-london-due-to-the-unavailability-of-food-items-the-united-kingdom-will-be-locked-down-by-tonight-army-soldiers-take-to-the-uk-streets-3
Riots in London due to the unavailability of food items. The United Kingdom will be locked down by tonight. Army soldiers take to the UK streets.,Newschecker,2020/03/22 ,India,False,https://www.poynter.org/?ifcn_misinformation=riots-in-london-due-to-the-unavailability-of-food-items-the-united-kingdom-will-be-locked-down-by-tonight-army-soldiers-take-to-the-uk-streets-4
Chancellor Angela Merkel knew of the pandemic since 2013; the virus is from a laboratory.,Correctiv,2020/03/22 ,Germany,False,https://www.poynter.org/?ifcn_misinformation=chancellor-angela-merkel-knew-of-the-pandemic-since-2013-the-virus-is-from-a-laboratory
"Yves Levy, husband of the former french health minister Agnès Buzyn, inaugurated the P4 laboratory of Wuhan in China, where the coronavirus was created.",Les Décodeurs,2020/03/22 ,France,Partially false,https://www.poynter.org/?ifcn_misinformation=yves-levy-husband-of-the-former-french-health-minister-agnes-buzyn-inaugurated-the-p4-laboratory-of-wuhan-in-china-where-the-coronavirus-was-created
COVID-19 was created in a lab to be used as a biological weapon.,Efecto Cocuyo,2020/03/20 ,Venezuela,False,https://www.poynter.org/?ifcn_misinformation=covid-19-was-created-in-a-lab-to-be-used-as-a-biological-weapon
A private lab was denied authorization to perform COVID-19 test.,Agencia Ocote,2020/03/19 ,Guatemala,Explanatory,https://www.poynter.org/?ifcn_misinformation=a-private-lab-was-denied-authorization-to-perform-covid-19-test
The coronavirus was created in a biological laboratory in Wuhan.,Colombiacheck,2020/03/19 ,Colombia,False,https://www.poynter.org/?ifcn_misinformation=the-coronavirus-was-created-in-a-biological-laboratory-in-wuhan
A 2015 study is the proof that SARS-CoV-2 was made in a lab from combining two other viruses and that was the way it spread.,Ellinika Hoaxes,2020/03/19 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=a-2015-study-is-the-proof-that-sars-cov-2-was-made-in-a-lab-from-combining-two-other-viruses-and-that-was-the-way-it-spread
A military Humvee labeled “COVID-19 quarantine team” was on Interstate 696 in Michigan.,PolitiFact,2020/03/16 ,United States,False,https://www.poynter.org/?ifcn_misinformation=a-military-humvee-labeled-covid-19-quarantine-team-was-on-interstate-696-in-michigan
The WHO offered the testing kits that they have available and to give it to us now. We refused them. We did not want to buy them.”,PolitiFact,2020/03/15 ,United States,Mostly false,https://www.poynter.org/?ifcn_misinformation=the-who-offered-the-testing-kits-that-they-have-available-and-to-give-it-to-us-now-we-refused-them-we-did-not-want-to-buy-them
"“George Soros owns the WuXi PHARMA LAB located in Wuhan, China, where COVID-19 was developed and conveniently broke out.”",PolitiFact,2020/03/15 ,United States,False,https://www.poynter.org/?ifcn_misinformation=george-soros-owns-the-wuxi-pharma-lab-located-in-wuhan-china-where-covid-19-was-developed-and-conveniently-broke-out
"They are not looking for volunteers to be infected with COVID-19 in British laboratories for 4,000 euros.",Newtral.es,2020/03/13 ,Spain,Partially false,https://www.poynter.org/?ifcn_misinformation=they-are-not-looking-for-volunteers-to-be-infected-with-covid-19-in-british-laboratories-for-4000-euros-2
"They are not looking for volunteers to be infected with COVID-19 in British laboratories for 4,000 euros.",Newtral.es,2020/03/13 ,Spain,Partially false,https://www.poynter.org/?ifcn_misinformation=they-are-not-looking-for-volunteers-to-be-infected-with-covid-19-in-british-laboratories-for-4000-euros
