claim,fact-check agency,time,orginated,label,poynter_url
"SARS-CoV-2 genome has not been made available by the WHO. Also, the way post-mortem examination are done today provide no way to distinguish between COVID-19 and other diseases.",Ellinika Hoaxes,2021/04/20 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=sars-cov-2-genome-has-not-been-made-available-by-the-who-also-the-way-post-mortem-examination-are-done-today-provide-no-way-to-distinguish-between-covid-19-and-other-diseases
"COVID-19 is not found in samples, US laboratories filed lawsuit against CDC",StopFake.org,2021/04/20 ,"Ukraine, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-is-not-found-in-samples-us-laboratories-filed-lawsuit-against-cdc
"Camilo Santana, governor of Ceará, forbade a mayor to use all the available dosis of Covid-19 vaccines in order to slow down vaccination and smear president Bolsonaro’s reputation",Agência Lupa,2021/04/14 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=camilo-santana-governor-of-ceara-forbade-a-mayor-to-use-all-the-available-dosis-of-covid-19-vaccines-in-order-to-slow-down-vaccination-and-smear-president-bolsonaros-reputation
The United States allows Ivermectin to be used “off-label” as a treatment for COVID-19.,VERA Files,2021/04/09 ,Philippines,MISLEADING,https://www.poynter.org/?ifcn_misinformation=the-united-states-allows-ivermectin-to-be-used-off-label-as-a-treatment-for-covid-19
The United States allows Ivermectin to be used “off-label” as a treatment for COVID-19.,VERA Files,2021/04/09 ,Philippines,MISLEADING,https://www.poynter.org/?ifcn_misinformation=the-united-states-allows-ivermectin-to-be-used-off-label-as-a-treatment-for-covid-19-2
Brazilian federal laboratory Fiocruz will have a fabric of vaccines in Ceara’s state producing the IFA required to the Astrazeneca/Oxford vaccine.,Estadão Verifica,2021/03/26 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=brazilian-federal-laboratory-fiocruz-will-have-a-fabric-of-vaccines-in-cearas-state-producing-the-ifa-required-to-the-astrazeneca-oxford-vaccine
"Epinephrine, the drug used to treat anaphylactic attacks, is not stocked nationwide, and adrenaline is available instead.",BuzzFeed Japan,2021/03/23 ,Japan,FALSE,https://www.poynter.org/?ifcn_misinformation=epinephrine-the-drug-used-to-treat-anaphylactic-attacks-is-not-stocked-nationwide-and-adrenaline-is-available-instead
Brazilian laboratory Fiocruz produces Brazilian vaccine in secret with the support of Israel.,Estadão Verifica,2021/03/23 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=brazilian-laboratory-fiocruz-produces-brazilian-vaccine-in-secret-with-the-support-of-israel
"The Wuhan biological laboratory belongs to the pharmaceutical company Glaxo, in a chain of relationships in which Pfizer, George Soros, Bill Gates and the WHO also participate, which makes clear the origin of a pandemic that enslaves society.",EFE Verifica,2021/03/12 ,Spain,FALSE,https://www.poynter.org/?ifcn_misinformation=the-wuhan-biological-laboratory-belongs-to-the-pharmaceutical-company-glaxo-in-a-chain-of-relationships-in-which-pfizer-george-soros-bill-gates-and-the-who-also-participate-which-makes-clear-the-o
2 Claims,Myth Detector,2021/03/10 ,Georgia,FALSE,https://www.poynter.org/?ifcn_misinformation=2-claims-1-vaccine-has-not-passed-the-required-stages-for-testing-including-animal-testing-the-society-serves-as-a-lab-rat-in-the-process-of-covid-19-vaccination-2-the-agreement-between-pfizer
"The laboratory in Wuhan is owned by Glaxosmithkline and there are connections to Pfizer, Bill Gates and George Soros.",Correctiv,2021/03/10 ,"Germany, China, United States",FALSE,https://www.poynter.org/?ifcn_misinformation=the-laboratory-in-wuhan-is-owned-by-glaxosmithkline-and-there-are-connections-to-pfizer-bill-gates-and-george-soros
BOLSONARO GOVERNMENT PURCHASES ALL STOCK OF PFIZER AND JOHNSON AND JOHNSON VACCINES AVAILABLE ON THE MARKET,Agência Lupa,2021/03/09 ,Brazil,FALSE,https://www.poynter.org/?ifcn_misinformation=bolsonaro-government-purchases-all-stock-of-pfizer-and-johnson-and-johnson-vaccines-available-on-the-market
It is false that the Wuhan laboratory is owned by Glaxo and that this company owns Pfizer.,Chequeado,2021/03/06 ,Argentina,FALSE,https://www.poynter.org/?ifcn_misinformation=it-is-false-that-the-wuhan-laboratory-is-owned-by-glaxo-and-that-this-company-owns-pfizer
Instagram video about the safety of Covid-19 vaccines available in Canada and refers to potential adverse vaccine reactions recorded in the United States.,AFP,2021/03/05 ,Canada,FALSE,https://www.poynter.org/?ifcn_misinformation=instagram-video-about-the-safety-of-covid-19-vaccines-available-in-canada-and-refers-to-potential-adverse-vaccine-reactions-recorded-in-the-united-states
COV-ID is the name of cattle labeling.,VoxCheck,2021/03/01 ,Ukraine,FALSE,https://www.poynter.org/?ifcn_misinformation=cov-id-is-the-name-of-cattle-labeling
