claim,fact-check agency,time,orginated,label,poynter_url
Various groups in the Philippines will conduct Labor Day protests on the streets despite the enhanced community quarantine.,Rappler,2020/04/30 ,Philippines,FALSE,https://www.poynter.org/?ifcn_misinformation=various-groups-in-the-philippines-will-conduct-labor-day-protests-on-the-streets-despite-the-enhanced-community-quarantine
Instagram post shared with text claiming that the novel coronavirus originated in a laboratory.,PesaCheck,2020/04/29 ,Nigeria,FALSE,https://www.poynter.org/?ifcn_misinformation=instagram-post-shared-with-text-claiming-that-the-novel-coronavirus-originated-in-a-laboratory
Nobel Laureate Dr. Honjo has claimed COVID-19 virus to be man made in Wuhan Laboratory.,FactCrescendo,2020/04/29 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=nobel-laureate-dr-honjo-has-claimed-covid-19-virus-to-be-man-made-in-wuhan-laboratory
The DNA of new coronavirus was manipulated in a lab.,Teyit,2020/04/29 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=the-dna-of-new-coronavirus-was-manipulated-in-a-lab
Japanese Nobel laureate professor Tasuku Honjo who had worked for 4 years in Wuhan laboratory said that coronavirus was synthetically manufactured in Wuhan laboratory.,FactCrescendo,2020/04/28 ,Sri Lanka,FALSE,https://www.poynter.org/?ifcn_misinformation=japanese-nobel-laureate-professor-tasuku-honjo-who-had-worked-for-4-years-in-wuhan-laboratory-said-that-coronavirus-was-synthetically-manufactured-in-wuhan-laboratory-2
Nobel laureate Professor Tasuku Honjo said that new coronavirus was produced in the lab.,Teyit,2020/04/28 ,Turkey,FALSE,https://www.poynter.org/?ifcn_misinformation=nobel-laureate-professor-tasuku-honjo-said-that-new-coronavirus-was-produced-in-the-lab
"The NT$30,000 subsidy to Taiwanese labor is actually from the recipients’ own labor pension.",Taiwan FactCheck Center,2020/04/28 ,Taiwan,FALSE,https://www.poynter.org/?ifcn_misinformation=the-nt30000-subsidy-to-taiwanese-labor-is-actually-from-the-recipients-own-labor-pension
"Chinese researchers call the novel coronavirus only one of 1,500 viruses stored in Wuhan lab.",TEMPO,2020/04/27 ,Indonesia,misleading,https://www.poynter.org/?ifcn_misinformation=chinese-researchers-call-the-novel-coronavirus-only-one-of-1500-viruses-stored-in-wuhan-lab
Japanese Nobel laureate professor Tasuku Honjo who had worked for 4 years in Wuhan laboratory said that coronavirus was synthetically manufactured in Wuhan laboratory.,FactCrescendo,2020/04/27 ,Myanmar,FALSE,https://www.poynter.org/?ifcn_misinformation=japanese-nobel-laureate-professor-tasuku-honjo-who-had-worked-for-4-years-in-wuhan-laboratory-said-that-coronavirus-was-synthetically-manufactured-in-wuhan-laboratory
"Noimot Salako, Ogun state deputy governor claimed her state deployed Africa’s first mobile COVID-19 testing lab.",Dubawa,2020/04/27 ,Nigeria,FALSE,https://www.poynter.org/?ifcn_misinformation=noimot-salako-ogun-state-deputy-governor-claimed-her-state-deployed-africas-first-mobile-covid-19-testing-lab
"Dr. Anthony Fauci disappeared at the end of April because he had illegally sent $3.7 million to a virology lab in Wuhan, China.",LeadStories,2020/04/27 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=dr-anthony-fauci-disappeared-at-the-end-of-april-because-he-had-illegally-sent-3-7-million-to-a-virology-lab-in-wuhan-china
“Why did the US (NIH) in 2017 give $3.7m to the Wuhan Lab in China? Such grants were prohibited in 2014. Did Pres. Obama grant an exception?”,PolitiFact,2020/04/26 ,United States,FALSE,https://www.poynter.org/?ifcn_misinformation=why-did-the-us-nih-in-2017-give-3-7m-to-the-wuhan-lab-in-china-such-grants-were-prohibited-in-2014-did-pres-obama-grant-an-exception
A vaccine for coronavirus was available since 2001.,Newsmeter.in,2020/04/26 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=a-vaccine-for-coronavirus-was-available-since-2001
"Multiple posts on Facebook, Twitter and on various websites have shared a purported quote about the novel coronavirus from Japanese physician Tasuku Honjo, the 2018 winner of the Nobel Prize in Physiology or Medicine. The posts, shared thousands of times, quote Dr Honjo as stating that the virus is “not natural” and was “manufactured in China”, as well as stating he previously worked at a laboratory in Chinese city of Wuhan for four years.",AFP,2020/04/26 ,Australia,FALSE,https://www.poynter.org/?ifcn_misinformation=multiple-posts-on-facebook-twitter-and-on-various-websites-have-shared-a-purported-quote-about-the-novel-coronavirus-from-japanese-physician-tasuku-honjo-the-2018-winner-of-the-nobel-prize-in-physio
Japanese Nobel Tasuku Honjo says coronavirus was created in the Wuhan laboratory,Open,2020/04/26 ,Italy,FALSE,https://www.poynter.org/?ifcn_misinformation=japanese-nobel-tasuku-honjo-says-coronavirus-was-created-in-the-wuhan-laboratory
