claim,fact-check agency,time,orginated,label,poynter_url
Audio clips from a doctor who works for Argentina’s most important lab testing for coronavirus.,Chequeado,2020/03/28 ,Argentina,False,https://www.poynter.org/?ifcn_misinformation=audio-clips-from-a-doctor-who-works-for-argentinas-most-important-lab-testing-for-coronavirus
Images of migrant labourers beaten by the police on highways during the current national lockdown.,Factly,2020/03/27 ,India,False,https://www.poynter.org/?ifcn_misinformation=images-of-migrant-labourers-beaten-by-the-police-on-highways-during-the-current-national-lockdown
"Images showing vaccines for coronavirus have already been discovered, were patented and will be readily available.",BOOM FactCheck,2020/03/27 ,India,False,https://www.poynter.org/?ifcn_misinformation=images-showing-vaccines-for-coronavirus-have-already-been-discovered-were-patented-and-will-be-readily-available
RAI TV news report from 2015 proves COVID-19 was made in a Chinese laboratory.,Faktograf,2020/03/27 ,Croatia,False,https://www.poynter.org/?ifcn_misinformation=rai-tv-news-report-from-2015-proves-covid-19-was-made-in-a-chinese-laboratory
This news bulletin from 2015 proves that COVID-19 was created in a laboratory of Wuhan.,Pagella Politica,2020/03/25 ,Italy,False,https://www.poynter.org/?ifcn_misinformation=this-news-bulletin-from-2015-proves-that-covid-19-was-created-in-a-laboratory-of-wuhan
A biomedical researcher with 12 years of laboratory experience debunks the established conclusions about the COVID-19 pandemic.,Ellinika Hoaxes,2020/03/25 ,Greece,FALSE,https://www.poynter.org/?ifcn_misinformation=a-biomedical-researcher-with-12-years-of-laboratory-experience-debunks-the-established-conclusions-about-the-covid-19-pandemic
Claims that Colombian President Iván Duque approved collective dismissals of workers due to the emergency caused by COVID-19. Some of the messages attached as proof are screenshots of Resolution 0803 of 2020 of the Ministry of Labor.,Colombiacheck,2020/03/25 ,Colombia,False,https://www.poynter.org/?ifcn_misinformation=claims-that-colombian-president-ivan-duque-approved-collective-dismissals-of-workers-due-to-the-emergency-caused-by-covid-19-some-of-the-messages-attached-as-proof-are-screenshots-of-resolution-0803
"In a WhatsApp chain from workers of Argentina’s most important lab that is testing for coronavirus, they advised not to leave the house because the next two weeks will be the infection peak.",Chequeado,2020/03/25 ,Argentina,False,https://www.poynter.org/?ifcn_misinformation=in-a-whatsapp-chain-from-workers-of-argentinas-most-important-lab-that-is-testing-for-coronavirus-they-advised-not-to-leave-the-house-because-the-next-two-weeks-will-be-the-infection-peak
A post says that a vaccine for the new coronavirus will be available in a few days.,Observador,2020/03/24 ,Portugal,False,https://www.poynter.org/?ifcn_misinformation=a-post-says-that-a-vaccine-for-the-new-coronavirus-will-be-available-in-a-few-days
"Multiple posts shared repeatedly on Facebook and Twitter claim that a Hong Kong medical lab has warned the novel coronavirus can remain viable on fruits and vegetables for 12 hours, therefore people should “avoid salads” over fears of contracting COVID-19.",AFP,2020/03/24 ,Hong Kong,False,https://www.poynter.org/?ifcn_misinformation=multiple-posts-shared-repeatedly-on-facebook-and-twitter-claim-that-a-hong-kong-medical-lab-has-warned-the-novel-coronavirus-can-remain-viable-on-fruits-and-vegetables-for-12-hours-therefore-people-s
A police commissioner from Mumbai has asked essential services to be available at certain hours.,BOOM FactCheck,2020/03/24 ,India,False,https://www.poynter.org/?ifcn_misinformation=a-police-commissioner-from-mumbai-has-asked-essential-services-to-be-available-at-certain-hours-2
"In India starting 3/24/20, all grocery, chemists and vegetable shops will be open from 9.00 am to 11.30 am and 4.30 pm to 7.00 pm. Anybody found moving around after this or opening any kind of outlet will be detained by the police. No home deliveries will be available.",FactCrescendo,2020/03/24 ,India,False,https://www.poynter.org/?ifcn_misinformation=in-india-starting-3-24-20-all-grocery-chemists-and-vegetable-shops-will-be-open-from-9-00-am-to-11-30-am-and-4-30-pm-to-7-00-pm-anybody-found-moving-around-after-this-or-opening-any-kind-of-outlet
"George Soros is one of the people responsible for the new coronavirus, born in a laboratory.",Observador,2020/03/23 ,Portugal,False,https://www.poynter.org/?ifcn_misinformation=george-soros-is-one-of-the-people-responsible-for-the-new-coronavirus-born-in-a-laboratory
The new coronavirus is artificial and has been created in the British labs.,VoxCheck,2020/03/23 ,"Ukraine, Russia, United Kingdom",FALSE,https://www.poynter.org/?ifcn_misinformation=the-new-coronavirus-is-artificial-and-has-been-created-in-the-british-labs
Riots in London due to the unavailability of food items. The United Kingdom will be locked down by tonight. Army soldiers take to the UK streets.,Newschecker,2020/03/22 ,India,FALSE,https://www.poynter.org/?ifcn_misinformation=riots-in-london-due-to-the-unavailability-of-food-items-the-united-kingdom-will-be-locked-down-by-tonight-army-soldiers-take-to-the-uk-streets
